sample_id,T_now_C,RH_now_pct,CO2_now_ppm,T_forecast_30min_C,PMV_forecast,comfort_class_now,comfort_class_forecast
3746,20.99,53.6,536.0,18.67,-0.534,2,3
3747,27.49,56.5,594.0,27.53,0.545,2,2
3748,24.22,48.9,410.0,24.2,0.088,2,2
3749,21.8,39.7,935.0,24.47,0.079,2,2
3750,18.36,39.6,1033.0,18.46,-0.44,2,3
3751,27.94,53.8,843.0,28.87,0.866,1,3
3752,18.64,44.5,530.0,17.0,-0.31,3,2
3753,27.36,42.1,1149.0,27.56,0.532,2,2
3754,21.41,43.7,999.0,21.58,0.092,1,2
3755,27.21,61.4,435.0,27.17,0.643,2,1
3756,25.97,40.1,732.0,25.66,0.277,3,2
3757,27.26,43.2,1077.0,27.84,0.604,2,1
3758,21.38,48.5,964.0,21.58,0.085,2,3
3759,26.1,33.9,789.0,25.82,0.432,1,4
3760,23.66,41.3,993.0,23.68,0.244,2,2
3761,25.11,36.7,662.0,24.61,0.377,3,2
3762,24.77,45.9,596.0,24.82,0.38,2,2
3763,21.75,64.3,1074.0,21.33,-0.093,3,2
3764,22.7,59.1,433.0,22.34,0.178,3,3
3765,22.62,54.6,551.0,23.83,0.25,2,2
3766,21.58,36.8,1100.0,21.66,-0.061,3,2
3767,27.31,32.6,1160.0,28.91,0.849,1,2
3768,27.26,56.3,923.0,27.34,0.5,2,3
3769,19.17,57.4,588.0,19.56,-0.039,1,1
3770,22.78,55.6,1138.0,21.34,-0.055,1,2
3771,18.33,47.1,864.0,17.45,-0.588,2,0
3772,26.81,37.3,433.0,26.61,0.425,2,3
3773,23.45,54.3,923.0,23.2,0.121,1,4
3774,25.23,66.8,690.0,25.99,0.353,2,2
3775,19.35,67.0,816.0,18.18,-0.506,2,1
3776,25.26,32.1,479.0,25.07,0.325,1,2
3777,21.04,57.6,413.0,21.76,0.102,2,2
3778,26.39,60.7,1154.0,26.69,0.409,3,3
3779,21.47,44.5,400.0,22.01,0.127,2,2
3780,25.06,51.6,1038.0,23.53,0.127,2,2
3781,19.47,60.7,506.0,20.29,-0.095,2,2
3782,21.47,38.5,994.0,20.28,-0.302,3,2
3783,25.26,58.4,878.0,25.67,0.268,2,2
3784,26.32,62.9,1146.0,26.81,0.34,2,2
3785,23.14,46.3,957.0,23.07,0.211,2,1
3786,18.67,56.5,1091.0,18.36,-0.41,3,2
3787,23.53,47.3,625.0,23.87,0.044,2,2
3788,22.08,54.3,582.0,21.82,-0.201,1,3
3789,26.67,41.5,514.0,26.89,0.436,3,2
3790,19.11,65.4,844.0,19.3,-0.27,2,2
3791,25.01,59.8,947.0,26.73,0.501,2,2
3792,22.99,41.1,743.0,22.01,-0.1,0,0
3793,19.05,38.7,511.0,20.21,-0.333,2,1
3794,24.07,42.1,721.0,23.16,-0.002,2,0
3795,22.13,68.6,470.0,22.3,0.072,1,2
3796,23.2,58.7,653.0,24.0,0.185,2,2
3797,21.32,61.0,469.0,22.88,0.097,4,2
3798,20.84,31.3,819.0,19.9,-0.119,2,3
3799,25.37,42.7,506.0,25.26,0.423,2,2
3800,27.96,32.9,706.0,28.09,0.662,2,2
3801,22.4,69.1,1019.0,22.61,0.327,2,4
3802,20.64,51.4,1123.0,20.85,-0.042,2,3
3803,23.73,66.5,601.0,23.91,0.336,1,3
3804,20.78,59.4,639.0,21.29,-0.217,2,0
3805,27.01,62.8,1125.0,27.61,0.625,2,1
3806,22.78,56.5,1196.0,22.89,0.015,3,2
3807,24.78,31.9,835.0,25.66,0.352,3,1
3808,25.2,48.8,866.0,23.92,0.252,2,3
3809,25.45,56.4,731.0,25.54,0.313,3,2
3810,18.83,52.0,897.0,18.83,-0.381,4,1
3811,27.09,35.5,844.0,27.05,0.531,3,2
3812,23.45,41.8,809.0,22.69,0.238,2,4
3813,26.31,68.7,1087.0,26.35,0.333,1,4
3814,23.46,56.6,478.0,23.29,0.35,3,3
3815,22.81,41.6,645.0,22.56,-0.077,3,2
3816,22.12,62.4,867.0,21.47,-0.145,3,2
3817,18.31,63.5,885.0,18.68,-0.305,2,1
3818,20.74,52.7,731.0,19.79,-0.071,2,3
3819,25.86,59.9,1154.0,24.63,0.3,2,2
3820,19.79,69.4,666.0,18.64,-0.296,2,1
3821,23.38,57.0,932.0,23.23,-0.045,3,2
3822,25.52,52.2,987.0,25.29,0.198,2,2
3823,27.94,43.6,1059.0,27.62,0.667,2,2
3824,22.49,35.1,1109.0,21.73,-0.112,2,1
3825,21.48,59.8,1155.0,22.11,0.09,2,1
3826,22.85,49.5,959.0,22.02,-0.005,3,2
3827,24.15,63.5,546.0,24.56,0.179,2,1
3828,27.01,61.5,1098.0,26.85,0.398,2,3
3829,23.92,52.2,1025.0,23.63,0.122,2,2
3830,19.04,60.6,582.0,17.4,-0.501,3,2
3831,23.33,55.9,736.0,23.35,0.095,1,2
3832,19.56,66.6,1120.0,20.39,-0.297,2,2
3833,24.67,35.6,405.0,23.92,0.061,3,3
3834,24.2,66.6,752.0,23.07,0.199,3,2
3835,24.9,30.7,1173.0,25.09,0.114,3,0
3836,21.82,66.2,757.0,21.89,0.087,2,2
3837,21.66,69.1,568.0,22.06,0.021,2,3
3838,20.54,48.4,475.0,20.21,-0.105,2,2
3839,19.15,57.8,960.0,18.88,-0.175,2,3
3840,20.07,42.6,617.0,20.18,-0.232,2,0
3841,27.59,44.2,1013.0,28.98,0.603,0,1
3842,24.97,50.2,690.0,24.54,0.181,0,2
3843,20.17,52.4,1145.0,21.64,0.093,2,3
3844,23.63,44.0,1160.0,23.94,0.239,3,0
3845,19.75,44.1,1106.0,20.01,-0.175,3,2
3846,19.9,48.1,724.0,18.02,-0.448,2,2
3847,26.44,38.6,883.0,27.65,0.636,3,2
3848,26.61,48.5,541.0,28.0,0.49,1,0
3849,26.29,59.8,473.0,28.13,0.629,3,0
3850,26.64,43.6,833.0,27.47,0.467,3,3
3851,25.6,36.5,953.0,24.96,0.277,2,2
3852,24.98,57.8,974.0,26.54,0.474,2,2
3853,18.1,37.9,1010.0,17.39,-0.54,4,1
3854,20.12,61.9,977.0,20.71,-0.115,1,2
3855,23.43,57.2,608.0,23.6,0.278,2,2
3856,23.11,40.6,539.0,23.17,0.099,1,2
3857,22.85,69.2,827.0,21.91,0.046,3,2
3858,27.25,32.5,1016.0,26.37,0.62,1,2
3859,20.43,55.6,1070.0,20.35,-0.211,2,2
3860,25.95,39.8,664.0,26.91,0.375,2,2
3861,19.78,31.9,867.0,19.57,-0.284,3,2
3862,24.17,62.1,605.0,24.9,0.314,2,2
3863,26.72,46.5,546.0,27.38,0.533,3,2
3864,27.99,32.5,480.0,26.66,0.548,4,2
3865,22.21,31.1,421.0,21.1,-0.005,2,3
3866,22.29,57.8,1041.0,21.96,-0.066,2,2
3867,22.42,60.5,1031.0,22.77,0.093,2,2
3868,23.52,43.8,715.0,23.48,0.238,2,2
3869,21.11,44.4,817.0,21.09,-0.0,2,2
3870,23.31,32.0,586.0,22.59,0.087,2,2
3871,26.42,33.0,644.0,26.78,0.433,2,2
3872,20.11,35.0,701.0,21.92,-0.168,2,3
3873,18.91,63.1,1033.0,17.71,-0.413,2,2
3874,25.0,41.2,967.0,23.43,0.103,1,2
3875,22.38,49.0,790.0,22.85,0.188,2,2
3876,19.36,67.8,684.0,20.5,0.006,4,2
3877,26.11,45.1,506.0,26.51,0.476,2,2
3878,27.03,47.7,479.0,26.07,0.701,2,2
3879,25.83,32.0,701.0,24.86,0.146,2,2
3880,22.85,43.0,636.0,22.18,0.051,2,3
3881,27.97,42.9,1104.0,28.99,0.613,4,3
3882,22.39,64.7,1152.0,22.24,-0.055,2,2
3883,23.98,60.1,564.0,25.05,0.332,3,2
3884,23.18,66.9,1151.0,23.16,0.229,2,3
3885,18.13,38.2,772.0,17.8,-0.444,3,2
3886,20.07,67.7,797.0,20.23,-0.193,2,2
3887,26.94,51.2,666.0,26.89,0.514,4,2
3888,19.09,60.4,708.0,18.8,-0.374,2,2
3889,27.82,37.6,873.0,26.9,0.65,0,2
3890,26.79,48.9,682.0,27.03,0.576,3,2
3891,20.5,56.2,786.0,20.54,-0.174,2,2
3892,23.9,61.7,536.0,24.45,0.323,2,2
3893,21.85,57.6,983.0,22.3,0.158,3,2
3894,25.63,55.4,525.0,24.87,0.358,1,2
3895,20.26,37.9,1020.0,19.85,-0.101,2,1
3896,20.56,69.0,965.0,20.22,-0.301,2,2
3897,19.24,40.9,665.0,19.56,-0.145,3,2
3898,18.4,45.6,698.0,17.33,-0.341,1,1
3899,22.68,59.6,683.0,23.72,-0.028,3,2
3900,18.0,36.8,1189.0,19.56,-0.172,2,2
3901,22.8,50.0,601.0,22.99,0.036,2,3
3902,21.5,61.8,461.0,20.29,-0.105,3,2
3903,25.86,57.2,705.0,25.61,0.286,4,2
3904,18.56,38.7,1014.0,19.42,-0.26,2,2
3905,22.01,45.3,816.0,21.67,0.067,2,3
3906,18.23,65.8,503.0,19.61,-0.164,2,2
3907,25.1,59.7,702.0,24.33,0.21,3,2
3908,20.04,56.5,973.0,20.84,-0.038,2,2
3909,18.01,45.9,475.0,17.54,-0.403,2,2
3910,18.76,59.0,817.0,18.24,-0.526,4,0
3911,25.01,60.4,789.0,25.32,0.182,2,2
3912,19.61,60.9,803.0,19.64,-0.417,3,2
3913,26.93,48.7,819.0,27.48,0.594,2,2
3914,19.58,36.7,769.0,19.09,-0.329,2,2
3915,19.77,41.8,927.0,19.86,-0.136,2,2
3916,23.39,46.6,1131.0,23.77,0.135,2,2
3917,23.88,31.3,487.0,23.6,0.142,2,0
3918,23.99,53.3,429.0,24.96,0.392,2,0
3919,22.46,43.9,595.0,21.12,-0.17,2,3
3920,23.43,40.2,982.0,23.26,0.165,2,1
3921,21.32,57.8,656.0,21.25,0.134,3,3
3922,22.26,39.9,1172.0,22.55,-0.196,2,4
3923,21.57,39.1,1138.0,21.23,-0.237,3,1
3924,18.79,56.8,476.0,19.51,-0.094,1,2
3925,21.86,34.6,802.0,22.3,-0.13,3,4
3926,23.5,67.8,1175.0,21.36,-0.082,3,3
3927,23.21,51.7,1194.0,21.97,-0.091,4,2
3928,19.64,31.4,544.0,18.98,-0.323,3,2
3929,19.3,54.8,661.0,18.98,-0.422,2,1
3930,26.81,65.5,650.0,26.85,0.441,3,3
3931,24.02,68.4,968.0,23.12,0.124,1,2
3932,22.45,46.3,1178.0,22.06,-0.091,2,2
3933,19.97,54.9,555.0,20.44,0.062,2,2
3934,21.85,37.8,439.0,21.95,-0.099,2,2
3935,20.9,44.7,670.0,20.84,-0.143,1,2
3936,23.17,57.1,1199.0,23.27,0.048,2,2
3937,26.42,41.0,631.0,26.07,0.212,2,2
3938,21.22,64.7,629.0,22.11,-0.006,2,2
3939,18.95,56.0,732.0,18.01,-0.426,2,2
3940,21.73,65.3,1129.0,22.22,0.04,2,2
3941,26.77,50.8,802.0,26.38,0.364,3,3
3942,22.63,38.2,1121.0,22.47,-0.039,1,2
3943,19.64,36.0,403.0,19.07,-0.235,4,3
3944,18.85,61.9,1093.0,17.98,-0.51,2,2
3945,19.89,48.5,775.0,20.96,-0.009,3,2
3946,21.71,38.3,860.0,21.2,0.033,2,3
3947,27.79,54.1,441.0,27.17,0.461,2,2
3948,25.38,35.4,1080.0,26.67,0.691,3,2
3949,23.02,32.2,894.0,21.68,0.091,2,2
3950,18.04,31.8,987.0,19.28,-0.147,2,2
3951,19.63,36.5,421.0,18.37,-0.351,2,2
3952,20.39,43.5,1152.0,21.56,0.04,2,1
3953,22.98,48.7,478.0,23.44,0.056,4,2
3954,26.12,59.6,1106.0,26.2,0.306,2,3
3955,19.57,45.3,721.0,21.17,-0.143,2,3
3956,22.04,56.1,1139.0,21.54,0.194,2,3
3957,19.92,32.4,498.0,18.79,-0.342,2,3
3958,23.28,62.3,1104.0,22.58,0.123,2,1
3959,18.8,61.8,874.0,19.34,-0.286,2,1
3960,24.49,56.2,1091.0,24.81,0.404,2,2
3961,24.28,59.3,554.0,24.75,0.193,1,2
3962,27.74,51.5,1103.0,26.82,0.508,2,4
3963,27.71,54.8,1006.0,26.27,0.591,3,3
3964,27.03,51.9,724.0,27.01,0.445,4,2
3965,20.02,69.2,941.0,20.44,-0.307,2,2
3966,20.18,67.5,602.0,20.03,-0.147,2,2
3967,26.78,61.1,746.0,25.34,0.174,2,3
3968,19.94,59.3,1105.0,20.83,-0.12,2,2
3969,22.02,31.8,638.0,23.07,0.161,1,1
3970,27.72,52.0,782.0,27.92,0.471,2,1
3971,27.62,41.9,612.0,27.57,0.532,2,2
3972,27.44,36.0,929.0,28.34,0.516,2,0
3973,26.46,64.3,779.0,26.35,0.523,2,3
3974,22.31,34.7,416.0,22.3,0.087,2,2
3975,23.32,42.5,592.0,23.47,0.256,2,1
3976,21.93,48.4,1141.0,21.35,-0.096,2,2
3977,19.28,64.8,757.0,18.99,-0.272,2,2
3978,26.92,56.2,1045.0,27.28,0.494,2,2
3979,24.17,52.9,558.0,24.47,0.255,2,2
3980,20.99,58.9,903.0,20.63,-0.137,2,1
3981,27.6,68.4,552.0,28.01,0.583,2,2
3982,24.57,34.0,892.0,24.02,0.252,1,2
3983,27.3,36.8,464.0,26.34,0.451,2,1
3984,20.0,32.6,1180.0,19.94,-0.346,2,3
3985,24.23,68.8,608.0,23.87,0.362,2,0
3986,18.29,54.4,785.0,18.2,-0.416,3,1
3987,22.02,38.9,952.0,22.73,0.134,2,3
3988,24.83,35.8,919.0,25.7,0.368,2,0
3989,18.11,55.4,634.0,18.58,-0.245,1,2
3990,24.95,45.6,1112.0,25.19,0.249,4,3
3991,26.43,47.9,1116.0,28.27,0.511,0,2
3992,27.86,51.3,443.0,27.91,0.503,2,3
3993,26.45,66.4,887.0,27.86,0.496,3,2
3994,23.92,53.7,508.0,25.02,0.255,2,4
3995,26.83,47.5,1035.0,26.91,0.468,2,4
3996,25.9,34.8,1141.0,26.49,0.433,2,3
3997,24.36,33.0,1097.0,24.43,0.333,2,2
3998,18.34,57.1,994.0,18.07,-0.319,2,3
3999,26.83,54.5,858.0,26.42,0.442,0,4
4000,25.49,68.1,508.0,26.35,0.59,3,2
4001,24.09,67.2,599.0,22.94,0.168,2,2
4002,24.89,69.0,1086.0,25.89,0.428,1,2
4003,22.19,58.4,523.0,22.03,-0.02,2,3
4004,27.2,45.5,481.0,27.82,0.426,3,3
4005,24.07,54.7,816.0,24.78,0.395,2,3
4006,24.39,36.5,920.0,25.15,0.341,1,3
4007,23.33,41.8,1053.0,22.79,0.171,2,2
4008,27.27,60.8,935.0,26.59,0.519,1,1
4009,20.8,32.3,573.0,20.39,-0.039,2,2
4010,26.21,44.0,1164.0,26.57,0.517,2,0
4011,19.42,56.4,427.0,18.89,-0.426,1,2
4012,27.77,61.6,1171.0,27.97,0.473,2,2
4013,21.33,67.0,693.0,20.95,-0.103,1,2
4014,20.16,31.4,607.0,20.0,-0.27,1,2
4015,27.17,65.7,990.0,28.44,0.591,3,2
4016,21.91,36.3,1174.0,20.69,-0.144,2,2
4017,18.86,65.3,856.0,19.06,-0.361,0,3
4018,21.35,48.7,404.0,21.65,-0.062,3,2
4019,23.96,57.9,913.0,21.27,-0.037,3,2
4020,19.07,43.7,979.0,18.98,-0.393,2,0
4021,19.48,67.1,883.0,19.64,-0.186,3,1
4022,22.84,57.6,737.0,23.18,0.117,3,2
4023,23.26,55.1,1189.0,23.75,0.176,3,2
4024,24.02,43.7,699.0,23.79,0.254,0,1
4025,27.28,69.8,584.0,25.64,0.454,3,2
4026,27.61,34.8,860.0,27.84,0.707,2,2
4027,18.26,64.9,714.0,17.44,-0.195,2,2
4028,21.04,68.0,610.0,20.9,-0.148,1,1
4029,24.46,41.3,971.0,23.63,0.037,2,2
4030,21.11,66.3,745.0,21.61,0.029,2,2
4031,22.55,51.8,691.0,21.85,0.054,3,2
4032,19.82,62.8,833.0,19.89,-0.232,3,1
4033,19.36,32.2,1004.0,17.98,-0.358,2,2
4034,26.86,69.8,630.0,27.05,0.484,3,2
4035,23.26,69.5,1080.0,22.85,0.425,4,1
4036,21.64,43.2,414.0,22.27,0.067,4,3
4037,27.89,42.2,793.0,27.72,0.62,2,4
4038,25.29,48.1,743.0,24.69,0.161,0,2
4039,26.74,58.9,895.0,27.39,0.55,2,2
4040,19.88,38.0,1139.0,20.38,-0.292,2,2
4041,25.7,63.6,1065.0,26.01,0.463,2,2
4042,21.41,37.3,802.0,20.56,-0.06,2,0
4043,23.87,36.6,952.0,23.79,0.062,2,4
4044,18.67,69.1,914.0,19.49,-0.147,1,2
4045,24.04,34.4,1036.0,24.99,0.204,3,2
4046,19.48,36.1,1033.0,18.64,-0.496,1,2
4047,21.72,64.7,711.0,22.18,-0.218,2,2
4048,19.51,67.4,1045.0,19.77,-0.189,2,2
4049,19.02,52.1,610.0,18.78,-0.436,2,2
4050,18.16,57.9,1008.0,18.64,-0.257,2,3
4051,18.11,49.9,953.0,16.67,-0.373,2,4
4052,21.09,64.8,1058.0,20.85,0.035,2,1
4053,20.45,38.6,545.0,22.18,-0.046,2,2
4054,19.93,55.6,1081.0,18.65,-0.371,2,0
4055,20.8,67.4,703.0,20.47,-0.3,3,2
4056,18.78,57.6,858.0,19.15,-0.105,2,2
4057,27.64,32.7,631.0,26.71,0.444,2,2
4058,27.12,51.3,1095.0,27.19,0.461,2,1
4059,19.29,32.4,537.0,19.08,-0.428,2,2
4060,26.32,38.6,606.0,26.33,0.432,2,2
4061,22.02,35.4,791.0,22.54,0.072,2,2
4062,26.17,46.2,707.0,26.48,0.41,3,2
4063,18.87,35.9,1152.0,19.72,-0.295,3,2
4064,21.12,30.9,510.0,22.14,-0.014,1,2
4065,21.87,38.5,869.0,22.53,-0.103,1,2
4066,19.28,63.1,773.0,18.83,-0.214,1,2
4067,25.98,62.4,642.0,27.62,0.506,1,3
4068,19.01,52.3,544.0,18.4,-0.48,2,3
4069,27.1,59.1,1180.0,26.22,0.256,2,2
4070,22.12,38.0,444.0,21.75,0.104,3,2
4071,18.18,68.9,876.0,16.71,-0.446,1,2
4072,20.69,39.8,968.0,21.5,0.025,2,3
4073,19.72,56.7,793.0,18.35,-0.414,2,3
4074,18.23,52.8,859.0,18.28,-0.519,2,2
4075,21.02,51.5,648.0,21.03,-0.173,2,4
4076,23.56,65.1,894.0,24.02,0.153,2,2
4077,22.99,49.1,405.0,23.66,-0.01,2,4
4078,22.03,31.5,711.0,23.29,0.076,3,2
4079,24.57,51.2,465.0,25.01,0.391,1,2
4080,21.97,49.5,482.0,23.04,0.111,2,1
4081,25.23,59.3,437.0,24.36,0.273,3,2
4082,21.31,54.1,1080.0,22.93,-0.058,2,2
4083,27.48,47.3,658.0,26.64,0.623,2,2
4084,21.64,45.0,839.0,20.32,-0.166,2,2
4085,22.71,44.5,739.0,22.8,0.159,2,1
4086,24.37,52.9,977.0,24.68,0.207,2,2
4087,24.92,46.3,621.0,24.26,0.187,4,2
4088,20.88,54.8,1105.0,21.61,0.068,2,3
4089,22.01,42.6,482.0,21.87,-0.015,1,2
4090,20.48,43.0,1061.0,20.76,-0.304,2,3
4091,19.19,59.3,457.0,19.84,-0.183,3,4
4092,18.57,58.3,1012.0,18.06,-0.394,2,2
4093,24.61,54.2,1099.0,25.98,0.364,2,1
4094,27.32,45.8,1147.0,26.64,0.694,3,0
4095,22.89,56.7,834.0,22.9,0.002,2,2
4096,25.66,42.4,598.0,26.87,0.581,2,2
4097,24.47,54.3,1032.0,24.53,0.444,2,4
4098,20.48,56.8,581.0,20.18,-0.063,2,1
4099,23.69,33.6,1127.0,22.83,0.086,2,2
4100,26.99,59.3,613.0,28.18,0.689,2,2
4101,18.95,49.0,686.0,19.41,-0.374,2,2
4102,22.85,56.8,1068.0,23.97,0.186,3,2
4103,19.81,62.0,833.0,20.54,-0.054,2,3
4104,25.46,41.6,975.0,25.77,0.314,2,2
4105,21.0,49.9,982.0,21.54,-0.134,4,3
4106,18.0,52.8,474.0,19.21,-0.394,2,2
4107,19.38,67.7,725.0,19.17,-0.299,2,2
4108,23.05,38.8,1082.0,22.95,0.02,1,2
4109,23.75,62.8,446.0,23.76,0.026,2,2
4110,20.91,46.3,808.0,21.29,-0.035,2,2
4111,21.54,67.9,613.0,21.54,-0.173,2,1
4112,20.34,63.5,560.0,20.44,-0.354,3,2
4113,19.04,52.0,734.0,19.05,-0.224,2,3
4114,22.99,52.7,1027.0,24.31,0.362,2,2
4115,22.34,58.4,903.0,23.32,0.197,0,2
4116,21.64,38.0,408.0,22.04,0.054,2,2
4117,18.01,59.4,600.0,19.08,-0.374,2,3
4118,24.04,51.9,881.0,25.04,0.294,2,3
4119,26.76,64.4,1148.0,25.87,0.395,2,3
4120,24.31,55.3,1131.0,24.11,0.165,2,2
4121,23.08,44.8,837.0,23.7,0.09,2,3
4122,24.85,64.5,475.0,24.55,0.46,0,2
4123,21.84,47.1,454.0,21.58,-0.075,2,2
4124,24.45,34.2,640.0,25.53,0.042,2,0
4125,21.43,58.2,1001.0,21.21,-0.093,1,1
4126,23.61,43.6,1120.0,23.01,0.084,0,3
4127,20.13,35.4,831.0,20.53,-0.182,3,2
4128,18.31,67.3,679.0,18.01,-0.404,3,2
4129,18.86,32.1,798.0,18.76,-0.326,2,2
4130,26.25,56.0,453.0,25.28,0.33,3,2
4131,18.85,51.1,975.0,18.74,-0.224,3,2
4132,22.37,59.6,758.0,23.1,0.094,2,2
4133,24.95,50.9,1007.0,25.18,0.378,2,3
4134,26.01,30.7,984.0,26.19,0.342,2,1
4135,25.99,67.5,762.0,27.96,0.685,2,2
4136,23.88,68.5,842.0,25.03,0.302,4,2
4137,24.92,38.8,754.0,23.06,0.238,1,1
4138,25.36,34.7,814.0,25.8,0.078,3,2
4139,18.05,63.6,1109.0,18.01,-0.389,2,2
4140,24.35,55.8,899.0,24.14,0.182,0,2
4141,25.11,56.0,1183.0,24.27,0.278,4,2
4142,19.19,59.4,608.0,19.18,-0.346,2,2
4143,24.2,54.0,1145.0,22.93,0.153,2,2
4144,23.5,33.5,953.0,24.0,0.193,2,1
4145,25.15,44.9,1038.0,25.4,0.388,2,2
4146,27.67,48.1,664.0,28.48,0.64,2,3
4147,24.3,35.0,1194.0,23.67,-0.055,2,2
4148,23.16,41.7,577.0,23.29,0.07,2,2
4149,23.04,44.1,413.0,23.35,0.139,2,4
4150,21.14,55.6,1043.0,22.4,-0.062,2,2
4151,19.57,45.8,608.0,19.29,-0.35,3,4
4152,20.86,34.1,1161.0,19.77,-0.222,4,2
4153,27.39,35.8,995.0,28.29,0.56,2,3
4154,21.77,43.8,578.0,21.64,-0.183,2,2
4155,27.44,52.1,514.0,27.5,0.492,2,2
4156,21.21,55.2,727.0,19.96,-0.197,2,4
4157,23.17,68.6,1036.0,22.95,0.123,3,1
4158,26.9,40.5,425.0,27.51,0.449,0,2
4159,23.05,59.5,1111.0,23.45,0.181,2,0
4160,24.81,53.6,1058.0,23.47,0.158,4,2
4161,25.34,63.1,1104.0,27.17,0.375,2,2
4162,20.81,30.2,605.0,21.79,-0.121,4,3
4163,26.24,30.5,655.0,27.53,0.667,2,2
4164,23.03,47.0,491.0,24.26,0.275,2,2
4165,18.16,42.1,716.0,18.09,-0.453,2,2
4166,24.82,66.5,1057.0,24.48,0.214,2,2
4167,22.31,63.1,1094.0,22.01,0.054,1,2
4168,23.99,38.0,599.0,23.89,0.212,1,2
4169,26.99,44.9,1161.0,28.56,0.65,2,2
4170,18.58,37.7,711.0,17.52,-0.412,2,2
4171,26.94,45.7,587.0,25.3,0.287,2,2
4172,25.05,40.3,743.0,24.44,0.309,1,1
4173,21.94,69.5,657.0,22.57,0.116,2,4
4174,18.2,42.4,658.0,19.1,-0.108,2,2
4175,22.4,56.4,858.0,22.91,0.204,2,2
4176,26.88,48.4,666.0,26.83,0.508,2,0
4177,23.77,32.9,636.0,25.57,0.334,2,2
4178,24.8,64.9,620.0,24.12,0.257,2,2
4179,20.74,53.6,1087.0,19.9,-0.304,2,2
4180,19.47,68.8,557.0,18.89,-0.3,2,3
4181,26.32,41.6,906.0,26.17,0.459,2,2
4182,24.01,69.2,655.0,23.6,0.23,0,2
4183,22.01,66.7,1033.0,22.78,0.069,2,0
4184,25.72,47.0,1107.0,26.52,0.553,2,2
4185,26.01,56.1,948.0,26.1,0.439,2,2
4186,22.28,31.6,620.0,22.83,0.069,2,1
4187,25.35,39.6,750.0,24.9,0.081,1,2
4188,22.98,31.1,938.0,23.04,0.083,2,2
4189,27.51,59.8,1008.0,27.3,0.559,4,2
4190,22.59,40.1,1115.0,24.17,0.201,2,2
4191,23.03,57.3,1127.0,22.87,-0.042,1,2
4192,26.45,31.6,538.0,26.58,0.32,2,2
4193,23.57,33.4,909.0,22.21,-0.08,2,2
4194,26.74,56.8,493.0,27.77,0.631,2,2
4195,22.59,69.5,1195.0,20.57,-0.182,2,2
4196,25.72,40.2,480.0,23.97,0.333,2,1
4197,23.76,51.9,1129.0,23.61,0.234,2,2
4198,23.11,39.7,554.0,22.35,0.101,2,2
4199,20.18,32.6,469.0,20.46,-0.293,3,2
4200,21.27,43.6,720.0,21.9,0.066,1,3
4201,18.92,42.9,863.0,18.79,-0.343,3,4
4202,26.42,38.3,1044.0,25.19,0.185,0,2
4203,21.96,64.3,680.0,22.53,0.084,4,2
4204,27.3,63.5,885.0,28.29,0.672,1,1
4205,26.32,44.2,1057.0,26.31,0.448,2,2
4206,22.01,33.2,999.0,22.96,0.161,1,2
4207,20.77,61.4,663.0,20.92,-0.089,2,2
4208,20.79,34.5,860.0,19.78,-0.322,2,1
4209,24.77,42.8,911.0,24.87,0.42,2,3
4210,22.72,49.5,1196.0,23.99,0.13,2,3
4211,25.76,62.0,641.0,26.64,0.581,1,2
4212,20.67,68.7,709.0,20.84,-0.033,3,1
4213,21.1,59.8,1095.0,21.67,0.046,3,2
4214,21.26,67.4,1184.0,20.42,-0.0,2,1
4215,20.59,43.1,404.0,20.51,-0.228,2,2
4216,22.09,63.5,829.0,22.15,0.019,2,3
4217,27.77,44.7,680.0,26.87,0.273,3,3
4218,27.54,39.8,800.0,28.59,0.6,2,3
4219,25.03,46.8,1088.0,24.59,0.16,2,2
4220,23.08,45.8,673.0,23.5,0.081,2,1
4221,24.57,57.9,508.0,26.13,0.55,4,1
4222,20.86,36.2,1075.0,20.78,-0.105,3,2
4223,23.8,44.8,999.0,24.1,0.174,2,2
4224,25.86,51.3,681.0,26.47,0.577,2,2
4225,24.31,59.7,1152.0,24.21,0.283,2,1
4226,24.41,65.3,1043.0,24.86,0.416,2,2
4227,20.39,34.8,611.0,22.4,0.062,2,2
4228,20.56,64.2,401.0,20.05,-0.308,3,3
4229,18.52,41.4,561.0,19.4,-0.167,2,2
4230,19.17,68.4,986.0,19.18,-0.307,2,2
4231,23.96,64.5,681.0,24.16,0.138,2,2
4232,27.93,47.2,1026.0,27.78,0.53,2,2
4233,27.76,67.0,680.0,27.8,0.718,2,2
4234,22.08,34.9,1135.0,21.9,-0.006,2,2
4235,25.59,37.7,1129.0,23.93,-0.023,2,2
4236,22.93,32.3,1170.0,23.97,0.132,2,2
4237,24.91,50.4,531.0,24.47,0.373,1,2
4238,22.78,44.2,818.0,23.77,0.106,2,2
4239,27.71,30.1,636.0,26.61,0.531,2,2
4240,21.03,62.3,998.0,21.25,-0.136,2,2
4241,24.57,58.0,669.0,24.4,0.213,2,2
4242,23.92,56.1,565.0,22.33,-0.019,2,2
4243,21.83,34.5,871.0,22.33,-0.073,2,2
4244,19.05,31.5,1051.0,19.36,-0.234,2,2
4245,19.35,57.7,1125.0,19.82,-0.187,2,1
4246,18.75,38.2,952.0,18.45,-0.211,1,2
4247,20.66,67.8,690.0,19.61,-0.233,2,3
4248,19.21,67.5,1027.0,19.49,-0.327,3,3
