window_id,building,occupant_id,comfort_class_int,comfort_class_str,ashrae_raw
22855,mixed_use,3,2,Neutral,0.09
22856,mixed_use,5,3,Warm,0.75
22857,medium_office,33,3,Warm,0.84
22858,mixed_use,29,4,Hot,1.69
22859,residential,28,3,Warm,0.52
22860,medium_office,11,2,Neutral,-0.39
22861,mixed_use,25,2,Neutral,-0.33
22862,mixed_use,34,2,Neutral,-0.42
22863,medium_office,22,2,Neutral,-0.32
22864,medium_office,16,1,Cool,-1.1
22865,residential,11,3,Warm,0.55
22866,mixed_use,24,2,Neutral,-0.43
22867,residential,18,2,Neutral,0.43
22868,residential,11,2,Neutral,0.44
22869,mixed_use,37,2,Neutral,0.44
22870,residential,2,2,Neutral,0.31
22871,residential,14,3,Warm,0.79
22872,residential,29,3,Warm,0.27
22873,residential,30,2,Neutral,-0.22
22874,medium_office,6,2,Neutral,0.02
22875,residential,4,2,Neutral,-0.05
22876,mixed_use,12,2,Neutral,-0.5
22877,medium_office,29,2,Neutral,-0.42
22878,medium_office,6,2,Neutral,0.33
22879,mixed_use,17,2,Neutral,-0.21
22880,medium_office,5,3,Warm,1.01
22881,medium_office,24,2,Neutral,-0.29
22882,mixed_use,38,2,Neutral,0.04
22883,residential,34,3,Warm,1.14
22884,mixed_use,25,2,Neutral,0.1
22885,mixed_use,34,3,Warm,0.39
22886,residential,2,3,Warm,0.64
22887,mixed_use,38,1,Cool,-0.9
22888,residential,3,2,Neutral,0.38
22889,residential,20,2,Neutral,0.27
22890,mixed_use,22,4,Hot,1.55
22891,medium_office,21,2,Neutral,-0.12
22892,residential,20,1,Cool,-0.87
22893,medium_office,28,2,Neutral,0.24
22894,residential,6,2,Neutral,-0.31
22895,medium_office,31,2,Neutral,-0.21
22896,medium_office,4,1,Cool,-0.57
22897,mixed_use,27,2,Neutral,-0.4
22898,residential,4,2,Neutral,-0.26
22899,residential,18,3,Warm,0.32
22900,residential,31,2,Neutral,-0.34
22901,residential,20,2,Neutral,0.25
22902,mixed_use,36,2,Neutral,0.06
22903,mixed_use,27,2,Neutral,0.46
22904,residential,35,3,Warm,0.44
22905,residential,13,2,Neutral,-0.45
22906,medium_office,1,2,Neutral,-0.38
22907,medium_office,20,2,Neutral,-0.47
22908,mixed_use,20,2,Neutral,0.35
22909,mixed_use,4,1,Cool,-0.32
22910,residential,26,2,Neutral,0.27
22911,residential,34,2,Neutral,0.31
22912,residential,27,2,Neutral,0.35
22913,residential,38,2,Neutral,0.42
22914,residential,23,3,Warm,0.56
22915,mixed_use,37,2,Neutral,0.21
22916,medium_office,17,1,Cool,-0.62
22917,residential,21,0,Cold,-1.7
22918,residential,32,0,Cold,-1.88
22919,medium_office,4,3,Warm,0.59
22920,residential,10,4,Hot,1.32
22921,residential,23,1,Cool,-0.82
22922,residential,30,2,Neutral,0.22
22923,medium_office,9,2,Neutral,-0.22
22924,mixed_use,5,2,Neutral,0.17
22925,medium_office,2,2,Neutral,0.31
22926,mixed_use,8,3,Warm,0.27
22927,mixed_use,3,3,Warm,0.79
22928,residential,15,2,Neutral,-0.32
22929,medium_office,19,1,Cool,-0.42
22930,medium_office,8,2,Neutral,0.37
22931,mixed_use,21,4,Hot,1.19
22932,mixed_use,13,2,Neutral,0.37
22933,residential,21,2,Neutral,-0.03
22934,residential,15,2,Neutral,-0.4
22935,medium_office,7,2,Neutral,-0.35
22936,mixed_use,3,2,Neutral,-0.04
22937,medium_office,3,2,Neutral,0.05
22938,mixed_use,8,3,Warm,0.73
22939,residential,14,2,Neutral,-0.48
22940,residential,28,2,Neutral,-0.42
22941,mixed_use,29,3,Warm,1.05
22942,residential,2,4,Hot,1.62
22943,medium_office,23,2,Neutral,0.28
22944,medium_office,22,2,Neutral,0.04
22945,mixed_use,14,2,Neutral,-0.43
22946,mixed_use,30,2,Neutral,0.36
22947,residential,3,4,Hot,1.68
22948,medium_office,31,1,Cool,-0.67
22949,mixed_use,26,3,Warm,0.84
22950,mixed_use,30,1,Cool,-1.21
22951,mixed_use,13,2,Neutral,0.2
22952,medium_office,38,2,Neutral,0.47
22953,residential,27,2,Neutral,0.43
22954,medium_office,16,2,Neutral,0.38
22955,residential,4,2,Neutral,-0.39
22956,medium_office,10,2,Neutral,-0.3
22957,mixed_use,17,2,Neutral,-0.02
22958,mixed_use,10,0,Cold,-1.05
22959,medium_office,38,2,Neutral,-0.2
22960,residential,18,2,Neutral,-0.38
22961,residential,4,3,Warm,0.91
22962,mixed_use,5,1,Cool,-0.61
22963,medium_office,20,2,Neutral,0.09
22964,residential,10,2,Neutral,0.16
22965,residential,1,2,Neutral,-0.24
22966,mixed_use,31,2,Neutral,-0.09
22967,mixed_use,18,2,Neutral,0.18
22968,residential,35,2,Neutral,0.07
22969,mixed_use,14,0,Cold,-1.84
22970,medium_office,16,3,Warm,0.96
22971,residential,36,3,Warm,1.13
22972,medium_office,20,0,Cold,-1.46
22973,mixed_use,20,3,Warm,0.36
22974,mixed_use,29,1,Cool,-0.29
22975,mixed_use,19,3,Warm,0.7
22976,mixed_use,18,2,Neutral,-0.16
22977,residential,35,2,Neutral,0.23
22978,medium_office,38,2,Neutral,0.23
22979,residential,16,2,Neutral,0.06
22980,mixed_use,27,2,Neutral,0.05
22981,residential,13,2,Neutral,-0.17
22982,mixed_use,30,2,Neutral,-0.2
22983,residential,5,1,Cool,-1.22
22984,residential,16,2,Neutral,0.46
22985,residential,6,2,Neutral,-0.1
22986,residential,33,2,Neutral,0.2
22987,medium_office,26,2,Neutral,0.43
22988,mixed_use,11,1,Cool,-0.33
22989,residential,21,0,Cold,-1.69
22990,mixed_use,26,2,Neutral,0.16
22991,mixed_use,13,2,Neutral,0.22
22992,medium_office,25,2,Neutral,-0.32
22993,medium_office,13,2,Neutral,0.12
22994,mixed_use,9,2,Neutral,0.46
22995,medium_office,38,3,Warm,0.93
22996,residential,16,2,Neutral,0.3
22997,medium_office,8,2,Neutral,0.12
22998,medium_office,31,2,Neutral,0.36
22999,mixed_use,38,3,Warm,1.12
23000,mixed_use,32,1,Cool,-1.15
23001,medium_office,25,2,Neutral,0.07
23002,medium_office,20,1,Cool,-1.19
23003,mixed_use,21,1,Cool,-0.77
23004,mixed_use,9,1,Cool,-0.46
23005,residential,1,2,Neutral,-0.01
23006,mixed_use,12,2,Neutral,0.35
23007,residential,24,2,Neutral,-0.18
23008,medium_office,26,0,Cold,-1.16
23009,residential,8,2,Neutral,-0.38
23010,mixed_use,1,2,Neutral,0.07
23011,residential,5,2,Neutral,-0.02
23012,residential,7,0,Cold,-1.72
23013,residential,10,2,Neutral,0.5
23014,residential,14,2,Neutral,-0.25
23015,mixed_use,17,3,Warm,1.23
23016,medium_office,36,2,Neutral,-0.04
23017,mixed_use,18,2,Neutral,0.3
23018,medium_office,16,2,Neutral,0.09
23019,mixed_use,19,2,Neutral,0.49
23020,mixed_use,30,3,Warm,1.08
23021,medium_office,8,2,Neutral,0.33
23022,mixed_use,35,4,Hot,1.82
23023,medium_office,38,1,Cool,-0.81
23024,residential,32,2,Neutral,-0.33
23025,residential,29,2,Neutral,-0.14
23026,mixed_use,6,2,Neutral,0.11
23027,medium_office,37,2,Neutral,-0.33
23028,medium_office,1,2,Neutral,-0.04
23029,mixed_use,12,2,Neutral,-0.23
23030,medium_office,6,2,Neutral,0.3
23031,residential,1,2,Neutral,-0.45
23032,medium_office,34,1,Cool,-0.42
23033,medium_office,23,3,Warm,0.7
23034,medium_office,19,0,Cold,-1.08
23035,mixed_use,6,4,Hot,1.48
23036,mixed_use,37,2,Neutral,0.34
23037,medium_office,38,2,Neutral,0.47
23038,mixed_use,6,2,Neutral,-0.06
23039,mixed_use,15,2,Neutral,-0.47
23040,medium_office,20,1,Cool,-1.05
23041,medium_office,16,2,Neutral,-0.49
23042,residential,35,4,Hot,1.8
23043,residential,22,3,Warm,0.74
23044,medium_office,6,2,Neutral,0.07
23045,residential,12,2,Neutral,0.4
23046,mixed_use,8,2,Neutral,-0.39
23047,residential,23,2,Neutral,-0.23
23048,residential,26,2,Neutral,-0.09
23049,medium_office,22,2,Neutral,0.09
23050,mixed_use,35,2,Neutral,-0.4
23051,medium_office,26,2,Neutral,-0.38
23052,residential,26,2,Neutral,0.48
23053,mixed_use,9,3,Warm,0.54
23054,residential,8,2,Neutral,0.12
23055,residential,4,2,Neutral,-0.39
23056,mixed_use,27,2,Neutral,0.15
23057,residential,5,2,Neutral,-0.03
23058,medium_office,12,3,Warm,0.9
23059,residential,10,3,Warm,0.44
23060,residential,34,2,Neutral,0.49
23061,mixed_use,1,2,Neutral,-0.31
23062,residential,7,2,Neutral,-0.32
23063,mixed_use,3,2,Neutral,0.14
23064,medium_office,8,3,Warm,1.07
23065,mixed_use,33,1,Cool,-1.09
23066,residential,36,2,Neutral,-0.24
23067,medium_office,25,2,Neutral,-0.06
23068,residential,21,2,Neutral,0.07
23069,mixed_use,22,0,Cold,-1.72
23070,residential,35,2,Neutral,0.08
23071,residential,36,0,Cold,-1.34
23072,residential,36,2,Neutral,-0.43
23073,mixed_use,13,2,Neutral,0.1
23074,medium_office,27,3,Warm,0.96
23075,mixed_use,33,1,Cool,-0.98
23076,residential,28,2,Neutral,0.39
23077,medium_office,10,2,Neutral,-0.2
23078,medium_office,26,2,Neutral,-0.44
23079,mixed_use,12,4,Hot,1.82
23080,mixed_use,18,2,Neutral,-0.11
23081,mixed_use,33,4,Hot,1.82
23082,residential,20,3,Warm,0.85
23083,residential,13,2,Neutral,-0.4
23084,mixed_use,3,2,Neutral,0.16
23085,medium_office,17,3,Warm,1.11
23086,medium_office,33,3,Warm,0.7
23087,mixed_use,8,2,Neutral,-0.18
23088,mixed_use,9,3,Warm,0.62
23089,mixed_use,20,2,Neutral,-0.28
23090,residential,2,3,Warm,0.73
23091,medium_office,4,2,Neutral,0.03
23092,residential,28,2,Neutral,0.42
23093,medium_office,6,2,Neutral,-0.3
23094,residential,24,2,Neutral,0.04
23095,medium_office,35,3,Warm,0.74
23096,medium_office,35,3,Warm,0.73
23097,mixed_use,8,2,Neutral,0.24
23098,medium_office,35,0,Cold,-1.16
23099,medium_office,27,2,Neutral,-0.01
23100,residential,5,2,Neutral,0.3
23101,mixed_use,25,2,Neutral,-0.05
23102,mixed_use,37,3,Warm,0.9
23103,residential,31,3,Warm,1.07
23104,mixed_use,15,2,Neutral,-0.29
23105,residential,38,2,Neutral,0.33
23106,residential,36,2,Neutral,0.28
23107,mixed_use,19,2,Neutral,-0.35
23108,residential,1,4,Hot,1.16
23109,residential,6,2,Neutral,-0.16
23110,medium_office,18,2,Neutral,-0.05
23111,mixed_use,22,2,Neutral,-0.4
23112,residential,3,0,Cold,-1.74
23113,medium_office,25,1,Cool,-1.24
23114,mixed_use,5,2,Neutral,-0.25
23115,medium_office,13,3,Warm,0.72
23116,medium_office,33,2,Neutral,0.1
23117,mixed_use,5,2,Neutral,0.02
23118,medium_office,16,3,Warm,0.84
23119,medium_office,26,1,Cool,-0.8
23120,medium_office,5,3,Warm,1.15
23121,medium_office,34,2,Neutral,-0.32
23122,mixed_use,6,2,Neutral,0.08
23123,medium_office,23,2,Neutral,-0.34
23124,residential,34,3,Warm,0.52
23125,residential,20,2,Neutral,-0.33
23126,mixed_use,7,2,Neutral,-0.04
23127,medium_office,32,0,Cold,-1.52
23128,mixed_use,18,2,Neutral,-0.41
23129,residential,2,2,Neutral,0.2
23130,mixed_use,34,2,Neutral,-0.13
23131,residential,32,3,Warm,1.01
23132,medium_office,25,3,Warm,0.86
23133,medium_office,22,2,Neutral,0.01
23134,mixed_use,34,2,Neutral,-0.32
23135,mixed_use,18,3,Warm,0.9
23136,mixed_use,37,3,Warm,1.16
23137,residential,37,2,Neutral,0.03
23138,medium_office,28,2,Neutral,0.4
23139,residential,33,3,Warm,0.63
23140,mixed_use,22,2,Neutral,-0.45
23141,medium_office,36,2,Neutral,0.43
23142,medium_office,30,1,Cool,-0.8
23143,medium_office,33,2,Neutral,-0.03
23144,mixed_use,20,2,Neutral,0.29
23145,residential,27,2,Neutral,-0.22
23146,mixed_use,8,2,Neutral,0.44
23147,medium_office,38,2,Neutral,-0.37
23148,medium_office,22,2,Neutral,-0.18
23149,mixed_use,14,2,Neutral,-0.33
23150,mixed_use,27,2,Neutral,-0.0
23151,medium_office,15,2,Neutral,0.09
23152,residential,10,2,Neutral,0.35
23153,medium_office,15,3,Warm,0.47
23154,mixed_use,14,2,Neutral,0.24
23155,medium_office,26,1,Cool,-1.2
23156,medium_office,11,2,Neutral,-0.38
23157,residential,12,2,Neutral,-0.23
23158,mixed_use,16,2,Neutral,-0.28
23159,mixed_use,37,2,Neutral,-0.33
23160,mixed_use,17,2,Neutral,0.2
23161,residential,12,1,Cool,-0.44
23162,mixed_use,30,2,Neutral,0.41
23163,residential,20,2,Neutral,-0.39
23164,mixed_use,22,2,Neutral,0.17
23165,mixed_use,4,2,Neutral,-0.28
23166,medium_office,28,2,Neutral,0.49
23167,mixed_use,33,2,Neutral,0.29
23168,residential,37,2,Neutral,-0.35
23169,mixed_use,23,4,Hot,1.17
23170,residential,14,2,Neutral,-0.39
23171,medium_office,35,1,Cool,-1.13
23172,medium_office,29,2,Neutral,0.13
23173,residential,37,2,Neutral,-0.27
23174,mixed_use,20,1,Cool,-0.39
23175,mixed_use,7,2,Neutral,-0.16
23176,mixed_use,11,2,Neutral,-0.49
23177,mixed_use,6,3,Warm,0.93
23178,residential,33,2,Neutral,0.04
23179,medium_office,20,2,Neutral,-0.11
23180,mixed_use,38,2,Neutral,0.47
23181,residential,7,0,Cold,-1.83
23182,medium_office,7,2,Neutral,0.22
23183,medium_office,15,1,Cool,-0.58
23184,residential,26,2,Neutral,-0.1
23185,residential,19,2,Neutral,-0.2
23186,residential,29,2,Neutral,0.41
23187,residential,8,1,Cool,-0.5
23188,residential,11,2,Neutral,0.02
23189,medium_office,1,3,Warm,1.11
23190,medium_office,6,2,Neutral,0.13
23191,mixed_use,24,0,Cold,-1.95
23192,medium_office,23,3,Warm,0.64
23193,residential,9,2,Neutral,-0.45
23194,residential,4,2,Neutral,-0.42
23195,residential,13,2,Neutral,-0.14
23196,residential,21,2,Neutral,-0.14
23197,residential,1,2,Neutral,0.2
23198,medium_office,20,3,Warm,0.95
23199,mixed_use,7,2,Neutral,0.08
23200,medium_office,13,2,Neutral,-0.05
23201,residential,38,2,Neutral,0.33
23202,residential,8,2,Neutral,0.24
23203,medium_office,16,1,Cool,-0.56
23204,residential,25,2,Neutral,-0.42
23205,mixed_use,19,2,Neutral,-0.13
23206,medium_office,32,4,Hot,1.16
23207,residential,17,2,Neutral,-0.08
23208,residential,21,2,Neutral,-0.19
23209,residential,23,2,Neutral,0.16
23210,residential,33,3,Warm,0.57
23211,residential,35,2,Neutral,-0.11
23212,medium_office,8,2,Neutral,-0.37
23213,mixed_use,35,3,Warm,0.76
23214,residential,37,3,Warm,1.05
23215,mixed_use,31,2,Neutral,0.12
23216,residential,37,2,Neutral,-0.0
23217,residential,9,4,Hot,1.95
23218,mixed_use,10,2,Neutral,0.2
23219,mixed_use,7,2,Neutral,0.36
23220,mixed_use,26,2,Neutral,0.08
23221,mixed_use,19,2,Neutral,-0.36
23222,mixed_use,18,2,Neutral,-0.24
23223,residential,20,0,Cold,-1.84
23224,medium_office,18,1,Cool,-0.34
23225,mixed_use,25,0,Cold,-1.68
23226,medium_office,7,2,Neutral,-0.08
23227,medium_office,20,2,Neutral,0.19
23228,mixed_use,17,3,Warm,0.91
23229,medium_office,15,2,Neutral,-0.38
23230,medium_office,28,2,Neutral,-0.28
23231,residential,33,1,Cool,-0.77
23232,mixed_use,24,2,Neutral,-0.25
23233,mixed_use,1,2,Neutral,-0.22
23234,residential,26,2,Neutral,-0.08
23235,medium_office,30,3,Warm,1.0
23236,medium_office,6,2,Neutral,0.3
23237,medium_office,18,2,Neutral,0.01
23238,mixed_use,32,3,Warm,0.44
23239,medium_office,29,2,Neutral,0.48
23240,residential,37,4,Hot,1.4
23241,residential,2,0,Cold,-1.13
23242,medium_office,11,3,Warm,0.45
23243,residential,1,2,Neutral,0.12
23244,mixed_use,2,0,Cold,-1.54
23245,residential,9,2,Neutral,0.23
23246,mixed_use,29,2,Neutral,0.36
23247,medium_office,32,2,Neutral,-0.24
23248,residential,11,2,Neutral,-0.02
23249,medium_office,8,1,Cool,-0.8
23250,mixed_use,15,3,Warm,0.48
23251,medium_office,37,2,Neutral,-0.48
23252,medium_office,6,0,Cold,-1.47
23253,residential,7,1,Cool,-0.41
23254,residential,23,3,Warm,1.1
23255,medium_office,20,0,Cold,-1.02
23256,medium_office,9,2,Neutral,-0.16
23257,medium_office,1,2,Neutral,-0.37
23258,medium_office,34,2,Neutral,-0.17
23259,mixed_use,18,2,Neutral,0.38
23260,residential,20,3,Warm,1.12
23261,mixed_use,20,2,Neutral,-0.28
23262,medium_office,21,0,Cold,-1.17
23263,mixed_use,5,2,Neutral,-0.07
23264,mixed_use,6,4,Hot,1.54
23265,mixed_use,9,3,Warm,1.01
23266,medium_office,22,2,Neutral,-0.15
23267,mixed_use,21,2,Neutral,-0.1
23268,residential,10,3,Warm,0.89
23269,mixed_use,9,2,Neutral,-0.1
23270,medium_office,2,2,Neutral,-0.03
23271,residential,6,3,Warm,0.41
23272,medium_office,26,2,Neutral,0.01
23273,medium_office,35,4,Hot,1.77
23274,mixed_use,4,3,Warm,0.4
23275,residential,34,2,Neutral,-0.34
23276,mixed_use,34,3,Warm,0.31
23277,medium_office,18,2,Neutral,0.34
23278,mixed_use,28,2,Neutral,0.35
23279,mixed_use,14,2,Neutral,0.47
23280,residential,19,3,Warm,0.97
23281,residential,11,2,Neutral,-0.26
23282,medium_office,32,4,Hot,1.25
23283,residential,15,0,Cold,-1.69
23284,medium_office,5,2,Neutral,-0.1
23285,residential,25,1,Cool,-1.01
23286,residential,36,2,Neutral,0.28
23287,mixed_use,37,2,Neutral,-0.14
23288,residential,8,3,Warm,0.94
23289,medium_office,7,2,Neutral,0.31
23290,medium_office,2,2,Neutral,0.0
23291,mixed_use,22,1,Cool,-0.56
23292,residential,36,1,Cool,-1.22
23293,mixed_use,32,3,Warm,0.79
23294,mixed_use,20,2,Neutral,-0.19
23295,mixed_use,13,3,Warm,0.93
23296,mixed_use,11,1,Cool,-0.94
23297,mixed_use,16,2,Neutral,0.3
23298,residential,32,3,Warm,0.79
23299,mixed_use,22,3,Warm,0.6
23300,mixed_use,38,1,Cool,-0.27
23301,residential,8,2,Neutral,0.18
23302,medium_office,36,3,Warm,0.85
23303,mixed_use,28,0,Cold,-1.2
23304,residential,5,1,Cool,-0.38
23305,mixed_use,23,2,Neutral,0.19
23306,mixed_use,1,1,Cool,-0.83
23307,medium_office,13,2,Neutral,0.45
23308,residential,8,2,Neutral,0.35
23309,mixed_use,35,3,Warm,0.31
23310,residential,35,4,Hot,1.32
23311,medium_office,36,2,Neutral,-0.33
23312,residential,14,2,Neutral,-0.32
23313,residential,24,2,Neutral,0.11
23314,medium_office,9,2,Neutral,0.09
23315,residential,35,3,Warm,0.97
23316,residential,26,0,Cold,-1.17
23317,medium_office,17,0,Cold,-1.15
23318,mixed_use,11,2,Neutral,-0.07
23319,medium_office,17,2,Neutral,0.11
23320,medium_office,32,2,Neutral,0.48
23321,residential,13,2,Neutral,0.34
23322,residential,9,2,Neutral,0.07
23323,residential,2,3,Warm,0.34
23324,medium_office,35,2,Neutral,-0.5
23325,medium_office,16,1,Cool,-0.49
23326,residential,24,1,Cool,-0.43
23327,medium_office,31,2,Neutral,-0.25
23328,medium_office,30,2,Neutral,0.46
23329,residential,37,2,Neutral,-0.42
23330,residential,32,3,Warm,0.73
23331,medium_office,2,1,Cool,-0.52
23332,medium_office,36,2,Neutral,-0.21
23333,medium_office,34,2,Neutral,0.16
23334,mixed_use,37,3,Warm,0.55
23335,medium_office,14,1,Cool,-0.9
23336,mixed_use,38,2,Neutral,0.27
23337,medium_office,1,2,Neutral,0.25
23338,mixed_use,29,2,Neutral,0.27
23339,medium_office,33,2,Neutral,-0.2
23340,mixed_use,27,3,Warm,0.36
23341,medium_office,32,4,Hot,1.79
23342,mixed_use,2,1,Cool,-0.94
23343,medium_office,25,2,Neutral,-0.15
23344,medium_office,36,1,Cool,-0.89
23345,mixed_use,31,3,Warm,0.91
23346,medium_office,19,1,Cool,-0.81
23347,medium_office,16,4,Hot,1.61
23348,mixed_use,18,2,Neutral,0.43
23349,residential,18,2,Neutral,0.29
23350,mixed_use,8,2,Neutral,-0.3
23351,medium_office,24,2,Neutral,0.03
23352,residential,16,2,Neutral,-0.41
23353,residential,27,2,Neutral,0.08
23354,medium_office,23,2,Neutral,0.22
23355,mixed_use,28,3,Warm,0.99
23356,residential,6,2,Neutral,0.35
23357,medium_office,34,2,Neutral,-0.05
23358,mixed_use,35,3,Warm,0.46
23359,medium_office,25,3,Warm,0.48
23360,mixed_use,4,0,Cold,-1.92
23361,residential,16,2,Neutral,0.42
23362,residential,2,0,Cold,-1.73
23363,residential,24,2,Neutral,-0.28
23364,residential,28,3,Warm,0.41
23365,mixed_use,14,3,Warm,1.07
23366,medium_office,27,3,Warm,1.25
23367,medium_office,38,2,Neutral,-0.3
23368,mixed_use,11,1,Cool,-0.65
23369,medium_office,8,2,Neutral,-0.3
23370,residential,8,2,Neutral,-0.06
23371,mixed_use,10,1,Cool,-0.79
23372,medium_office,22,1,Cool,-1.04
23373,mixed_use,35,2,Neutral,-0.14
23374,medium_office,27,1,Cool,-0.47
23375,residential,21,2,Neutral,-0.21
23376,residential,38,4,Hot,1.19
23377,residential,31,0,Cold,-1.62
23378,medium_office,26,3,Warm,0.75
23379,residential,18,4,Hot,1.75
23380,medium_office,27,2,Neutral,0.21
23381,residential,37,3,Warm,1.05
23382,medium_office,25,2,Neutral,-0.36
23383,mixed_use,16,4,Hot,1.93
23384,medium_office,38,3,Warm,0.62
23385,medium_office,25,3,Warm,0.42
23386,residential,7,1,Cool,-0.63
23387,residential,28,3,Warm,0.93
23388,mixed_use,31,3,Warm,0.69
23389,medium_office,19,3,Warm,1.05
23390,residential,38,1,Cool,-0.54
23391,medium_office,15,1,Cool,-1.2
23392,mixed_use,27,2,Neutral,0.1
23393,mixed_use,37,2,Neutral,0.21
23394,mixed_use,19,0,Cold,-1.03
23395,mixed_use,20,4,Hot,1.02
23396,residential,24,2,Neutral,0.24
23397,mixed_use,35,2,Neutral,-0.14
23398,medium_office,5,2,Neutral,-0.14
23399,mixed_use,4,2,Neutral,-0.19
23400,mixed_use,37,2,Neutral,-0.47
23401,medium_office,15,2,Neutral,0.19
23402,medium_office,18,2,Neutral,-0.11
23403,medium_office,31,2,Neutral,0.19
23404,medium_office,33,2,Neutral,-0.01
23405,mixed_use,3,2,Neutral,-0.27
23406,mixed_use,4,2,Neutral,-0.38
23407,medium_office,7,2,Neutral,-0.25
23408,medium_office,35,2,Neutral,0.24
23409,medium_office,31,2,Neutral,0.26
23410,medium_office,25,2,Neutral,0.02
23411,medium_office,4,2,Neutral,0.42
23412,residential,21,2,Neutral,0.46
23413,mixed_use,35,2,Neutral,0.4
23414,residential,32,2,Neutral,0.3
23415,mixed_use,3,2,Neutral,0.04
23416,mixed_use,5,1,Cool,-0.86
23417,medium_office,26,0,Cold,-1.87
23418,mixed_use,24,0,Cold,-1.66
23419,medium_office,15,3,Warm,0.8
23420,mixed_use,4,2,Neutral,0.29
23421,mixed_use,26,2,Neutral,0.2
23422,medium_office,35,3,Warm,0.35
23423,mixed_use,15,1,Cool,-0.3
23424,medium_office,5,2,Neutral,-0.18
23425,residential,21,2,Neutral,-0.3
23426,mixed_use,31,3,Warm,0.9
23427,residential,3,4,Hot,1.27
23428,mixed_use,18,2,Neutral,-0.27
23429,medium_office,4,2,Neutral,0.33
23430,medium_office,27,3,Warm,0.77
23431,medium_office,28,3,Warm,0.27
23432,medium_office,38,3,Warm,0.37
23433,mixed_use,22,0,Cold,-1.47
23434,mixed_use,31,2,Neutral,-0.19
23435,medium_office,24,3,Warm,0.45
23436,medium_office,22,2,Neutral,0.16
23437,mixed_use,5,2,Neutral,0.07
23438,mixed_use,38,0,Cold,-1.31
23439,medium_office,2,2,Neutral,-0.37
23440,medium_office,35,3,Warm,0.39
23441,mixed_use,10,2,Neutral,0.0
23442,medium_office,1,2,Neutral,0.5
23443,residential,5,2,Neutral,-0.04
23444,residential,18,2,Neutral,0.49
23445,residential,13,2,Neutral,0.32
23446,mixed_use,12,2,Neutral,-0.29
23447,medium_office,2,3,Warm,0.65
23448,medium_office,5,1,Cool,-0.54
23449,residential,2,2,Neutral,-0.24
23450,medium_office,13,1,Cool,-0.61
23451,residential,17,2,Neutral,0.21
23452,medium_office,4,4,Hot,1.19
23453,mixed_use,13,1,Cool,-0.52
23454,medium_office,24,2,Neutral,-0.23
23455,mixed_use,37,3,Warm,0.5
23456,medium_office,8,2,Neutral,0.48
23457,medium_office,14,2,Neutral,0.1
23458,residential,15,1,Cool,-0.35
23459,mixed_use,20,2,Neutral,0.14
23460,mixed_use,18,2,Neutral,0.26
23461,residential,23,3,Warm,1.07
23462,medium_office,4,2,Neutral,-0.25
23463,mixed_use,23,3,Warm,0.71
23464,medium_office,10,2,Neutral,0.02
23465,medium_office,8,3,Warm,0.78
23466,residential,35,4,Hot,1.16
23467,medium_office,18,1,Cool,-0.53
23468,residential,37,2,Neutral,0.48
23469,medium_office,1,2,Neutral,0.3
23470,medium_office,18,2,Neutral,0.07
23471,residential,18,2,Neutral,-0.2
23472,residential,27,2,Neutral,-0.11
23473,residential,7,2,Neutral,0.42
23474,mixed_use,23,2,Neutral,-0.25
23475,mixed_use,26,1,Cool,-1.13
23476,residential,30,0,Cold,-1.37
23477,residential,35,2,Neutral,-0.11
23478,medium_office,18,2,Neutral,0.48
23479,mixed_use,13,2,Neutral,-0.32
23480,medium_office,33,2,Neutral,0.29
23481,mixed_use,38,3,Warm,0.99
23482,residential,38,2,Neutral,-0.35
23483,mixed_use,34,2,Neutral,-0.1
23484,medium_office,19,3,Warm,0.73
23485,mixed_use,17,4,Hot,1.95
23486,residential,35,2,Neutral,0.03
23487,mixed_use,7,2,Neutral,0.43
23488,residential,17,4,Hot,1.88
23489,mixed_use,5,1,Cool,-0.58
23490,residential,22,1,Cool,-0.69
23491,mixed_use,23,2,Neutral,0.39
23492,mixed_use,7,2,Neutral,-0.42
23493,residential,38,1,Cool,-0.98
23494,mixed_use,22,2,Neutral,0.37
23495,mixed_use,22,2,Neutral,-0.48
23496,mixed_use,35,3,Warm,0.34
23497,mixed_use,33,2,Neutral,0.48
23498,mixed_use,5,3,Warm,0.66
23499,mixed_use,37,2,Neutral,0.01
23500,mixed_use,8,2,Neutral,-0.22
23501,residential,22,2,Neutral,0.21
23502,residential,21,0,Cold,-1.27
23503,residential,15,2,Neutral,-0.34
23504,mixed_use,6,2,Neutral,0.28
23505,residential,5,1,Cool,-0.27
23506,mixed_use,34,2,Neutral,0.35
23507,mixed_use,34,3,Warm,0.29
23508,residential,38,0,Cold,-1.55
23509,medium_office,33,2,Neutral,0.31
23510,residential,15,3,Warm,1.06
23511,mixed_use,32,1,Cool,-0.44
23512,residential,20,3,Warm,1.07
23513,mixed_use,3,3,Warm,0.92
23514,mixed_use,17,2,Neutral,-0.49
23515,residential,3,3,Warm,0.67
23516,medium_office,7,3,Warm,0.55
23517,medium_office,37,1,Cool,-1.17
23518,mixed_use,24,3,Warm,0.96
23519,mixed_use,38,2,Neutral,-0.09
23520,mixed_use,10,3,Warm,1.04
23521,medium_office,28,2,Neutral,0.23
23522,mixed_use,32,2,Neutral,0.3
23523,residential,29,2,Neutral,-0.33
23524,mixed_use,27,2,Neutral,0.41
23525,medium_office,4,2,Neutral,-0.41
23526,mixed_use,5,3,Warm,0.42
