window_id,building,start_minute,rater_1,rater_2,rater_3,comfort_label,split
30062,residential,2057,0,0,0,0,test
30063,mixed_use,2720,0,0,0,0,test
30064,medium_office,760,0,0,0,0,test
30065,medium_office,2068,0,2,-1,-1,test
30066,mixed_use,250,0,0,0,0,test
30067,medium_office,2697,-1,1,-2,-2,test
30068,medium_office,911,0,0,0,0,test
30069,residential,1399,0,2,0,0,test
30070,mixed_use,2482,0,0,0,0,test
30071,mixed_use,623,0,0,0,0,test
30072,mixed_use,1005,1,0,-2,-2,test
30073,residential,2999,1,2,0,0,test
30074,residential,2183,1,-1,1,1,test
30075,medium_office,144,0,0,-2,0,test
30076,residential,24,-1,0,1,-1,test
30077,residential,2316,0,0,1,0,test
30078,residential,2617,1,-1,0,-1,test
30079,residential,1059,0,0,0,0,test
30080,mixed_use,2354,1,1,0,1,test
30081,mixed_use,2351,1,0,0,0,test
30082,residential,1730,2,0,1,0,test
30083,mixed_use,1060,-2,0,0,0,test
30084,mixed_use,1625,-2,0,0,0,test
30085,residential,2571,0,0,1,0,test
30086,medium_office,2517,-1,0,1,-1,test
30087,mixed_use,1422,0,-1,-2,-2,test
30088,residential,308,1,0,1,1,test
30089,medium_office,999,0,1,0,0,test
30090,mixed_use,1172,0,0,1,0,test
30091,mixed_use,2308,0,0,0,0,test
30092,residential,2846,1,2,0,0,test
30093,mixed_use,1001,0,0,0,0,test
30094,mixed_use,995,0,2,1,0,test
30095,residential,598,-2,1,0,-2,test
30096,medium_office,2759,0,0,0,0,test
30097,mixed_use,1426,0,0,0,0,test
30098,residential,1005,-1,-1,0,-1,test
30099,mixed_use,1363,0,1,0,0,test
30100,medium_office,2394,0,0,0,0,test
30101,mixed_use,1816,1,0,-2,-2,test
30102,mixed_use,2761,0,-1,1,-1,test
30103,medium_office,12,1,1,0,1,test
30104,mixed_use,172,0,-1,2,-1,test
30105,medium_office,2072,0,0,0,0,test
30106,mixed_use,1263,0,-1,1,-1,test
30107,medium_office,1263,-1,0,0,0,test
30108,medium_office,178,2,-1,0,-1,test
30109,medium_office,1544,0,0,0,0,test
30110,mixed_use,818,0,-1,-1,-1,test
30111,mixed_use,2770,-2,-1,0,-2,test
30112,medium_office,2771,-1,-1,-1,-1,test
30113,medium_office,1063,0,1,-2,-2,test
30114,mixed_use,2094,0,0,0,0,test
30115,residential,939,0,1,2,0,test
30116,residential,1690,-1,1,0,-1,test
30117,medium_office,1743,1,0,-1,-1,test
30118,mixed_use,1549,0,0,0,0,test
30119,mixed_use,2279,0,-1,0,0,test
30120,mixed_use,1899,0,1,0,0,test
30121,mixed_use,1837,0,0,0,0,test
30122,residential,2578,-1,0,0,0,test
30123,medium_office,360,0,1,0,0,test
30124,residential,2502,0,0,1,0,test
30125,mixed_use,885,0,0,-1,0,test
30126,mixed_use,2876,0,-1,0,0,test
30127,medium_office,2635,0,0,1,0,test
30128,residential,504,0,-1,0,0,test
30129,mixed_use,1452,0,0,0,0,test
30130,mixed_use,251,0,0,0,0,test
30131,mixed_use,761,2,0,1,0,test
30132,mixed_use,2350,0,0,-1,0,test
30133,residential,1704,0,1,0,0,test
30134,medium_office,2941,0,0,2,0,test
30135,medium_office,784,0,0,0,0,test
30136,residential,207,0,-2,2,-2,test
30137,medium_office,2872,2,0,0,0,test
30138,mixed_use,1040,0,0,0,0,test
30139,residential,1652,0,1,-1,-1,test
30140,mixed_use,804,0,0,0,0,test
30141,mixed_use,2448,0,0,-2,0,test
30142,mixed_use,484,2,0,0,0,test
30143,mixed_use,2389,-1,1,0,-1,test
30144,mixed_use,737,0,0,2,0,test
30145,residential,1766,0,0,0,0,test
30146,medium_office,288,0,2,0,0,test
30147,residential,716,0,-1,0,0,test
30148,mixed_use,2320,0,0,0,0,test
30149,medium_office,1375,0,0,0,0,test
30150,medium_office,2852,0,2,0,0,test
30151,residential,1014,0,0,-2,0,test
30152,residential,180,0,1,0,0,test
30153,medium_office,826,-1,1,-1,-1,test
30154,mixed_use,2254,-1,0,0,0,test
30155,medium_office,1655,0,0,0,0,test
30156,mixed_use,1800,-1,0,0,0,test
30157,mixed_use,325,0,1,0,0,test
30158,residential,1231,1,0,0,0,test
30159,residential,173,2,-2,0,-2,test
30160,residential,1020,2,-1,0,-1,test
30161,mixed_use,2183,0,1,2,0,test
30162,mixed_use,2087,-1,1,-2,-2,test
30163,medium_office,15,2,0,-1,-1,test
30164,medium_office,167,0,0,-1,0,test
30165,medium_office,27,0,0,1,0,test
30166,residential,196,0,-1,-1,-1,test
30167,medium_office,2012,-1,-1,-1,-1,test
30168,mixed_use,2151,1,0,-1,-1,test
30169,residential,993,1,0,-1,-1,test
30170,medium_office,2176,0,2,0,0,test
30171,mixed_use,105,0,0,-2,0,test
30172,mixed_use,501,0,-2,0,0,test
30173,residential,2999,1,0,1,1,test
30174,mixed_use,1159,-1,0,0,0,test
30175,medium_office,808,0,0,-1,0,test
30176,residential,2357,-2,0,0,0,test
30177,medium_office,218,-1,0,0,0,test
30178,mixed_use,149,0,0,1,0,test
30179,medium_office,651,0,0,0,0,test
30180,mixed_use,1277,-2,-1,0,-2,test
30181,residential,2379,2,0,1,0,test
30182,medium_office,1511,0,1,2,0,test
30183,mixed_use,2692,0,1,2,0,test
30184,residential,2037,0,2,0,0,test
30185,medium_office,2896,1,1,1,1,test
30186,medium_office,1881,2,0,-1,-1,test
30187,residential,2054,0,0,0,0,test
30188,residential,356,1,1,0,1,test
30189,residential,26,0,0,-1,0,test
30190,medium_office,1542,0,-1,-2,-2,test
30191,residential,863,0,0,0,0,test
30192,medium_office,2570,0,0,0,0,test
30193,mixed_use,730,1,1,0,1,test
30194,residential,2154,0,-1,-1,-1,test
30195,mixed_use,40,1,0,0,0,test
30196,mixed_use,849,0,0,0,0,test
30197,residential,390,0,0,2,0,test
30198,medium_office,720,-1,0,2,-1,test
30199,residential,2498,0,1,0,0,test
30200,mixed_use,1917,0,0,0,0,test
30201,mixed_use,748,0,0,0,0,test
30202,medium_office,1230,0,-1,0,0,test
30203,residential,2376,1,0,-1,-1,test
30204,medium_office,506,0,0,0,0,test
30205,medium_office,1055,0,0,1,0,test
30206,mixed_use,13,1,0,0,0,test
30207,residential,701,0,-2,0,0,test
30208,mixed_use,2670,2,0,-1,-1,test
30209,residential,2222,2,-2,-1,-2,test
30210,residential,2532,0,0,0,0,test
30211,medium_office,17,0,-1,1,-1,test
30212,mixed_use,2623,0,1,-1,-1,test
30213,medium_office,1570,0,0,0,0,test
30214,medium_office,1526,-1,0,-2,-2,test
30215,mixed_use,1887,0,1,1,1,test
30216,medium_office,572,0,0,0,0,test
30217,mixed_use,2165,0,0,1,0,test
30218,mixed_use,1481,2,0,0,0,test
30219,medium_office,278,-1,0,1,-1,test
30220,mixed_use,1276,0,0,-1,0,test
30221,medium_office,551,-1,0,0,0,test
30222,residential,1975,0,-1,2,-1,test
30223,mixed_use,2954,0,1,1,1,test
30224,residential,2971,-1,-1,1,-1,test
30225,mixed_use,2370,0,1,2,0,test
30226,medium_office,622,0,0,0,0,test
30227,residential,967,1,0,-1,-1,test
30228,medium_office,2190,-1,0,1,-1,test
30229,residential,2175,0,-1,1,-1,test
30230,residential,1382,0,2,0,0,test
30231,medium_office,852,0,0,-1,0,test
30232,residential,2325,0,0,0,0,test
30233,medium_office,1901,0,-2,-1,-2,test
30234,residential,473,-2,-1,0,-2,test
30235,mixed_use,54,2,0,-1,-1,test
30236,mixed_use,1329,0,0,0,0,test
30237,mixed_use,1214,0,1,1,1,test
30238,residential,1006,-2,1,-2,-2,test
30239,medium_office,459,0,0,-1,0,test
30240,mixed_use,1325,-1,0,2,-1,test
30241,mixed_use,917,1,-2,0,-2,test
30242,medium_office,2749,-1,1,-1,-1,test
30243,medium_office,643,2,0,-2,-2,test
30244,mixed_use,1643,1,-2,0,-2,test
30245,medium_office,640,-1,2,0,-1,test
30246,medium_office,1642,0,1,-1,-1,test
30247,residential,472,1,0,-1,-1,test
30248,mixed_use,205,1,0,0,0,test
30249,residential,1416,-1,0,0,0,test
30250,medium_office,1456,1,0,2,0,test
30251,mixed_use,1511,0,-2,2,-2,test
30252,residential,2030,1,0,0,0,test
30253,residential,751,0,-1,-1,-1,test
30254,medium_office,927,0,0,0,0,test
30255,residential,860,-1,0,-2,-2,test
30256,medium_office,2834,0,0,1,0,test
30257,medium_office,687,0,2,0,0,test
30258,mixed_use,2458,-1,1,-1,-1,test
30259,medium_office,984,0,0,0,0,test
30260,mixed_use,2942,0,0,0,0,test
30261,residential,1264,0,0,1,0,test
30262,residential,1062,0,0,1,0,test
30263,residential,2924,-2,0,-2,-2,test
30264,medium_office,1563,0,2,0,0,test
30265,residential,270,0,0,0,0,test
30266,medium_office,1879,0,1,0,0,test
30267,medium_office,487,0,0,0,0,test
30268,medium_office,1234,1,2,-1,-1,test
30269,residential,2680,0,0,0,0,test
30270,mixed_use,680,-1,-1,1,-1,test
30271,residential,757,0,0,-2,0,test
30272,medium_office,932,2,0,1,0,test
30273,medium_office,2005,0,0,-1,0,test
30274,medium_office,1934,0,0,-1,0,test
30275,medium_office,343,2,0,-1,-1,test
30276,mixed_use,497,2,0,0,0,test
30277,medium_office,2377,-1,0,0,0,test
30278,mixed_use,714,0,-1,0,0,test
30279,mixed_use,2274,0,0,-1,0,test
30280,mixed_use,2122,1,0,0,0,test
30281,residential,135,1,0,0,0,test
30282,mixed_use,355,-2,0,0,0,test
30283,medium_office,2271,-1,0,0,0,test
30284,medium_office,196,0,0,0,0,test
30285,residential,2433,0,0,0,0,test
30286,mixed_use,1352,-1,0,0,0,test
30287,residential,1016,0,0,0,0,test
30288,mixed_use,1657,0,0,-2,0,test
30289,mixed_use,2961,0,0,0,0,test
30290,medium_office,925,-1,1,-1,-1,test
30291,residential,1721,0,-1,-1,-1,test
30292,mixed_use,569,0,0,0,0,test
30293,residential,2576,0,0,0,0,test
30294,residential,2229,0,-2,2,-2,test
30295,mixed_use,948,0,0,0,0,test
30296,medium_office,2520,1,0,0,0,test
30297,mixed_use,1476,0,0,1,0,test
30298,medium_office,2875,0,0,1,0,test
30299,medium_office,2595,0,0,-1,0,test
30300,mixed_use,1216,-1,-1,0,-1,test
30301,residential,645,0,0,0,0,test
30302,medium_office,290,0,0,0,0,test
30303,residential,2321,0,0,0,0,test
30304,residential,2223,-2,0,-1,-2,test
30305,medium_office,936,0,-1,0,0,test
30306,mixed_use,2934,0,0,0,0,test
30307,medium_office,2011,0,0,-2,0,test
30308,residential,846,1,0,0,0,test
30309,medium_office,2024,0,0,0,0,test
30310,residential,811,0,0,-2,0,test
30311,residential,2797,1,0,0,0,test
30312,mixed_use,484,0,-1,0,0,test
30313,residential,1767,0,-1,0,0,test
30314,medium_office,99,1,0,0,0,test
30315,medium_office,1096,0,0,0,0,test
30316,medium_office,2551,0,1,0,0,test
30317,medium_office,350,0,1,0,0,test
30318,residential,1810,-1,0,-1,-1,test
30319,medium_office,1358,0,0,1,0,test
30320,residential,90,1,-1,0,-1,test
30321,medium_office,2684,-1,0,0,0,test
30322,residential,544,-1,0,0,0,test
30323,medium_office,1550,1,1,0,1,test
30324,medium_office,310,0,1,1,1,test
30325,mixed_use,939,0,0,0,0,test
30326,residential,507,1,0,0,0,test
30327,residential,1946,2,0,0,0,test
30328,mixed_use,391,0,0,0,0,test
30329,residential,489,0,1,1,1,test
30330,residential,1041,0,1,0,0,test
30331,residential,2367,1,1,0,1,test
30332,mixed_use,2084,1,-2,-2,-2,test
30333,mixed_use,1138,0,2,2,2,test
30334,residential,788,1,0,-1,-1,test
30335,residential,1664,0,0,-2,0,test
30336,residential,1126,0,-2,0,0,test
30337,medium_office,2030,-2,0,1,-2,test
30338,residential,365,-2,0,0,0,test
30339,mixed_use,1035,0,0,0,0,test
30340,residential,266,-1,0,2,-1,test
30341,mixed_use,2115,-1,0,0,0,test
30342,residential,1163,1,0,0,0,test
30343,medium_office,10,0,0,0,0,test
30344,residential,1395,1,-2,0,-2,test
30345,mixed_use,1851,1,0,0,0,test
30346,medium_office,2194,-2,0,1,-2,test
30347,residential,514,2,0,0,0,test
30348,medium_office,532,-1,0,2,-1,test
30349,mixed_use,1936,0,1,0,0,test
30350,mixed_use,1045,0,-1,2,-1,test
30351,mixed_use,1323,0,0,0,0,test
30352,mixed_use,1705,1,0,-1,-1,test
30353,medium_office,1335,1,1,1,1,test
30354,residential,2194,0,2,0,0,test
30355,mixed_use,651,-1,0,2,-1,test
30356,mixed_use,2273,1,1,0,1,test
30357,medium_office,278,0,-1,0,0,test
30358,medium_office,2499,-1,0,0,0,test
30359,mixed_use,520,0,0,0,0,test
30360,mixed_use,2669,2,0,0,0,test
30361,medium_office,1512,0,1,0,0,test
30362,medium_office,1664,0,1,0,0,test
30363,residential,2343,0,0,0,0,test
30364,mixed_use,176,-2,0,0,0,test
30365,medium_office,1737,0,0,0,0,test
30366,mixed_use,1648,-2,-1,-2,-2,test
30367,residential,174,-1,0,0,0,test
30368,mixed_use,247,0,0,1,0,test
30369,medium_office,906,0,-2,0,0,test
30370,residential,1965,0,0,-2,0,test
30371,medium_office,1613,0,-1,0,0,test
30372,residential,660,0,2,0,0,test
30373,medium_office,2795,-1,0,0,0,test
30374,mixed_use,1348,-1,1,0,-1,test
30375,mixed_use,450,2,0,1,0,test
30376,mixed_use,1704,-2,2,0,-2,test
30377,medium_office,2650,-2,1,-1,-2,test
30378,residential,2687,0,-1,0,0,test
30379,mixed_use,1820,-2,0,-2,-2,test
30380,mixed_use,65,0,-1,2,-1,test
30381,mixed_use,2872,0,1,0,0,test
30382,medium_office,782,0,-1,0,0,test
30383,medium_office,2790,1,0,1,1,test
30384,residential,344,-2,0,1,-2,test
30385,mixed_use,2330,1,-1,-2,-2,test
30386,mixed_use,2126,0,0,0,0,test
30387,medium_office,2340,0,2,0,0,test
30388,mixed_use,1554,0,-1,0,0,test
30389,residential,2588,0,0,0,0,test
30390,residential,1090,-1,0,0,0,test
30391,mixed_use,1049,0,2,0,0,test
30392,mixed_use,500,1,0,0,0,test
30393,residential,205,-1,1,-1,-1,test
30394,medium_office,2407,-1,0,0,0,test
30395,residential,2915,-1,-1,0,-1,test
30396,medium_office,2146,2,0,1,0,test
30397,medium_office,1006,0,0,1,0,test
30398,mixed_use,367,-1,0,0,0,test
30399,mixed_use,184,0,0,0,0,test
30400,medium_office,1420,0,-2,0,0,test
30401,medium_office,545,0,0,2,0,test
30402,medium_office,2386,-1,0,0,0,test
30403,residential,476,0,-1,1,-1,test
30404,residential,212,0,1,0,0,test
30405,mixed_use,1876,0,2,1,0,test
30406,residential,1942,0,0,0,0,test
30407,residential,1505,0,0,1,0,test
30408,residential,1914,0,-1,1,-1,test
30409,medium_office,2449,1,-1,-2,-2,test
30410,medium_office,1392,0,1,2,0,test
30411,mixed_use,1002,1,-1,-1,-1,test
30412,residential,1622,-1,0,0,0,test
30413,mixed_use,430,1,0,0,0,test
30414,mixed_use,2907,0,0,2,0,test
30415,mixed_use,1024,0,0,-1,0,test
30416,medium_office,2735,0,0,0,0,test
30417,mixed_use,733,0,0,0,0,test
30418,medium_office,1056,1,0,-2,-2,test
30419,residential,2721,0,1,-1,-1,test
30420,residential,1228,0,-1,0,0,test
30421,medium_office,602,1,0,0,0,test
30422,residential,115,0,0,0,0,test
30423,medium_office,1897,-1,0,-2,-2,test
30424,medium_office,951,0,-1,0,0,test
30425,mixed_use,1194,0,0,0,0,test
30426,mixed_use,746,0,0,0,0,test
30427,medium_office,626,1,0,1,1,test
30428,residential,2954,0,-2,-1,-2,test
30429,residential,376,1,0,0,0,test
30430,mixed_use,2501,-1,0,0,0,test
30431,medium_office,2867,1,0,0,0,test
30432,mixed_use,943,0,0,0,0,test
30433,residential,2329,-1,0,0,0,test
30434,residential,966,0,0,0,0,test
30435,medium_office,2544,0,0,1,0,test
30436,mixed_use,1989,1,1,1,1,test
30437,medium_office,1949,0,0,0,0,test
30438,medium_office,1462,0,0,2,0,test
30439,mixed_use,452,0,0,0,0,test
30440,residential,2895,0,0,1,0,test
30441,residential,2069,0,-1,1,-1,test
30442,residential,48,-1,-1,0,-1,test
30443,mixed_use,1753,1,1,0,1,test
30444,residential,2197,0,0,0,0,test
30445,residential,1720,1,0,1,1,test
30446,medium_office,1824,2,0,-2,-2,test
30447,mixed_use,30,0,1,1,1,test
30448,medium_office,1779,-1,2,0,-1,test
30449,mixed_use,842,0,0,-2,0,test
30450,mixed_use,2535,1,0,0,0,test
30451,medium_office,2852,1,0,0,0,test
30452,residential,2464,0,1,1,1,test
30453,residential,1251,0,0,2,0,test
30454,medium_office,632,2,-2,-1,-2,test
30455,residential,2901,0,0,0,0,test
30456,medium_office,2459,0,0,0,0,test
30457,medium_office,1223,0,0,0,0,test
30458,mixed_use,1355,0,-1,0,0,test
30459,residential,1944,2,0,0,0,test
30460,medium_office,678,0,0,0,0,test
30461,medium_office,2740,2,0,2,2,test
30462,medium_office,2922,1,0,-2,-2,test
30463,mixed_use,752,0,-1,0,0,test
30464,medium_office,1570,1,0,0,0,test
30465,medium_office,964,0,0,0,0,test
30466,residential,1778,2,0,2,2,test
30467,mixed_use,1412,0,0,0,0,test
30468,residential,2844,0,1,0,0,test
30469,medium_office,1724,0,-1,1,-1,test
30470,residential,2090,0,0,0,0,test
30471,medium_office,882,0,0,-1,0,test
30472,medium_office,903,-1,0,0,0,test
30473,mixed_use,81,-1,0,0,0,test
30474,mixed_use,597,1,0,1,1,test
30475,mixed_use,295,0,2,0,0,test
30476,mixed_use,2737,1,0,1,1,test
30477,medium_office,1291,0,1,2,0,test
30478,medium_office,1131,0,0,-2,0,test
30479,medium_office,1816,0,-2,1,-2,test
30480,medium_office,1602,1,2,1,1,test
30481,residential,2835,1,0,-1,-1,test
30482,mixed_use,1549,0,0,0,0,test
30483,mixed_use,435,1,-1,0,-1,test
30484,medium_office,1404,0,1,1,1,test
30485,medium_office,2469,0,0,1,0,test
30486,residential,2000,0,1,0,0,test
30487,residential,1663,-1,0,0,0,test
30488,mixed_use,972,0,0,0,0,test
30489,mixed_use,2804,0,0,0,0,test
30490,mixed_use,393,0,2,0,0,test
30491,mixed_use,746,0,-1,0,0,test
30492,medium_office,326,0,1,-2,-2,test
30493,medium_office,1905,-2,1,0,-2,test
30494,residential,2084,0,0,1,0,test
30495,residential,1934,0,-1,0,0,test
30496,mixed_use,2808,1,0,1,1,test
30497,mixed_use,2364,0,1,0,0,test
30498,residential,430,0,0,0,0,test
30499,mixed_use,1184,1,2,1,1,test
30500,residential,359,0,0,-1,0,test
30501,residential,873,2,0,-1,-1,test
30502,medium_office,816,0,-2,2,-2,test
30503,residential,1728,0,0,0,0,test
30504,medium_office,1133,0,0,0,0,test
30505,mixed_use,1593,0,0,0,0,test
30506,mixed_use,2458,1,0,2,0,test
30507,residential,2686,0,1,-1,-1,test
30508,residential,2175,0,0,0,0,test
30509,residential,2890,0,0,0,0,test
30510,mixed_use,1257,1,1,0,1,test
30511,residential,2785,0,0,-1,0,test
30512,mixed_use,1538,-1,-1,0,-1,test
30513,mixed_use,2271,-1,0,0,0,test
30514,residential,2865,-1,0,0,0,test
30515,residential,2244,0,0,-2,0,test
30516,mixed_use,1810,1,0,1,1,test
30517,mixed_use,830,-1,0,0,0,test
30518,medium_office,1100,-1,0,0,0,test
30519,mixed_use,889,-1,2,0,-1,test
30520,residential,1549,-1,0,0,0,test
30521,mixed_use,1744,0,1,-2,-2,test
30522,medium_office,2617,0,0,0,0,test
30523,mixed_use,127,0,2,0,0,test
30524,residential,568,2,0,-2,-2,test
30525,residential,2752,1,0,0,0,test
30526,mixed_use,1318,0,0,-1,0,test
30527,medium_office,2628,1,1,0,1,test
30528,mixed_use,1359,1,0,0,0,test
30529,mixed_use,1460,-1,0,0,0,test
30530,residential,321,0,0,-1,0,test
30531,residential,1749,0,-1,-2,-2,test
30532,medium_office,2590,0,0,0,0,test
30533,mixed_use,1961,0,0,-2,0,test
30534,medium_office,1495,-2,-1,0,-2,test
30535,mixed_use,2052,1,0,0,0,test
30536,mixed_use,645,-1,-1,0,-1,test
30537,medium_office,951,-1,0,1,-1,test
30538,residential,1499,0,1,0,0,test
30539,mixed_use,32,0,0,-1,0,test
30540,residential,222,2,0,0,0,test
30541,medium_office,2396,1,0,0,0,test
30542,residential,666,0,-2,-1,-2,test
30543,mixed_use,2021,1,0,2,0,test
30544,residential,105,1,0,0,0,test
30545,residential,748,0,0,0,0,test
30546,mixed_use,183,-2,0,0,0,test
30547,residential,1206,1,0,1,1,test
30548,medium_office,1441,0,0,1,0,test
30549,residential,324,0,0,-2,0,test
30550,medium_office,2377,-1,0,0,0,test
30551,medium_office,535,0,0,-2,0,test
30552,mixed_use,818,0,0,0,0,test
30553,residential,2601,0,0,0,0,test
30554,medium_office,2196,0,0,0,0,test
30555,residential,2965,0,1,1,1,test
30556,medium_office,850,0,0,0,0,test
30557,mixed_use,148,0,0,0,0,test
30558,residential,2216,0,-1,0,0,test
30559,medium_office,1598,0,-1,0,0,test
30560,mixed_use,2463,0,0,-2,0,test
30561,residential,2825,-1,0,0,0,test
30562,residential,150,1,0,0,0,test
30563,residential,2344,1,0,0,0,test
30564,residential,2313,0,0,0,0,test
30565,residential,1544,0,-1,0,0,test
30566,medium_office,2417,0,0,0,0,test
30567,mixed_use,2796,0,2,0,0,test
30568,medium_office,2677,0,0,0,0,test
30569,residential,1669,0,1,-2,-2,test
30570,residential,583,-1,0,0,0,test
30571,mixed_use,2975,0,0,-1,0,test
30572,mixed_use,2536,0,0,-1,0,test
30573,mixed_use,624,0,0,0,0,test
30574,mixed_use,713,2,-1,0,-1,test
30575,residential,56,-1,-2,0,-2,test
30576,residential,1766,1,0,0,0,test
30577,mixed_use,781,0,0,-1,0,test
30578,residential,485,0,0,0,0,test
30579,residential,2367,0,0,0,0,test
30580,residential,2196,1,-1,0,-1,test
30581,mixed_use,224,0,0,-2,0,test
30582,mixed_use,779,1,0,0,0,test
30583,residential,2334,2,-1,0,-1,test
30584,residential,479,0,0,0,0,test
30585,mixed_use,1847,0,-1,1,-1,test
30586,medium_office,1416,0,0,0,0,test
30587,mixed_use,1397,-1,2,0,-1,test
30588,mixed_use,538,0,-2,0,0,test
30589,medium_office,2107,0,-1,1,-1,test
30590,residential,60,0,0,0,0,test
30591,residential,801,2,0,0,0,test
30592,residential,1537,2,1,1,1,test
30593,mixed_use,2705,0,-1,1,-1,test
30594,residential,2303,0,0,0,0,test
30595,residential,1151,0,0,0,0,test
30596,medium_office,2062,-1,0,-2,-2,test
30597,residential,49,0,0,-1,0,test
30598,mixed_use,823,0,0,-2,0,test
30599,medium_office,232,1,0,0,0,test
30600,mixed_use,802,2,-1,1,-1,test
30601,residential,154,0,0,0,0,test
30602,mixed_use,1891,-2,0,-1,-2,test
30603,medium_office,1728,0,0,0,0,test
30604,medium_office,2318,0,0,1,0,test
30605,mixed_use,1219,1,0,0,0,test
30606,residential,2627,0,0,0,0,test
30607,mixed_use,1717,0,0,0,0,test
30608,medium_office,1012,0,0,0,0,test
30609,medium_office,1213,0,0,-1,0,test
30610,medium_office,1113,0,2,0,0,test
30611,residential,2925,-1,-1,0,-1,test
30612,medium_office,548,0,0,0,0,test
30613,medium_office,2288,0,2,1,0,test
30614,mixed_use,2694,-1,0,0,0,test
30615,mixed_use,378,0,-2,-1,-2,test
30616,medium_office,1562,-2,1,-1,-2,test
30617,residential,2107,2,2,-1,2,test
30618,medium_office,1517,1,0,2,0,test
30619,medium_office,584,0,0,1,0,test
30620,residential,1802,0,0,0,0,test
30621,residential,2392,0,0,0,0,test
30622,medium_office,2171,0,0,-2,0,test
30623,mixed_use,2774,0,0,2,0,test
30624,medium_office,2301,0,0,1,0,test
30625,mixed_use,1252,0,-1,2,-1,test
30626,mixed_use,2585,0,0,-1,0,test
30627,mixed_use,1613,0,2,-1,-1,test
30628,medium_office,283,-1,2,-1,-1,test
30629,mixed_use,2852,1,-2,0,-2,test
30630,mixed_use,2858,1,0,0,0,test
30631,medium_office,59,-2,0,0,0,test
30632,residential,366,0,-1,0,0,test
30633,medium_office,2120,0,0,0,0,test
30634,residential,1026,0,1,-1,-1,test
30635,mixed_use,1950,0,0,0,0,test
30636,residential,701,0,-1,0,0,test
30637,medium_office,770,0,0,0,0,test
30638,residential,917,1,0,1,1,test
30639,medium_office,103,0,0,-2,0,test
30640,residential,387,0,0,1,0,test
30641,mixed_use,1948,0,-2,0,0,test
30642,mixed_use,60,0,1,0,0,test
30643,medium_office,1622,-2,0,0,0,test
30644,medium_office,1784,1,1,-1,1,test
30645,residential,326,1,2,1,1,test
30646,residential,709,0,-1,-1,-1,test
30647,medium_office,892,0,0,0,0,test
30648,medium_office,183,0,2,0,0,test
30649,medium_office,1296,-2,0,0,0,test
30650,residential,2018,0,-2,0,0,test
30651,mixed_use,2186,-2,0,0,0,test
30652,residential,324,-1,1,-2,-2,test
30653,mixed_use,1926,0,0,0,0,test
30654,medium_office,2604,0,1,0,0,test
30655,medium_office,644,0,1,0,0,test
30656,mixed_use,2787,0,0,1,0,test
30657,medium_office,1620,0,0,0,0,test
30658,mixed_use,1513,0,2,0,0,test
30659,mixed_use,2592,0,0,0,0,test
30660,mixed_use,160,1,0,0,0,test
30661,residential,2817,0,0,0,0,test
30662,mixed_use,2013,0,0,0,0,test
30663,mixed_use,51,0,1,0,0,test
30664,medium_office,2784,1,1,0,1,test
30665,mixed_use,200,1,0,1,1,test
30666,residential,39,0,-2,0,0,test
30667,medium_office,2245,0,0,-1,0,test
30668,residential,1285,1,-1,0,-1,test
30669,medium_office,2682,2,0,0,0,test
30670,medium_office,274,0,0,0,0,test
30671,mixed_use,2606,-1,-1,1,-1,test
30672,residential,111,0,1,0,0,test
30673,medium_office,2780,-1,2,0,-1,test
30674,mixed_use,2901,0,0,0,0,test
30675,residential,1719,0,1,0,0,test
30676,residential,2038,0,1,0,0,test
30677,medium_office,2358,1,-2,0,-2,test
30678,mixed_use,74,-1,-2,1,-2,test
30679,mixed_use,445,0,0,0,0,test
30680,medium_office,370,0,0,-1,0,test
30681,mixed_use,1108,0,0,1,0,test
30682,residential,641,-2,-1,0,-2,test
30683,medium_office,1131,0,0,0,0,test
30684,mixed_use,1309,0,0,0,0,test
30685,residential,508,0,-1,0,0,test
30686,residential,721,0,-1,-1,-1,test
30687,medium_office,1724,0,0,1,0,test
30688,medium_office,1019,1,0,-2,-2,test
30689,mixed_use,2122,0,0,-1,0,test
30690,mixed_use,1020,-1,-1,0,-1,test
30691,mixed_use,2829,0,1,0,0,test
30692,mixed_use,2624,-1,0,0,0,test
30693,mixed_use,2190,0,0,0,0,test
30694,mixed_use,1635,0,0,2,0,test
30695,medium_office,2858,0,0,0,0,test
30696,medium_office,865,2,-1,0,-1,test
30697,medium_office,593,0,-1,-2,-2,test
30698,residential,1280,0,-1,1,-1,test
30699,residential,2761,0,0,0,0,test
30700,medium_office,1832,0,0,-1,0,test
30701,residential,141,-2,0,2,-2,test
30702,medium_office,23,0,0,0,0,test
30703,mixed_use,2073,-2,0,-1,-2,test
30704,medium_office,1301,0,0,0,0,test
30705,residential,191,0,0,0,0,test
30706,medium_office,230,0,0,1,0,test
30707,mixed_use,315,-2,0,2,-2,test
30708,medium_office,1332,1,1,2,1,test
30709,residential,1559,-2,0,0,0,test
30710,mixed_use,2103,0,0,-1,0,test
30711,residential,376,0,2,0,0,test
30712,medium_office,2990,0,0,-1,0,test
30713,medium_office,2102,1,-1,0,-1,test
30714,medium_office,2695,0,0,0,0,test
30715,medium_office,2336,0,0,2,0,test
30716,medium_office,1156,1,0,1,1,test
30717,residential,745,1,0,-1,-1,test
30718,mixed_use,3,-1,0,0,0,test
30719,mixed_use,382,-1,0,1,-1,test
30720,mixed_use,2489,1,2,0,0,test
