hour,zone_temp_C,zone_rh_pct,co2_ppm,occupancy_frac,hvac_power_kw,hvac_power_kw_na,lighting_kw,pmv,ppd_pct,ashrae55_ok,outdoor_temp_C,peak_demand_kw
6688,15.17,39.1,400.0,0.21,291.1,222.11,0.9,-0.549,95.2,1,29.99,292.0
6689,15.03,40.0,400.0,0.15,306.68,234.0,0.58,-0.264,95.3,1,30.21,307.26
6690,13.89,45.1,400.0,0.25,312.0,238.06,0.41,-0.215,95.2,1,30.96,312.41
6691,14.34,50.3,400.0,0.24,306.68,234.0,0.24,-0.589,95.1,1,32.2,306.93
6692,13.81,49.3,418.0,0.05,291.1,222.11,0.11,-0.667,95.0,1,33.82,291.21
6693,15.21,52.1,400.0,0.01,266.31,203.19,0.11,-0.623,95.1,1,35.73,266.42
6694,15.27,57.2,444.0,0.06,234.0,178.54,0.67,-0.169,95.2,1,37.8,234.67
6695,15.7,58.5,418.0,0.22,196.38,149.83,0.72,-0.012,94.9,1,39.87,197.1
6696,16.88,59.3,400.0,0.26,156.0,119.03,0.37,0.082,94.7,1,41.82,156.37
6697,17.56,58.4,403.0,0.21,196.38,149.83,0.61,0.228,94.2,1,43.51,196.98
6698,18.36,60.9,431.0,0.25,234.0,178.54,0.16,0.136,94.5,1,44.82,234.16
6699,19.62,57.0,412.0,0.18,266.31,203.19,0.02,-0.044,95.0,1,45.66,266.33
6700,19.23,57.6,400.0,0.15,291.1,222.11,0.1,0.334,93.8,1,45.99,291.2
6701,20.79,60.3,400.0,0.29,306.68,234.0,0.11,0.814,91.1,0,45.76,306.79
6702,19.36,58.0,405.0,0.02,312.0,238.06,0.98,0.553,92.7,1,45.01,312.98
6703,20.73,53.9,423.0,0.13,306.68,234.0,0.24,0.568,92.7,1,43.78,306.92
6704,19.11,46.6,400.0,0.08,291.1,222.11,0.13,0.614,92.4,1,42.15,291.23
6705,19.14,45.5,400.0,0.04,266.31,203.19,0.8,0.186,94.4,1,40.24,267.1
6706,18.28,44.1,449.0,0.18,234.0,178.54,0.37,0.295,94.0,1,38.18,234.37
6707,17.63,42.9,401.0,0.08,196.38,149.83,0.21,0.232,94.2,1,36.1,196.58
6708,17.43,39.1,446.0,0.14,156.0,119.03,0.22,-0.187,95.2,1,34.16,156.22
6709,17.0,40.0,490.0,0.04,196.38,149.83,0.14,-0.057,95.0,1,32.47,196.51
6710,16.12,43.5,400.0,0.12,234.0,178.54,0.08,0.009,94.9,1,31.16,234.08
6711,14.7,41.0,400.0,0.06,266.31,203.19,0.68,-0.434,95.3,1,30.32,266.99
6712,14.52,41.6,400.0,0.27,291.1,222.11,0.44,-0.777,94.7,0,29.99,291.54
6713,13.74,40.6,433.0,0.16,306.68,234.0,0.15,-0.448,95.3,1,30.22,306.83
6714,13.53,41.3,437.0,0.24,312.0,238.06,0.79,-0.631,95.0,1,30.97,312.79
6715,13.56,44.5,468.0,0.15,306.68,234.0,0.02,-0.447,95.3,1,32.2,306.7
6716,14.21,46.2,400.0,0.01,291.1,222.11,0.43,-0.601,95.1,1,33.83,291.53
6717,15.03,52.3,415.0,0.21,266.31,203.19,0.13,-0.341,95.3,1,35.74,266.44
6718,14.57,55.4,400.0,0.01,234.0,178.54,0.03,-0.005,94.9,1,37.8,234.03
6719,16.23,54.8,400.0,0.12,196.38,149.83,0.55,-0.135,95.1,1,39.88,196.93
6720,17.79,58.7,400.0,0.16,156.0,119.03,0.16,-0.33,95.3,1,41.83,156.16
6721,18.37,62.5,400.0,0.23,196.38,149.83,0.07,0.205,94.3,1,43.52,196.44
6722,18.24,63.9,419.0,0.27,234.0,178.54,0.48,0.254,94.1,1,44.83,234.48
6723,18.45,61.3,400.0,0.06,266.31,203.19,0.84,0.396,93.5,1,45.67,267.15
6724,19.86,58.5,400.0,0.2,291.1,222.11,0.49,0.628,92.3,1,45.99,291.59
6725,18.77,58.9,408.0,0.14,306.68,234.0,0.08,0.378,93.6,1,45.77,306.76
6726,20.59,58.1,411.0,0.23,312.0,238.06,0.3,0.442,93.3,1,45.02,312.3
6727,19.82,49.0,400.0,0.28,306.68,234.0,0.45,0.277,94.0,1,43.78,307.13
6728,20.55,53.4,1056.0,1.0,378.43,288.74,10.28,0.472,93.2,1,42.16,388.71
6729,18.29,46.8,1047.0,1.0,346.2,264.15,10.34,0.387,93.6,1,40.25,356.54
6730,18.99,44.3,979.0,1.0,304.2,232.1,10.5,0.198,94.3,1,38.19,314.7
6731,17.76,42.6,1048.0,1.0,255.29,194.79,10.94,0.279,94.0,1,36.11,266.23
6732,16.87,42.2,1053.0,1.0,202.8,154.74,10.8,-0.207,95.2,1,34.16,213.6
6733,15.57,38.3,996.0,1.0,255.29,194.79,10.2,-0.104,95.1,1,32.48,265.49
6734,15.83,39.4,1001.0,1.0,304.2,232.1,10.79,-0.13,95.1,1,31.17,314.99
6735,15.25,41.3,998.0,1.0,346.2,264.15,10.39,-0.462,95.2,1,30.32,356.6
6736,15.33,41.6,981.0,1.0,378.43,288.74,10.82,-0.708,94.9,0,30.0,389.25
6737,14.64,43.4,984.0,1.0,398.69,304.2,10.62,-0.822,94.6,0,30.22,409.31
6738,13.74,43.9,1040.0,1.0,405.6,309.47,10.68,-0.469,95.2,1,30.98,416.28
6739,13.64,48.3,413.0,0.28,306.68,234.0,0.36,-0.144,95.1,1,32.21,307.05
6740,13.75,51.6,400.0,0.2,291.1,222.11,0.71,-0.555,95.2,1,33.84,291.81
6741,15.65,54.1,400.0,0.22,266.31,203.19,0.57,-0.263,95.3,1,35.75,266.87
6742,15.15,55.4,400.0,0.05,234.0,178.54,0.62,-0.735,94.8,0,37.81,234.62
6743,17.0,58.6,400.0,0.05,196.38,149.83,0.55,-0.055,95.0,1,39.89,196.92
6744,17.3,60.2,427.0,0.17,156.0,119.03,0.06,-0.218,95.2,1,41.83,156.06
6745,17.98,64.9,400.0,0.13,196.38,149.83,0.47,0.051,94.8,1,43.52,196.85
6746,18.39,62.4,427.0,0.03,234.0,178.54,0.05,0.266,94.1,1,44.83,234.05
6747,19.49,59.6,406.0,0.22,266.31,203.19,0.17,0.021,94.8,1,45.68,266.48
6748,19.63,57.1,404.0,0.21,291.1,222.11,0.48,1.062,89.2,0,46.0,291.58
6749,19.75,56.9,431.0,0.03,306.68,234.0,0.41,0.362,93.7,1,45.77,307.09
6750,20.39,54.7,425.0,0.01,312.0,238.06,0.05,0.621,92.4,1,45.02,312.05
6751,19.87,54.1,400.0,0.11,306.68,234.0,0.14,0.781,91.3,0,43.79,306.82
6752,19.24,49.1,967.0,1.0,378.43,288.74,10.47,0.492,93.1,1,42.16,388.9
6753,19.46,50.3,993.0,1.0,346.2,264.15,10.97,0.108,94.6,1,40.25,357.17
6754,18.51,42.6,1011.0,1.0,304.2,232.1,10.49,0.271,94.1,1,38.19,314.69
6755,18.06,40.0,1041.0,1.0,255.29,194.79,10.77,-0.238,95.2,1,36.11,266.06
6756,16.82,41.3,1002.0,1.0,202.8,154.74,10.44,-0.066,95.0,1,34.16,213.24
6757,15.66,38.8,1051.0,1.0,255.29,194.79,10.19,0.206,94.3,1,32.48,265.48
6758,16.41,37.5,979.0,1.0,304.2,232.1,10.02,-0.532,95.2,1,31.17,314.22
6759,15.7,39.0,984.0,1.0,346.2,264.15,10.38,-0.518,95.2,1,30.32,356.58
6760,14.89,39.6,991.0,1.0,378.43,288.74,10.92,-0.062,95.0,1,30.0,389.35
6761,13.96,42.6,975.0,1.0,398.69,304.2,10.32,-0.518,95.2,1,30.23,409.01
6762,13.9,43.4,1035.0,1.0,405.6,309.47,10.37,-0.679,94.9,1,30.98,415.97
6763,14.84,45.9,400.0,0.11,306.68,234.0,0.69,-0.405,95.3,1,32.21,307.38
6764,14.27,49.5,400.0,0.05,291.1,222.11,0.74,-0.527,95.2,1,33.84,291.84
6765,14.61,54.2,434.0,0.09,266.31,203.19,0.61,-0.897,94.4,0,35.75,266.92
6766,16.49,57.5,400.0,0.12,234.0,178.54,0.34,-0.522,95.2,1,37.81,234.34
6767,16.25,57.0,432.0,0.16,196.38,149.83,0.95,0.282,94.0,1,39.89,197.32
6768,17.93,58.9,466.0,0.24,156.0,119.03,0.35,0.066,94.7,1,41.84,156.35
6769,17.13,59.2,402.0,0.03,196.38,149.83,0.29,0.422,93.4,1,43.52,196.67
6770,18.81,61.0,435.0,0.13,234.0,178.54,0.84,0.044,94.8,1,44.83,234.84
6771,20.21,60.6,473.0,0.26,266.31,203.19,0.94,0.343,93.8,1,45.68,267.24
6772,19.67,61.5,412.0,0.13,291.1,222.11,0.96,0.399,93.5,1,46.0,292.06
6773,19.82,53.6,400.0,0.16,306.68,234.0,0.53,0.374,93.6,1,45.77,307.22
6774,19.47,54.9,427.0,0.23,312.0,238.06,0.87,0.542,92.8,1,45.02,312.87
6775,20.49,53.7,436.0,0.21,306.68,234.0,0.18,0.26,94.1,1,43.79,306.87
6776,19.27,50.4,999.0,1.0,378.43,288.74,10.89,0.675,92.0,1,42.16,389.32
6777,19.13,46.0,985.0,1.0,346.2,264.15,10.76,0.447,93.3,1,40.25,356.96
6778,17.94,42.8,1052.0,1.0,304.2,232.1,10.4,0.215,94.3,1,38.19,314.6
6779,18.61,44.9,992.0,1.0,255.29,194.79,10.25,0.156,94.5,1,36.11,265.53
6780,17.63,40.1,1036.0,1.0,202.8,154.74,10.76,-0.06,95.0,1,34.16,213.56
6781,16.26,37.0,1008.0,1.0,255.29,194.79,10.43,-0.474,95.2,1,32.48,265.72
6782,14.98,41.7,1055.0,1.0,304.2,232.1,10.98,-0.448,95.3,1,31.17,315.18
6783,15.7,41.1,975.0,1.0,346.2,264.15,10.85,-0.39,95.3,1,30.32,357.06
6784,14.28,40.9,974.0,1.0,378.43,288.74,10.79,-0.504,95.2,1,30.0,389.22
6785,13.61,40.8,1026.0,1.0,398.69,304.2,10.33,-0.353,95.3,1,30.23,409.02
6786,13.18,44.4,966.0,1.0,405.6,309.47,10.71,-0.388,95.3,1,30.98,416.31
6787,13.84,49.4,403.0,0.08,306.68,234.0,0.76,-0.595,95.1,1,32.21,307.44
6788,13.74,46.3,446.0,0.19,291.1,222.11,0.41,-0.624,95.0,1,33.84,291.51
6789,14.63,49.0,400.0,0.06,266.31,203.19,0.09,-0.203,95.2,1,35.75,266.4
6790,15.93,53.3,412.0,0.0,234.0,178.54,0.74,-0.212,95.2,1,37.81,234.74
6791,16.1,56.7,436.0,0.21,196.38,149.83,0.29,-0.254,95.2,1,39.89,196.67
6792,17.24,57.4,400.0,0.04,156.0,119.03,0.13,-0.228,95.2,1,41.83,156.13
6793,17.48,60.8,400.0,0.21,196.38,149.83,0.04,-0.006,94.9,1,43.52,196.42
6794,18.6,62.2,400.0,0.21,234.0,178.54,0.33,0.328,93.8,1,44.83,234.33
6795,20.15,60.3,400.0,0.2,266.31,203.19,0.51,0.691,91.9,1,45.67,266.82
6796,19.49,60.0,402.0,0.18,291.1,222.11,0.04,0.391,93.6,1,46.0,291.14
6797,20.16,57.9,400.0,0.27,306.68,234.0,0.56,0.316,93.9,1,45.77,307.25
6798,19.28,55.4,400.0,0.02,312.0,238.06,0.9,0.931,90.2,0,45.02,312.9
6799,20.73,50.5,414.0,0.28,306.68,234.0,0.6,0.409,93.5,1,43.79,307.28
6800,19.43,48.4,1047.0,1.0,378.43,288.74,10.52,0.274,94.1,1,42.16,388.95
6801,19.72,45.2,1010.0,1.0,346.2,264.15,10.23,0.272,94.1,1,40.25,356.43
6802,18.51,45.1,1040.0,1.0,304.2,232.1,10.44,0.159,94.5,1,38.19,314.64
6803,18.15,43.7,1047.0,1.0,255.29,194.79,10.6,0.384,93.6,1,36.11,265.89
6804,17.41,38.7,982.0,1.0,202.8,154.74,10.87,-0.335,95.3,1,34.16,213.67
6805,16.07,40.6,1008.0,1.0,255.29,194.79,10.88,-0.011,94.9,1,32.47,266.17
6806,16.12,38.3,987.0,1.0,304.2,232.1,10.45,-0.252,95.2,1,31.16,314.65
6807,14.57,38.1,956.0,1.0,346.2,264.15,10.18,-0.465,95.2,1,30.32,356.38
6808,14.86,39.9,1011.0,1.0,378.43,288.74,10.71,-0.5,95.2,1,30.0,389.14
6809,13.98,40.4,968.0,1.0,398.69,304.2,10.95,-0.533,95.2,1,30.22,409.64
6810,14.25,45.8,1015.0,1.0,405.6,309.47,10.96,-0.482,95.2,1,30.97,416.56
6811,13.95,46.6,400.0,0.21,306.68,234.0,1.0,-0.573,95.1,1,32.21,307.68
6812,14.5,51.2,405.0,0.22,291.1,222.11,0.25,-0.446,95.3,1,33.83,291.35
6813,14.42,51.2,400.0,0.22,266.31,203.19,0.84,-0.509,95.2,1,35.74,267.15
6814,15.7,53.8,420.0,0.22,234.0,178.54,0.05,0.186,94.4,1,37.81,234.05
6815,16.32,60.5,400.0,0.24,196.38,149.83,0.02,0.072,94.7,1,39.88,196.39
6816,16.81,55.2,400.0,0.14,156.0,119.03,0.67,0.098,94.6,1,41.83,156.67
6817,17.83,62.1,434.0,0.1,196.38,149.83,0.12,0.041,94.8,1,43.52,196.5
6818,18.65,63.3,400.0,0.23,234.0,178.54,0.39,0.414,93.5,1,44.83,234.39
6819,18.89,61.3,403.0,0.2,266.31,203.19,0.01,0.413,93.5,1,45.67,266.32
6820,19.61,58.2,400.0,0.06,291.1,222.11,0.09,0.457,93.2,1,45.99,291.19
6821,19.48,60.3,415.0,0.13,306.68,234.0,0.21,0.376,93.6,1,45.77,306.89
6822,21.25,54.8,431.0,0.05,312.0,238.06,0.55,0.555,92.7,1,45.01,312.55
6823,20.51,51.6,425.0,0.23,306.68,234.0,0.33,0.82,91.1,0,43.78,307.02
6824,19.82,49.7,986.0,1.0,378.43,288.74,10.56,0.449,93.3,1,42.15,388.99
6825,19.79,46.7,1036.0,1.0,346.2,264.15,10.65,0.301,94.0,1,40.24,356.85
6826,17.59,43.5,973.0,1.0,304.2,232.1,10.0,0.27,94.1,1,38.18,314.2
6827,16.58,45.5,978.0,1.0,255.29,194.79,10.85,0.138,94.5,1,36.1,266.14
6828,16.89,40.0,996.0,1.0,202.8,154.74,10.06,-0.109,95.1,1,34.16,212.86
6829,15.62,40.4,1031.0,1.0,255.29,194.79,10.87,-0.278,95.3,1,32.47,266.16
6830,15.47,37.1,965.0,1.0,304.2,232.1,10.98,-0.091,95.1,1,31.16,315.18
6831,15.07,40.3,1027.0,1.0,346.2,264.15,10.9,-0.112,95.1,1,30.31,357.1
6832,14.95,38.8,998.0,1.0,378.43,288.74,10.54,0.02,94.8,1,29.99,388.97
6833,13.62,40.2,987.0,1.0,398.69,304.2,10.77,-0.391,95.3,1,30.21,409.46
6834,14.29,44.4,1033.0,1.0,405.6,309.47,10.17,-0.477,95.2,1,30.97,415.77
6835,14.2,49.1,400.0,0.13,306.68,234.0,0.94,-0.303,95.3,1,32.2,307.62
6836,14.67,50.4,469.0,0.03,291.1,222.11,0.02,-0.615,95.1,1,33.83,291.12
6837,14.71,53.1,400.0,0.25,266.31,203.19,0.55,-0.225,95.2,1,35.74,266.86
6838,16.28,54.3,404.0,0.11,234.0,178.54,0.46,-0.042,95.0,1,37.8,234.46
6839,16.26,56.1,446.0,0.05,196.38,149.83,0.8,0.075,94.7,1,39.87,197.17
6840,17.98,60.0,405.0,0.18,156.0,119.03,0.75,0.333,93.8,1,41.82,156.75
6841,17.48,58.4,436.0,0.26,196.38,149.83,0.33,0.01,94.9,1,43.51,196.71
6842,18.97,61.7,400.0,0.28,234.0,178.54,0.16,0.152,94.5,1,44.82,234.16
6843,19.19,62.2,400.0,0.27,266.31,203.19,0.79,0.311,93.9,1,45.66,267.1
6844,19.53,57.2,412.0,0.26,291.1,222.11,0.98,0.21,94.3,1,45.98,292.08
6845,20.31,56.0,432.0,0.1,306.68,234.0,0.1,0.591,92.5,1,45.76,306.78
6846,19.95,54.3,423.0,0.15,312.0,238.06,0.73,0.635,92.3,1,45.0,312.73
6847,18.67,50.1,420.0,0.11,306.68,234.0,0.52,0.595,92.5,1,43.77,307.2
6848,18.17,49.5,432.0,0.28,291.1,222.11,0.31,0.463,93.2,1,42.15,291.41
6849,19.86,50.5,414.0,0.03,266.31,203.19,0.01,0.555,92.7,1,40.24,266.32
6850,19.22,43.3,400.0,0.17,234.0,178.54,0.72,0.365,93.7,1,38.17,234.72
6851,18.82,45.9,443.0,0.07,196.38,149.83,0.13,0.009,94.9,1,36.09,196.51
6852,17.09,40.7,400.0,0.26,156.0,119.03,0.85,-0.59,95.1,1,34.15,156.85
6853,15.68,44.7,409.0,0.1,196.38,149.83,0.26,-0.196,95.2,1,32.46,196.64
6854,15.39,38.6,405.0,0.26,234.0,178.54,0.59,-0.242,95.2,1,31.15,234.59
6855,14.99,39.9,401.0,0.28,266.31,203.19,0.28,-0.344,95.3,1,30.3,266.59
6856,14.0,39.3,400.0,0.05,291.1,222.11,0.7,-0.469,95.2,1,29.98,291.8
6857,15.03,41.2,400.0,0.23,306.68,234.0,0.12,-0.59,95.1,1,30.21,306.8
6858,15.23,47.3,400.0,0.1,312.0,238.06,0.34,-0.669,95.0,1,30.96,312.34
6859,14.45,47.9,425.0,0.12,306.68,234.0,0.51,-0.69,94.9,1,32.19,307.19
6860,14.5,51.6,400.0,0.08,291.1,222.11,0.59,-0.346,95.3,1,33.82,291.69
6861,14.34,49.5,400.0,0.18,266.31,203.19,0.58,-0.136,95.1,1,35.73,266.89
6862,16.38,55.9,413.0,0.1,234.0,178.54,0.08,-0.5,95.2,1,37.79,234.08
6863,16.37,54.8,400.0,0.22,196.38,149.83,0.03,-0.142,95.1,1,39.86,196.41
6864,16.97,55.7,400.0,0.23,156.0,119.03,0.24,0.158,94.5,1,41.81,156.24
6865,18.13,60.0,402.0,0.12,196.38,149.83,0.04,0.092,94.7,1,43.5,196.41
6866,18.32,60.4,408.0,0.0,234.0,178.54,0.22,0.393,93.6,1,44.81,234.22
6867,19.31,59.9,400.0,0.02,266.31,203.19,0.06,0.569,92.7,1,45.65,266.37
6868,18.99,60.3,404.0,0.08,291.1,222.11,0.53,0.512,93.0,1,45.97,291.63
6869,20.56,59.1,412.0,0.29,306.68,234.0,0.1,0.384,93.6,1,45.75,306.79
6870,20.06,58.3,400.0,0.12,312.0,238.06,0.42,0.763,91.5,0,44.99,312.42
6871,20.59,50.7,406.0,0.22,306.68,234.0,0.77,0.429,93.4,1,43.76,307.45
6872,19.61,53.5,400.0,0.28,291.1,222.11,0.77,0.38,93.6,1,42.13,291.87
6873,19.17,51.6,404.0,0.1,266.31,203.19,0.56,0.457,93.2,1,40.22,266.87
6874,18.01,44.7,422.0,0.17,234.0,178.54,0.03,0.19,94.4,1,38.16,234.03
6875,18.28,39.9,400.0,0.26,196.38,149.83,0.54,0.085,94.7,1,36.08,196.91
6876,16.68,38.8,427.0,0.18,156.0,119.03,0.25,-0.075,95.0,1,34.13,156.25
6877,16.1,39.5,424.0,0.03,196.38,149.83,0.57,-0.166,95.2,1,32.45,196.94
6878,15.62,44.0,427.0,0.23,234.0,178.54,0.91,-0.211,95.2,1,31.14,234.91
6879,15.06,40.3,412.0,0.27,266.31,203.19,0.6,-0.748,94.8,0,30.29,266.91
6880,13.67,39.9,433.0,0.23,291.1,222.11,0.94,-0.453,95.2,1,29.97,292.04
6881,14.11,41.2,412.0,0.23,306.68,234.0,0.21,-0.836,94.5,0,30.19,306.89
6882,14.52,42.0,400.0,0.23,312.0,238.06,0.27,-0.581,95.1,1,30.95,312.27
6883,14.04,48.7,400.0,0.18,306.68,234.0,0.15,-0.415,95.3,1,32.18,306.83
6884,14.42,49.3,400.0,0.07,291.1,222.11,0.08,-0.499,95.2,1,33.8,291.18
6885,15.09,56.3,400.0,0.27,266.31,203.19,0.01,-0.213,95.2,1,35.71,266.32
6886,15.56,55.8,411.0,0.04,234.0,178.54,0.93,-0.18,95.2,1,37.78,234.93
6887,15.84,58.4,400.0,0.25,196.38,149.83,0.45,-0.561,95.1,1,39.85,196.83
6888,17.11,57.9,460.0,0.11,156.0,119.03,0.94,0.24,94.2,1,41.8,156.94
6889,18.4,57.3,400.0,0.2,196.38,149.83,0.86,0.179,94.4,1,43.48,197.24
6890,18.11,58.2,400.0,0.24,234.0,178.54,0.74,0.136,94.5,1,44.79,234.74
6891,19.07,57.0,400.0,0.24,266.31,203.19,0.92,0.26,94.1,1,45.64,267.23
6892,19.04,60.7,400.0,0.05,291.1,222.11,0.26,0.016,94.9,1,45.96,291.36
6893,20.5,56.6,400.0,0.18,306.68,234.0,0.86,0.527,92.9,1,45.73,307.54
6894,20.09,57.3,401.0,0.06,312.0,238.06,0.68,0.63,92.3,1,44.98,312.68
6895,19.61,53.3,400.0,0.03,306.68,234.0,0.6,0.347,93.8,1,43.75,307.28
6896,19.78,49.9,1050.0,1.0,378.43,288.74,10.62,0.252,94.1,1,42.12,389.05
6897,18.66,45.5,996.0,1.0,346.2,264.15,10.91,0.382,93.6,1,40.21,357.11
6898,18.12,46.0,997.0,1.0,304.2,232.1,10.93,0.489,93.1,1,38.14,315.13
6899,17.18,42.8,1024.0,1.0,255.29,194.79,10.18,0.348,93.8,1,36.07,265.47
6900,16.61,43.4,995.0,1.0,202.8,154.74,10.08,0.166,94.4,1,34.12,212.88
6901,17.04,39.0,1016.0,1.0,255.29,194.79,10.27,0.275,94.1,1,32.43,265.56
6902,15.27,41.2,962.0,1.0,304.2,232.1,10.81,-0.065,95.0,1,31.12,315.01
6903,15.25,43.5,962.0,1.0,346.2,264.15,10.1,-0.122,95.1,1,30.28,356.3
6904,14.13,41.7,1004.0,1.0,378.43,288.74,10.66,-0.416,95.3,1,29.95,389.09
6905,14.63,44.2,993.0,1.0,398.69,304.2,10.4,-0.552,95.2,1,30.18,409.09
6906,13.63,45.7,976.0,1.0,405.6,309.47,10.91,-0.273,95.3,1,30.93,416.51
6907,14.27,50.8,404.0,0.11,306.68,234.0,0.82,-0.679,94.9,1,32.16,307.5
6908,14.57,50.3,406.0,0.01,291.1,222.11,0.51,-0.348,95.3,1,33.79,291.61
6909,16.19,53.5,400.0,0.24,266.31,203.19,0.38,-0.475,95.2,1,35.7,266.69
6910,15.96,54.5,400.0,0.09,234.0,178.54,0.83,-0.182,95.2,1,37.76,234.83
6911,16.08,55.2,406.0,0.13,196.38,149.83,0.24,-0.076,95.0,1,39.83,196.62
6912,17.49,56.0,400.0,0.17,156.0,119.03,0.54,0.033,94.8,1,41.78,156.54
6913,19.0,62.1,400.0,0.0,196.38,149.83,0.93,0.126,94.6,1,43.47,197.31
6914,17.84,58.0,416.0,0.11,234.0,178.54,0.6,0.357,93.7,1,44.78,234.6
6915,18.85,61.3,400.0,0.22,266.31,203.19,0.93,0.492,93.1,1,45.62,267.24
6916,19.63,59.7,400.0,0.09,291.1,222.11,0.44,0.153,94.5,1,45.94,291.54
6917,19.84,59.2,400.0,0.17,306.68,234.0,0.63,0.474,93.2,1,45.72,307.31
6918,19.99,54.4,400.0,0.29,312.0,238.06,0.94,0.416,93.4,1,44.96,312.94
6919,19.4,51.5,400.0,0.04,306.68,234.0,0.74,0.522,92.9,1,43.73,307.42
6920,20.46,51.2,1061.0,1.0,378.43,288.74,10.91,0.35,93.7,1,42.1,389.34
6921,18.57,47.3,1017.0,1.0,346.2,264.15,10.83,0.609,92.4,1,40.19,357.03
6922,18.56,43.0,960.0,1.0,304.2,232.1,10.08,0.236,94.2,1,38.13,314.28
6923,18.46,47.1,1021.0,1.0,255.29,194.79,10.26,0.327,93.8,1,36.05,265.55
6924,17.15,40.0,977.0,1.0,202.8,154.74,10.74,-0.19,95.2,1,34.1,213.54
6925,15.9,38.5,1000.0,1.0,255.29,194.79,10.89,-0.186,95.2,1,32.41,266.18
6926,14.99,39.5,982.0,1.0,304.2,232.1,10.8,-0.373,95.3,1,31.1,315.0
6927,14.93,42.7,1061.0,1.0,346.2,264.15,10.31,-0.275,95.3,1,30.26,356.51
6928,14.19,36.8,966.0,1.0,378.43,288.74,10.62,-0.67,95.0,1,29.94,389.05
6929,14.37,44.9,1009.0,1.0,398.69,304.2,10.66,-0.825,94.6,0,30.16,409.35
6930,13.47,42.8,979.0,1.0,405.6,309.47,10.44,-0.625,95.0,1,30.91,416.04
6931,14.68,47.5,422.0,0.07,306.68,234.0,0.59,-0.371,95.3,1,32.14,307.27
6932,14.63,48.2,409.0,0.09,291.1,222.11,0.99,-0.595,95.1,1,33.77,292.09
6933,15.14,56.1,438.0,0.17,266.31,203.19,0.54,-0.3,95.3,1,35.68,266.85
6934,16.39,54.8,422.0,0.02,234.0,178.54,0.19,-0.379,95.3,1,37.74,234.19
6935,16.18,55.3,400.0,0.03,196.38,149.83,0.5,-0.48,95.2,1,39.82,196.88
6936,16.81,57.8,487.0,0.1,156.0,119.03,0.18,0.17,94.4,1,41.76,156.18
6937,17.67,59.7,417.0,0.21,196.38,149.83,0.69,0.259,94.1,1,43.45,197.06
6938,18.58,60.3,400.0,0.29,234.0,178.54,0.9,0.242,94.2,1,44.76,234.9
6939,19.25,60.6,406.0,0.0,266.31,203.19,0.68,0.362,93.7,1,45.6,266.98
6940,19.36,58.9,419.0,0.29,291.1,222.11,0.88,0.392,93.6,1,45.92,291.98
6941,19.06,54.6,418.0,0.21,306.68,234.0,0.73,0.276,94.0,1,45.7,307.41
6942,19.9,54.7,415.0,0.27,312.0,238.06,0.44,0.761,91.5,0,44.94,312.44
6943,20.26,54.3,429.0,0.16,306.68,234.0,0.54,0.463,93.2,1,43.71,307.22
6944,19.85,49.1,1026.0,1.0,378.43,288.74,10.53,0.505,93.0,1,42.08,388.96
6945,19.9,49.2,975.0,1.0,346.2,264.15,10.39,0.254,94.1,1,40.17,356.59
6946,19.66,45.5,1063.0,1.0,304.2,232.1,10.09,0.339,93.8,1,38.11,314.29
6947,18.34,42.8,1059.0,1.0,255.29,194.79,10.7,0.358,93.7,1,36.03,265.99
6948,17.87,44.0,1024.0,1.0,202.8,154.74,10.05,0.033,94.8,1,34.08,212.85
6949,16.79,37.0,1001.0,1.0,255.29,194.79,10.2,-0.057,95.0,1,32.39,265.49
6950,16.54,38.7,1002.0,1.0,304.2,232.1,10.45,-0.074,95.0,1,31.08,314.65
6951,15.99,42.7,990.0,1.0,346.2,264.15,10.99,-0.212,95.2,1,30.24,357.19
6952,15.06,44.8,994.0,1.0,378.43,288.74,10.31,-0.224,95.2,1,29.91,388.74
6953,14.64,47.2,934.0,1.0,398.69,304.2,10.79,-0.419,95.3,1,30.14,409.48
6954,14.09,44.7,1046.0,1.0,405.6,309.47,10.42,-0.436,95.3,1,30.89,416.02
6955,14.27,47.9,435.0,0.02,306.68,234.0,0.22,-0.435,95.3,1,32.12,306.91
6956,14.42,51.2,400.0,0.29,291.1,222.11,0.03,-0.26,95.3,1,33.75,291.13
6957,15.38,54.7,427.0,0.1,266.31,203.19,0.09,-0.44,95.3,1,35.66,266.4
6958,15.33,55.2,400.0,0.07,234.0,178.54,0.42,-0.144,95.1,1,37.72,234.42
6959,16.32,58.6,400.0,0.06,196.38,149.83,0.4,0.33,93.8,1,39.79,196.78
6960,16.02,59.3,415.0,0.02,156.0,119.03,0.63,0.072,94.7,1,41.74,156.63
6961,18.83,60.6,400.0,0.14,196.38,149.83,0.06,-0.11,95.1,1,43.43,196.44
6962,18.59,58.2,400.0,0.01,234.0,178.54,0.28,0.192,94.4,1,44.73,234.28
6963,19.55,59.1,402.0,0.05,266.31,203.19,0.02,0.478,93.1,1,45.58,266.33
6964,20.53,57.8,402.0,0.0,291.1,222.11,0.87,0.299,94.0,1,45.9,291.97
6965,20.25,55.0,400.0,0.05,306.68,234.0,0.4,0.287,94.0,1,45.67,307.08
6966,20.92,52.1,413.0,0.3,312.0,238.06,0.58,0.224,94.2,1,44.92,312.58
