hour,dry_bulb_C,rh_pct,solar_rad_Wm2
2797,-0.9,91.0,54.0
2798,-3.2,88.0,200.0
2799,-3.4,81.0,400.0
2800,-2.0,90.0,600.0
2801,-2.8,90.0,746.0
2802,-1.9,87.0,800.0
2803,-3.0,88.0,746.0
2804,1.8,89.0,600.0
2805,2.1,94.0,400.0
2806,6.0,87.0,200.0
2807,7.1,94.0,54.0
2808,8.3,88.0,0.0
2809,8.9,95.0,54.0
2810,14.1,87.0,200.0
2811,13.5,85.0,400.0
2812,13.9,83.0,600.0
2813,14.7,88.0,746.0
2814,12.3,85.0,800.0
2815,12.2,96.0,746.0
2816,8.8,84.0,600.0
2817,8.1,85.0,400.0
2818,4.7,91.0,200.0
2819,2.7,94.0,54.0
2820,1.4,92.0,0.0
2821,-1.7,94.0,54.0
2822,-1.4,88.0,200.0
2823,-2.9,88.0,400.0
2824,-4.9,99.0,600.0
2825,-3.1,97.0,746.0
2826,-2.2,92.0,800.0
2827,0.2,94.0,746.0
2828,1.3,93.0,600.0
2829,4.3,82.0,400.0
2830,5.5,88.0,200.0
2831,6.5,96.0,54.0
2832,8.9,92.0,0.0
2833,10.3,88.0,54.0
2834,12.5,96.0,200.0
2835,12.9,90.0,400.0
2836,12.6,92.0,600.0
2837,13.0,90.0,746.0
2838,12.7,91.0,800.0
2839,10.0,91.0,746.0
2840,9.7,95.0,600.0
2841,5.9,96.0,400.0
2842,6.5,86.0,200.0
2843,3.9,90.0,54.0
2844,3.0,95.0,0.0
2845,-1.4,88.0,54.0
2846,-0.5,82.0,200.0
2847,-1.5,84.0,400.0
2848,-2.9,84.0,600.0
2849,-2.9,86.0,746.0
2850,-2.8,85.0,800.0
2851,-1.9,93.0,746.0
2852,0.4,87.0,600.0
2853,1.8,95.0,400.0
2854,6.7,83.0,200.0
2855,5.7,87.0,54.0
2856,9.3,89.0,0.0
2857,11.3,92.0,54.0
2858,12.5,94.0,200.0
2859,13.4,86.0,400.0
2860,14.3,93.0,600.0
2861,12.7,80.0,746.0
2862,12.4,93.0,800.0
2863,10.8,82.0,746.0
2864,10.8,91.0,600.0
2865,9.7,94.0,400.0
2866,4.3,93.0,200.0
2867,1.4,80.0,54.0
2868,2.1,86.0,0.0
2869,0.9,92.0,54.0
2870,0.5,92.0,200.0
2871,-1.6,90.0,400.0
2872,-1.2,77.0,600.0
2873,-0.7,94.0,746.0
2874,-0.2,95.0,800.0
2875,0.5,89.0,746.0
2876,-0.0,89.0,600.0
2877,3.1,91.0,400.0
2878,5.5,96.0,200.0
2879,7.2,89.0,54.0
2880,9.2,87.0,0.0
2881,12.5,90.0,54.0
2882,11.5,88.0,200.0
2883,13.9,88.0,400.0
2884,13.8,79.0,600.0
2885,12.4,91.0,746.0
2886,11.4,94.0,800.0
2887,9.6,93.0,746.0
2888,10.1,93.0,600.0
2889,7.7,88.0,400.0
2890,4.8,89.0,200.0
2891,1.7,94.0,54.0
2892,2.1,92.0,0.0
2893,-0.2,96.0,54.0
2894,-2.0,85.0,200.0
2895,-3.1,85.0,400.0
2896,-2.7,86.0,600.0
2897,-1.8,83.0,746.0
2898,-1.8,81.0,800.0
2899,-1.4,90.0,746.0
2900,1.3,90.0,600.0
2901,4.3,89.0,400.0
2902,5.4,90.0,200.0
2903,7.5,81.0,54.0
2904,9.1,86.0,0.0
2905,10.2,87.0,54.0
2906,11.5,88.0,200.0
2907,11.6,81.0,400.0
2908,14.8,83.0,600.0
2909,13.8,86.0,746.0
2910,12.7,93.0,800.0
2911,11.7,89.0,746.0
2912,10.1,93.0,600.0
2913,7.1,87.0,400.0
2914,5.5,88.0,200.0
2915,3.3,91.0,54.0
2916,4.3,87.0,0.0
2917,1.1,85.0,54.0
2918,-1.0,81.0,200.0
2919,-0.7,85.0,400.0
2920,-1.1,92.0,600.0
2921,-3.5,94.0,746.0
2922,-1.6,84.0,800.0
2923,-0.1,79.0,746.0
2924,2.1,93.0,600.0
2925,3.2,88.0,400.0
2926,5.4,81.0,200.0
2927,7.1,72.0,54.0
2928,10.6,83.0,0.0
2929,9.8,86.0,54.0
2930,12.1,82.0,200.0
2931,11.5,91.0,400.0
2932,12.7,84.0,600.0
2933,13.8,88.0,746.0
2934,13.1,100.0,800.0
2935,11.2,88.0,746.0
2936,11.0,87.0,600.0
2937,9.3,87.0,400.0
2938,5.9,91.0,200.0
2939,4.1,91.0,54.0
2940,1.5,83.0,0.0
2941,0.9,86.0,54.0
2942,-2.3,85.0,200.0
2943,-0.1,86.0,400.0
2944,-1.1,97.0,600.0
2945,-3.2,91.0,746.0
2946,-2.0,87.0,800.0
2947,0.4,94.0,746.0
2948,1.3,89.0,600.0
2949,4.1,80.0,400.0
2950,5.3,96.0,200.0
2951,9.2,87.0,54.0
2952,9.7,77.0,0.0
2953,13.8,80.0,54.0
2954,13.3,93.0,200.0
2955,12.2,80.0,400.0
2956,15.9,95.0,600.0
2957,14.7,88.0,746.0
2958,13.3,91.0,800.0
2959,12.3,86.0,746.0
2960,8.8,90.0,600.0
2961,6.3,89.0,400.0
2962,6.0,88.0,200.0
2963,5.4,82.0,54.0
2964,2.5,90.0,0.0
2965,2.1,79.0,54.0
2966,0.4,92.0,200.0
2967,-1.7,89.0,400.0
2968,-0.9,90.0,600.0
2969,-0.3,75.0,746.0
2970,-1.2,82.0,800.0
2971,-0.1,85.0,746.0
2972,1.9,91.0,600.0
2973,1.3,83.0,400.0
2974,6.0,100.0,200.0
2975,8.6,86.0,54.0
2976,9.9,83.0,0.0
2977,11.8,87.0,54.0
2978,12.8,83.0,200.0
2979,11.7,82.0,400.0
2980,15.6,93.0,600.0
2981,13.4,90.0,746.0
2982,12.4,90.0,800.0
2983,13.1,94.0,746.0
2984,11.1,90.0,600.0
2985,8.5,82.0,400.0
2986,7.0,91.0,200.0
2987,3.0,82.0,54.0
2988,2.1,85.0,0.0
2989,1.8,87.0,54.0
2990,-1.5,87.0,200.0
2991,-2.6,79.0,400.0
2992,-1.9,83.0,600.0
2993,-1.6,87.0,746.0
2994,-0.3,85.0,800.0
2995,-1.1,93.0,746.0
2996,-0.6,94.0,600.0
2997,4.7,82.0,400.0
2998,4.8,88.0,200.0
2999,7.4,95.0,54.0
3000,7.7,87.0,0.0
3001,12.6,85.0,54.0
3002,13.3,92.0,200.0
3003,14.1,86.0,400.0
3004,14.4,94.0,600.0
3005,11.8,85.0,746.0
3006,12.2,85.0,800.0
3007,11.5,91.0,746.0
3008,9.6,88.0,600.0
3009,8.1,88.0,400.0
3010,6.6,78.0,200.0
3011,5.3,86.0,54.0
3012,0.9,92.0,0.0
3013,0.6,84.0,54.0
3014,0.1,91.0,200.0
3015,-2.4,89.0,400.0
3016,-2.0,86.0,600.0
3017,-1.1,94.0,746.0
3018,-0.8,86.0,800.0
3019,1.1,86.0,746.0
3020,2.1,86.0,600.0
3021,3.7,88.0,400.0
3022,4.9,91.0,200.0
3023,8.4,80.0,54.0
3024,10.2,92.0,0.0
3025,10.8,88.0,54.0
3026,13.7,90.0,200.0
3027,15.2,99.0,400.0
3028,13.6,85.0,600.0
3029,13.3,81.0,746.0
3030,12.5,88.0,800.0
3031,10.4,89.0,746.0
3032,12.5,92.0,600.0
3033,8.1,85.0,400.0
3034,5.6,83.0,200.0
3035,3.3,80.0,54.0
3036,2.1,80.0,0.0
3037,0.1,85.0,54.0
3038,0.9,87.0,200.0
3039,-2.6,98.0,400.0
3040,-3.2,79.0,600.0
3041,-0.9,89.0,746.0
3042,-0.8,84.0,800.0
3043,0.3,88.0,746.0
3044,2.8,85.0,600.0
3045,4.2,92.0,400.0
3046,6.1,92.0,200.0
3047,6.9,87.0,54.0
3048,8.5,94.0,0.0
3049,11.2,91.0,54.0
3050,12.1,94.0,200.0
3051,14.3,87.0,400.0
3052,12.6,92.0,600.0
3053,13.7,83.0,746.0
3054,13.3,83.0,800.0
3055,12.2,98.0,746.0
3056,11.0,82.0,600.0
3057,8.4,85.0,400.0
3058,6.0,78.0,200.0
3059,5.8,83.0,54.0
3060,2.3,82.0,0.0
3061,2.4,84.0,54.0
3062,-0.7,89.0,200.0
3063,-1.2,90.0,400.0
3064,-1.7,82.0,600.0
3065,-1.1,83.0,746.0
3066,-1.0,93.0,800.0
3067,0.8,96.0,746.0
3068,3.9,93.0,600.0
3069,5.3,79.0,400.0
3070,7.4,93.0,200.0
3071,7.1,96.0,54.0
3072,9.2,79.0,0.0
3073,12.3,93.0,54.0
3074,14.1,88.0,200.0
3075,13.7,85.0,400.0
3076,13.8,88.0,600.0
3077,15.7,89.0,746.0
3078,14.3,93.0,800.0
3079,13.4,93.0,746.0
3080,10.3,80.0,600.0
3081,8.3,84.0,400.0
3082,7.7,88.0,200.0
3083,4.4,95.0,54.0
3084,2.1,73.0,0.0
3085,0.2,84.0,54.0
3086,-0.7,79.0,200.0
3087,-0.2,80.0,400.0
3088,-2.9,92.0,600.0
3089,-0.5,84.0,746.0
3090,-1.1,75.0,800.0
3091,0.6,86.0,746.0
3092,2.3,97.0,600.0
3093,4.2,78.0,400.0
3094,6.2,90.0,200.0
3095,8.1,95.0,54.0
3096,9.9,87.0,0.0
3097,13.5,97.0,54.0
3098,13.5,84.0,200.0
3099,14.2,94.0,400.0
3100,14.0,93.0,600.0
3101,14.1,87.0,746.0
3102,13.1,79.0,800.0
3103,13.3,82.0,746.0
3104,10.1,75.0,600.0
3105,6.7,90.0,400.0
3106,7.0,89.0,200.0
3107,4.6,87.0,54.0
3108,2.3,86.0,0.0
3109,2.1,94.0,54.0
3110,-2.8,88.0,200.0
3111,0.7,84.0,400.0
3112,-0.2,88.0,600.0
3113,-1.6,97.0,746.0
3114,-0.7,90.0,800.0
3115,1.5,85.0,746.0
3116,3.2,87.0,600.0
3117,3.9,89.0,400.0
3118,5.0,85.0,200.0
3119,10.8,84.0,54.0
3120,11.6,87.0,0.0
3121,12.5,94.0,54.0
3122,13.8,91.0,200.0
3123,15.1,85.0,400.0
3124,15.6,91.0,600.0
3125,12.5,87.0,746.0
3126,13.5,88.0,800.0
3127,12.2,88.0,746.0
3128,10.9,76.0,600.0
3129,9.9,71.0,400.0
3130,5.3,88.0,200.0
3131,3.6,82.0,54.0
3132,2.4,79.0,0.0
3133,1.5,83.0,54.0
3134,0.9,91.0,200.0
3135,0.9,88.0,400.0
3136,-1.4,91.0,600.0
3137,-0.0,89.0,746.0
3138,0.6,82.0,800.0
3139,1.7,91.0,746.0
3140,2.7,90.0,600.0
3141,4.3,86.0,400.0
3142,5.7,87.0,200.0
3143,7.7,91.0,54.0
3144,11.1,83.0,0.0
3145,12.4,92.0,54.0
3146,13.4,89.0,200.0
3147,15.3,87.0,400.0
3148,14.8,94.0,600.0
3149,13.9,80.0,746.0
3150,13.8,84.0,800.0
3151,13.6,83.0,746.0
3152,10.1,88.0,600.0
3153,9.5,92.0,400.0
3154,7.2,82.0,200.0
3155,4.4,100.0,54.0
3156,2.9,83.0,0.0
3157,-0.1,88.0,54.0
3158,0.3,87.0,200.0
3159,-2.0,87.0,400.0
3160,0.1,83.0,600.0
3161,-0.8,92.0,746.0
3162,-0.5,82.0,800.0
3163,2.5,78.0,746.0
3164,1.9,81.0,600.0
3165,4.1,94.0,400.0
3166,5.1,93.0,200.0
3167,10.3,76.0,54.0
3168,12.8,91.0,0.0
3169,11.0,77.0,54.0
3170,13.1,86.0,200.0
3171,14.9,80.0,400.0
3172,14.6,91.0,600.0
3173,14.9,89.0,746.0
3174,14.1,91.0,800.0
3175,13.4,85.0,746.0
3176,10.4,85.0,600.0
3177,9.6,79.0,400.0
3178,6.2,81.0,200.0
3179,4.9,91.0,54.0
3180,1.6,88.0,0.0
3181,1.3,87.0,54.0
3182,-0.2,93.0,200.0
3183,0.5,80.0,400.0
3184,-0.8,90.0,600.0
3185,-0.4,80.0,746.0
3186,0.2,94.0,800.0
3187,-0.7,89.0,746.0
3188,1.1,91.0,600.0
3189,4.7,83.0,400.0
3190,7.3,97.0,200.0
3191,8.9,96.0,54.0
3192,10.2,88.0,0.0
3193,12.5,92.0,54.0
3194,13.8,85.0,200.0
3195,15.7,80.0,400.0
3196,16.0,90.0,600.0
3197,14.5,82.0,746.0
3198,14.3,93.0,800.0
3199,13.4,91.0,746.0
3200,11.9,87.0,600.0
3201,11.2,87.0,400.0
3202,7.5,91.0,200.0
3203,6.6,88.0,54.0
3204,2.3,84.0,0.0
3205,1.2,79.0,54.0
3206,-1.6,91.0,200.0
3207,-0.2,88.0,400.0
3208,0.0,100.0,600.0
3209,-3.0,86.0,746.0
3210,0.5,88.0,800.0
3211,2.2,88.0,746.0
3212,3.8,89.0,600.0
3213,3.9,81.0,400.0
3214,8.0,86.0,200.0
3215,9.3,90.0,54.0
3216,11.8,84.0,0.0
3217,12.8,90.0,54.0
3218,14.6,87.0,200.0
3219,16.2,88.0,400.0
3220,15.2,92.0,600.0
3221,15.5,85.0,746.0
3222,15.7,79.0,800.0
3223,13.1,85.0,746.0
3224,10.5,82.0,600.0
3225,10.4,75.0,400.0
3226,9.1,86.0,200.0
3227,6.9,87.0,54.0
3228,4.4,91.0,0.0
3229,-0.4,80.0,54.0
3230,0.0,86.0,200.0
3231,-0.8,92.0,400.0
3232,-0.4,83.0,600.0
3233,1.4,89.0,746.0
3234,-0.6,94.0,800.0
3235,4.0,77.0,746.0
3236,3.0,87.0,600.0
3237,4.5,92.0,400.0
3238,8.2,84.0,200.0
3239,10.4,93.0,54.0
3240,12.1,89.0,0.0
3241,12.3,95.0,54.0
3242,14.9,89.0,200.0
3243,14.2,95.0,400.0
3244,14.8,87.0,600.0
3245,15.3,79.0,746.0
3246,13.8,83.0,800.0
3247,14.5,91.0,746.0
3248,11.2,91.0,600.0
3249,9.7,84.0,400.0
3250,6.9,95.0,200.0
3251,6.8,84.0,54.0
3252,3.1,88.0,0.0
3253,3.3,88.0,54.0
3254,1.9,79.0,200.0
3255,-0.5,85.0,400.0
3256,-0.3,98.0,600.0
3257,-0.6,81.0,746.0
3258,1.2,89.0,800.0
3259,1.7,80.0,746.0
3260,3.1,81.0,600.0
3261,5.5,79.0,400.0
3262,5.9,90.0,200.0
3263,9.5,81.0,54.0
3264,12.2,92.0,0.0
3265,13.4,83.0,54.0
3266,15.5,86.0,200.0
3267,15.0,88.0,400.0
3268,15.3,78.0,600.0
3269,14.4,87.0,746.0
3270,14.4,87.0,800.0
3271,15.5,91.0,746.0
3272,12.2,81.0,600.0
3273,9.4,82.0,400.0
3274,7.0,89.0,200.0
3275,4.3,93.0,54.0
3276,3.1,83.0,0.0
3277,3.0,79.0,54.0
3278,0.6,84.0,200.0
3279,-0.8,81.0,400.0
3280,-1.0,88.0,600.0
3281,0.7,80.0,746.0
3282,0.7,90.0,800.0
3283,1.4,87.0,746.0
3284,3.4,91.0,600.0
3285,7.8,73.0,400.0
3286,8.9,77.0,200.0
3287,11.2,92.0,54.0
3288,10.0,82.0,0.0
3289,13.3,78.0,54.0
3290,14.1,85.0,200.0
3291,16.1,87.0,400.0
3292,17.0,85.0,600.0
3293,16.0,88.0,746.0
3294,14.1,87.0,800.0
3295,13.1,87.0,746.0
3296,12.7,92.0,600.0
3297,10.9,85.0,400.0
3298,8.3,85.0,200.0
3299,6.2,90.0,54.0
3300,4.2,88.0,0.0
3301,2.7,81.0,54.0
3302,1.9,85.0,200.0
3303,0.9,88.0,400.0
3304,0.0,83.0,600.0
3305,0.2,83.0,746.0
3306,0.9,78.0,800.0
3307,1.4,71.0,746.0
3308,3.1,84.0,600.0
3309,6.3,86.0,400.0
3310,7.1,80.0,200.0
3311,10.7,92.0,54.0
3312,11.8,80.0,0.0
3313,14.4,90.0,54.0
3314,15.5,87.0,200.0
3315,16.6,96.0,400.0
3316,15.6,88.0,600.0
3317,16.3,78.0,746.0
3318,15.8,91.0,800.0
3319,12.3,94.0,746.0
3320,14.0,76.0,600.0
3321,12.6,89.0,400.0
3322,9.2,90.0,200.0
3323,7.0,84.0,54.0
3324,4.9,73.0,0.0
3325,2.3,84.0,54.0
3326,1.2,82.0,200.0
3327,1.4,93.0,400.0
3328,-0.8,85.0,600.0
3329,-0.7,83.0,746.0
3330,0.7,82.0,800.0
3331,3.0,87.0,746.0
3332,3.1,86.0,600.0
3333,5.7,81.0,400.0
3334,7.9,87.0,200.0
3335,9.1,82.0,54.0
3336,9.6,72.0,0.0
3337,12.7,89.0,54.0
3338,15.3,88.0,200.0
3339,16.4,86.0,400.0
3340,16.7,83.0,600.0
3341,16.6,85.0,746.0
3342,14.6,89.0,800.0
3343,13.2,82.0,746.0
3344,12.8,89.0,600.0
3345,10.3,78.0,400.0
3346,9.4,86.0,200.0
3347,6.8,85.0,54.0
3348,5.7,90.0,0.0
3349,2.3,81.0,54.0
3350,2.5,81.0,200.0
3351,2.7,78.0,400.0
3352,0.4,82.0,600.0
3353,1.0,86.0,746.0
3354,0.4,76.0,800.0
3355,3.4,83.0,746.0
3356,5.3,88.0,600.0
3357,5.6,85.0,400.0
3358,8.7,85.0,200.0
3359,10.5,77.0,54.0
3360,12.6,85.0,0.0
3361,14.7,85.0,54.0
3362,15.7,84.0,200.0
3363,15.9,86.0,400.0
3364,17.2,83.0,600.0
3365,17.3,83.0,746.0
3366,14.9,80.0,800.0
3367,14.2,90.0,746.0
3368,10.8,79.0,600.0
3369,11.3,86.0,400.0
3370,9.8,94.0,200.0
3371,6.3,90.0,54.0
3372,4.7,87.0,0.0
3373,2.7,86.0,54.0
3374,1.2,84.0,200.0
3375,1.0,80.0,400.0
3376,-0.3,84.0,600.0
3377,0.5,88.0,746.0
3378,0.5,87.0,800.0
3379,3.3,89.0,746.0
3380,4.6,91.0,600.0
3381,5.8,84.0,400.0
3382,8.3,86.0,200.0
3383,10.2,75.0,54.0
3384,13.5,96.0,0.0
3385,13.6,83.0,54.0
3386,16.0,88.0,200.0
3387,15.5,83.0,400.0
3388,17.4,83.0,600.0
3389,17.4,84.0,746.0
3390,16.7,79.0,800.0
3391,15.8,72.0,746.0
3392,13.0,91.0,600.0
3393,12.1,87.0,400.0
3394,10.4,80.0,200.0
3395,5.6,87.0,54.0
3396,4.2,89.0,0.0
3397,1.6,81.0,54.0
3398,2.8,87.0,200.0
3399,-0.6,90.0,400.0
3400,-1.2,78.0,600.0
3401,-0.2,87.0,746.0
3402,-0.1,87.0,800.0
3403,3.1,94.0,746.0
3404,3.4,87.0,600.0
3405,4.7,83.0,400.0
3406,8.4,83.0,200.0
3407,10.6,95.0,54.0
3408,10.6,83.0,0.0
3409,13.5,88.0,54.0
3410,15.4,83.0,200.0
3411,16.0,90.0,400.0
3412,16.4,90.0,600.0
3413,17.7,84.0,746.0
3414,17.9,83.0,800.0
3415,14.2,82.0,746.0
3416,11.6,76.0,600.0
3417,10.8,85.0,400.0
3418,9.1,85.0,200.0
3419,6.8,80.0,54.0
3420,5.5,75.0,0.0
3421,5.5,86.0,54.0
3422,0.2,86.0,200.0
3423,0.6,86.0,400.0
3424,2.3,80.0,600.0
3425,0.5,86.0,746.0
3426,2.6,84.0,800.0
3427,3.6,89.0,746.0
3428,5.9,80.0,600.0
3429,8.5,90.0,400.0
3430,9.0,92.0,200.0
3431,9.0,85.0,54.0
3432,12.0,86.0,0.0
3433,16.6,88.0,54.0
3434,14.3,79.0,200.0
3435,17.0,82.0,400.0
3436,14.4,85.0,600.0
3437,15.3,95.0,746.0
3438,16.8,78.0,800.0
3439,14.7,93.0,746.0
3440,12.7,83.0,600.0
3441,10.3,84.0,400.0
3442,7.1,90.0,200.0
3443,7.7,94.0,54.0
3444,4.8,86.0,0.0
3445,1.9,90.0,54.0
3446,2.1,80.0,200.0
3447,1.8,82.0,400.0
3448,0.8,78.0,600.0
3449,1.3,82.0,746.0
3450,2.0,87.0,800.0
3451,2.5,85.0,746.0
3452,4.9,93.0,600.0
3453,7.5,95.0,400.0
3454,9.8,84.0,200.0
3455,11.7,81.0,54.0
3456,12.2,90.0,0.0
3457,15.2,91.0,54.0
3458,16.3,86.0,200.0
3459,16.0,88.0,400.0
3460,16.6,87.0,600.0
3461,17.5,79.0,746.0
3462,17.4,78.0,800.0
3463,13.0,84.0,746.0
3464,14.9,83.0,600.0
3465,12.5,86.0,400.0
3466,9.5,83.0,200.0
3467,7.0,76.0,54.0
3468,5.6,74.0,0.0
3469,2.9,88.0,54.0
3470,2.1,81.0,200.0
3471,-0.0,83.0,400.0
3472,-0.6,81.0,600.0
3473,3.7,80.0,746.0
3474,2.2,79.0,800.0
3475,3.5,89.0,746.0
3476,4.9,83.0,600.0
3477,6.1,87.0,400.0
3478,8.7,88.0,200.0
3479,11.1,86.0,54.0
3480,12.8,88.0,0.0
3481,13.9,84.0,54.0
3482,16.5,91.0,200.0
3483,17.1,88.0,400.0
3484,17.6,89.0,600.0
3485,17.7,79.0,746.0
3486,16.1,85.0,800.0
3487,14.8,75.0,746.0
3488,14.9,91.0,600.0
3489,10.5,81.0,400.0
3490,7.6,82.0,200.0
3491,7.9,77.0,54.0
3492,4.8,84.0,0.0
3493,2.7,83.0,54.0
3494,3.3,93.0,200.0
3495,1.5,88.0,400.0
3496,0.0,81.0,600.0
3497,3.4,76.0,746.0
3498,0.7,72.0,800.0
3499,3.4,79.0,746.0
3500,3.3,77.0,600.0
3501,7.3,86.0,400.0
3502,8.5,83.0,200.0
3503,12.0,84.0,54.0
3504,13.2,79.0,0.0
3505,16.2,85.0,54.0
3506,15.7,77.0,200.0
3507,15.4,83.0,400.0
3508,17.6,88.0,600.0
3509,16.9,82.0,746.0
3510,14.6,86.0,800.0
3511,14.1,74.0,746.0
3512,12.8,73.0,600.0
3513,13.2,85.0,400.0
3514,10.3,89.0,200.0
3515,7.2,83.0,54.0
3516,6.1,94.0,0.0
3517,1.9,76.0,54.0
3518,2.0,80.0,200.0
3519,2.2,84.0,400.0
3520,1.6,86.0,600.0
3521,1.1,81.0,746.0
3522,2.4,78.0,800.0
3523,4.0,87.0,746.0
3524,5.3,84.0,600.0
3525,8.1,82.0,400.0
3526,9.6,86.0,200.0
3527,11.9,83.0,54.0
3528,15.0,83.0,0.0
3529,15.9,83.0,54.0
3530,18.1,79.0,200.0
3531,16.5,79.0,400.0
3532,15.9,81.0,600.0
3533,17.2,84.0,746.0
3534,16.3,74.0,800.0
3535,16.8,88.0,746.0
3536,12.6,84.0,600.0
3537,11.7,78.0,400.0
3538,10.2,92.0,200.0
3539,7.8,84.0,54.0
3540,5.6,77.0,0.0
3541,4.4,91.0,54.0
3542,3.8,90.0,200.0
3543,3.5,79.0,400.0
3544,1.6,82.0,600.0
3545,1.0,81.0,746.0
3546,4.1,74.0,800.0
3547,2.8,85.0,746.0
3548,7.3,88.0,600.0
3549,8.7,87.0,400.0
3550,11.0,84.0,200.0
3551,12.2,88.0,54.0
3552,11.4,78.0,0.0
3553,14.2,92.0,54.0
3554,16.8,80.0,200.0
3555,16.7,80.0,400.0
3556,17.4,80.0,600.0
3557,18.1,80.0,746.0
3558,16.6,82.0,800.0
3559,14.3,82.0,746.0
3560,14.8,84.0,600.0
3561,12.5,79.0,400.0
3562,9.7,84.0,200.0
3563,8.6,78.0,54.0
3564,6.0,87.0,0.0
3565,5.6,87.0,54.0
3566,3.1,83.0,200.0
3567,3.4,80.0,400.0
3568,-0.1,85.0,600.0
3569,2.5,79.0,746.0
3570,2.4,83.0,800.0
3571,3.2,82.0,746.0
3572,6.8,96.0,600.0
3573,8.5,77.0,400.0
3574,7.6,70.0,200.0
3575,12.4,80.0,54.0
3576,14.3,75.0,0.0
3577,14.6,80.0,54.0
3578,15.8,77.0,200.0
3579,15.9,79.0,400.0
3580,17.5,78.0,600.0
3581,17.5,88.0,746.0
3582,17.7,83.0,800.0
3583,15.9,88.0,746.0
3584,13.0,83.0,600.0
3585,12.4,88.0,400.0
3586,9.8,82.0,200.0
3587,7.1,91.0,54.0
3588,4.5,85.0,0.0
3589,5.0,79.0,54.0
3590,3.5,86.0,200.0
3591,2.8,83.0,400.0
3592,1.2,82.0,600.0
3593,2.4,84.0,746.0
3594,1.6,87.0,800.0
3595,3.2,72.0,746.0
3596,5.8,81.0,600.0
3597,8.0,86.0,400.0
3598,8.2,84.0,200.0
3599,10.8,77.0,54.0
3600,13.5,71.0,0.0
3601,16.5,91.0,54.0
3602,16.0,82.0,200.0
3603,17.8,91.0,400.0
3604,18.3,87.0,600.0
3605,17.6,79.0,746.0
3606,17.3,70.0,800.0
3607,14.5,81.0,746.0
3608,13.6,83.0,600.0
3609,13.8,85.0,400.0
3610,11.8,77.0,200.0
3611,9.0,84.0,54.0
3612,7.4,84.0,0.0
3613,2.7,88.0,54.0
3614,2.3,81.0,200.0
3615,2.1,85.0,400.0
3616,4.5,84.0,600.0
3617,2.0,87.0,746.0
3618,3.9,79.0,800.0
3619,4.7,67.0,746.0
3620,6.3,82.0,600.0
3621,7.9,82.0,400.0
3622,8.8,77.0,200.0
3623,9.4,75.0,54.0
3624,15.3,80.0,0.0
3625,15.1,82.0,54.0
3626,15.2,83.0,200.0
3627,18.3,71.0,400.0
3628,18.6,74.0,600.0
3629,18.7,88.0,746.0
3630,18.4,82.0,800.0
3631,15.1,83.0,746.0
3632,13.5,76.0,600.0
3633,12.2,83.0,400.0
3634,11.3,81.0,200.0
3635,6.3,80.0,54.0
3636,6.5,75.0,0.0
3637,5.7,78.0,54.0
3638,4.3,92.0,200.0
3639,3.3,81.0,400.0
3640,3.4,87.0,600.0
3641,-0.2,82.0,746.0
3642,4.9,81.0,800.0
3643,4.8,79.0,746.0
3644,7.5,89.0,600.0
3645,6.9,84.0,400.0
3646,8.4,79.0,200.0
3647,14.0,81.0,54.0
3648,13.3,88.0,0.0
3649,15.6,68.0,54.0
3650,17.7,84.0,200.0
3651,18.8,85.0,400.0
3652,19.4,79.0,600.0
3653,18.4,83.0,746.0
3654,16.4,85.0,800.0
3655,16.9,76.0,746.0
3656,15.3,87.0,600.0
3657,10.8,84.0,400.0
3658,12.0,82.0,200.0
3659,6.0,83.0,54.0
3660,7.6,86.0,0.0
3661,4.3,94.0,54.0
3662,4.3,85.0,200.0
3663,3.3,86.0,400.0
3664,2.4,83.0,600.0
3665,3.1,92.0,746.0
3666,3.4,75.0,800.0
3667,5.4,74.0,746.0
3668,8.5,83.0,600.0
3669,6.9,86.0,400.0
3670,7.1,69.0,200.0
3671,12.0,82.0,54.0
3672,13.9,81.0,0.0
3673,15.7,86.0,54.0
3674,16.4,84.0,200.0
3675,19.1,73.0,400.0
3676,17.2,77.0,600.0
3677,18.8,78.0,746.0
3678,18.2,86.0,800.0
3679,16.7,84.0,746.0
3680,15.2,79.0,600.0
3681,13.8,83.0,400.0
3682,10.8,77.0,200.0
3683,8.4,92.0,54.0
3684,7.2,85.0,0.0
3685,5.7,86.0,54.0
3686,4.7,89.0,200.0
3687,1.2,87.0,400.0
3688,2.4,82.0,600.0
3689,1.8,81.0,746.0
3690,4.2,89.0,800.0
3691,5.6,82.0,746.0
3692,6.2,78.0,600.0
3693,7.7,92.0,400.0
3694,11.1,77.0,200.0
3695,12.4,73.0,54.0
3696,15.9,87.0,0.0
3697,18.0,78.0,54.0
3698,18.5,84.0,200.0
3699,18.6,91.0,400.0
3700,20.5,75.0,600.0
3701,18.7,82.0,746.0
3702,17.3,89.0,800.0
3703,15.8,85.0,746.0
3704,14.2,81.0,600.0
3705,13.0,94.0,400.0
3706,11.4,81.0,200.0
3707,7.5,84.0,54.0
3708,6.5,90.0,0.0
3709,5.5,87.0,54.0
3710,4.6,89.0,200.0
3711,3.1,77.0,400.0
3712,3.0,88.0,600.0
3713,1.8,83.0,746.0
3714,2.9,78.0,800.0
3715,5.0,83.0,746.0
3716,7.2,83.0,600.0
3717,8.8,91.0,400.0
3718,9.8,84.0,200.0
3719,12.5,78.0,54.0
3720,16.2,77.0,0.0
