hour,dry_bulb_C,rh_pct,solar_rad_Wm2
2857,26.9,80.0,54.0
2858,27.8,76.0,200.0
2859,28.1,79.0,400.0
2860,27.8,79.0,600.0
2861,29.7,78.0,746.0
2862,27.6,72.0,800.0
2863,30.2,85.0,746.0
2864,24.4,84.0,600.0
2865,22.3,73.0,400.0
2866,22.0,77.0,200.0
2867,21.0,77.0,54.0
2868,17.6,72.0,0.0
2869,16.4,69.0,54.0
2870,12.7,75.0,200.0
2871,13.0,76.0,400.0
2872,12.3,71.0,600.0
2873,11.7,79.0,746.0
2874,14.5,84.0,800.0
2875,13.4,82.0,746.0
2876,15.9,78.0,600.0
2877,18.6,69.0,400.0
2878,20.4,82.0,200.0
2879,23.7,79.0,54.0
2880,25.6,80.0,0.0
2881,27.8,88.0,54.0
2882,29.0,74.0,200.0
2883,30.3,64.0,400.0
2884,29.4,73.0,600.0
2885,29.5,81.0,746.0
2886,29.0,78.0,800.0
2887,27.4,72.0,746.0
2888,25.2,71.0,600.0
2889,23.4,76.0,400.0
2890,20.9,72.0,200.0
2891,20.0,81.0,54.0
2892,17.6,76.0,0.0
2893,15.3,75.0,54.0
2894,14.0,74.0,200.0
2895,12.6,79.0,400.0
2896,14.5,78.0,600.0
2897,13.8,79.0,746.0
2898,13.6,79.0,800.0
2899,16.5,78.0,746.0
2900,16.8,73.0,600.0
2901,17.9,74.0,400.0
2902,22.4,76.0,200.0
2903,22.9,88.0,54.0
2904,25.0,71.0,0.0
2905,27.1,76.0,54.0
2906,29.5,79.0,200.0
2907,29.3,77.0,400.0
2908,28.4,83.0,600.0
2909,29.9,77.0,746.0
2910,28.1,77.0,800.0
2911,29.3,82.0,746.0
2912,25.8,87.0,600.0
2913,21.6,85.0,400.0
2914,22.2,77.0,200.0
2915,21.7,78.0,54.0
2916,19.4,78.0,0.0
2917,17.9,79.0,54.0
2918,13.8,74.0,200.0
2919,14.9,83.0,400.0
2920,12.9,79.0,600.0
2921,14.1,78.0,746.0
2922,13.4,72.0,800.0
2923,15.2,78.0,746.0
2924,16.8,69.0,600.0
2925,20.3,75.0,400.0
2926,22.3,75.0,200.0
2927,23.8,79.0,54.0
2928,24.2,87.0,0.0
2929,26.9,81.0,54.0
2930,27.8,85.0,200.0
2931,30.3,81.0,400.0
2932,30.9,84.0,600.0
2933,30.5,87.0,746.0
2934,28.0,74.0,800.0
2935,24.8,74.0,746.0
2936,24.1,81.0,600.0
2937,25.4,78.0,400.0
2938,21.5,79.0,200.0
2939,19.1,77.0,54.0
2940,19.6,75.0,0.0
2941,17.5,86.0,54.0
2942,15.0,72.0,200.0
2943,13.8,81.0,400.0
2944,13.6,80.0,600.0
2945,14.2,70.0,746.0
2946,16.4,74.0,800.0
2947,16.4,75.0,746.0
2948,18.4,81.0,600.0
2949,20.7,76.0,400.0
2950,20.5,77.0,200.0
2951,24.5,71.0,54.0
2952,25.4,89.0,0.0
2953,24.8,78.0,54.0
2954,26.5,80.0,200.0
2955,28.5,75.0,400.0
2956,30.4,75.0,600.0
2957,29.7,87.0,746.0
2958,29.1,68.0,800.0
2959,29.6,79.0,746.0
2960,24.8,72.0,600.0
2961,24.1,76.0,400.0
2962,22.4,75.0,200.0
2963,19.3,73.0,54.0
2964,18.1,78.0,0.0
2965,14.8,65.0,54.0
2966,16.5,76.0,200.0
2967,13.5,77.0,400.0
2968,15.9,71.0,600.0
2969,14.1,85.0,746.0
2970,15.9,75.0,800.0
2971,16.1,77.0,746.0
2972,17.7,75.0,600.0
2973,19.1,77.0,400.0
2974,21.9,84.0,200.0
2975,24.2,90.0,54.0
2976,25.0,81.0,0.0
2977,27.4,83.0,54.0
2978,28.2,86.0,200.0
2979,32.0,79.0,400.0
2980,29.9,86.0,600.0
2981,31.3,82.0,746.0
2982,28.8,78.0,800.0
2983,28.0,79.0,746.0
2984,24.8,69.0,600.0
2985,23.8,79.0,400.0
2986,22.4,70.0,200.0
2987,21.7,69.0,54.0
2988,18.4,79.0,0.0
2989,17.9,72.0,54.0
2990,15.8,78.0,200.0
2991,16.0,78.0,400.0
2992,14.0,79.0,600.0
2993,16.7,73.0,746.0
2994,14.6,82.0,800.0
2995,15.5,77.0,746.0
2996,16.7,80.0,600.0
2997,22.2,72.0,400.0
2998,22.7,77.0,200.0
2999,23.6,83.0,54.0
3000,27.2,82.0,0.0
3001,28.3,74.0,54.0
3002,30.9,75.0,200.0
3003,28.2,73.0,400.0
3004,29.9,74.0,600.0
3005,29.4,71.0,746.0
3006,27.2,77.0,800.0
3007,29.0,81.0,746.0
3008,26.0,74.0,600.0
3009,25.1,77.0,400.0
3010,24.7,76.0,200.0
3011,19.9,83.0,54.0
3012,17.9,74.0,0.0
3013,16.8,75.0,54.0
3014,16.3,73.0,200.0
3015,13.9,72.0,400.0
3016,13.6,80.0,600.0
3017,15.5,77.0,746.0
3018,15.6,78.0,800.0
3019,14.4,84.0,746.0
3020,16.8,84.0,600.0
3021,21.5,69.0,400.0
3022,22.4,81.0,200.0
3023,23.4,79.0,54.0
3024,25.9,75.0,0.0
3025,27.8,79.0,54.0
3026,29.8,69.0,200.0
3027,28.6,85.0,400.0
3028,29.4,80.0,600.0
3029,30.3,73.0,746.0
3030,29.2,74.0,800.0
3031,28.6,69.0,746.0
3032,25.2,76.0,600.0
3033,24.9,75.0,400.0
3034,23.6,71.0,200.0
3035,20.9,81.0,54.0
3036,18.6,84.0,0.0
3037,16.7,77.0,54.0
3038,14.7,76.0,200.0
3039,14.6,79.0,400.0
3040,15.6,77.0,600.0
3041,14.4,72.0,746.0
3042,14.4,74.0,800.0
3043,16.1,76.0,746.0
3044,18.4,79.0,600.0
3045,19.7,77.0,400.0
3046,22.7,78.0,200.0
3047,24.8,70.0,54.0
3048,27.1,81.0,0.0
3049,29.3,77.0,54.0
3050,30.2,90.0,200.0
3051,29.1,75.0,400.0
3052,29.5,79.0,600.0
3053,30.1,91.0,746.0
3054,29.0,78.0,800.0
3055,27.1,77.0,746.0
3056,26.1,72.0,600.0
3057,24.2,85.0,400.0
3058,22.0,71.0,200.0
3059,20.2,79.0,54.0
3060,19.8,75.0,0.0
3061,17.1,76.0,54.0
3062,18.1,70.0,200.0
3063,15.0,84.0,400.0
3064,14.2,76.0,600.0
3065,14.7,71.0,746.0
3066,15.7,83.0,800.0
3067,17.1,75.0,746.0
3068,20.4,79.0,600.0
3069,19.4,81.0,400.0
3070,23.2,79.0,200.0
3071,24.6,66.0,54.0
3072,24.8,81.0,0.0
3073,28.8,77.0,54.0
3074,30.6,75.0,200.0
3075,29.4,77.0,400.0
3076,30.5,69.0,600.0
3077,28.6,78.0,746.0
3078,28.3,70.0,800.0
3079,29.4,76.0,746.0
3080,26.3,78.0,600.0
3081,23.7,82.0,400.0
3082,23.0,73.0,200.0
3083,20.2,84.0,54.0
3084,18.3,82.0,0.0
3085,17.8,75.0,54.0
3086,14.6,71.0,200.0
3087,14.0,70.0,400.0
3088,14.8,78.0,600.0
3089,15.8,73.0,746.0
3090,16.8,83.0,800.0
3091,16.2,74.0,746.0
3092,19.4,72.0,600.0
3093,19.6,78.0,400.0
3094,24.3,74.0,200.0
3095,23.4,77.0,54.0
3096,27.8,82.0,0.0
3097,27.5,78.0,54.0
3098,31.5,78.0,200.0
3099,31.0,78.0,400.0
3100,29.7,68.0,600.0
3101,29.9,79.0,746.0
3102,30.5,78.0,800.0
3103,29.6,81.0,746.0
3104,26.8,80.0,600.0
3105,25.0,76.0,400.0
3106,23.7,82.0,200.0
3107,21.0,75.0,54.0
3108,17.6,78.0,0.0
3109,16.4,75.0,54.0
3110,16.2,79.0,200.0
3111,16.3,75.0,400.0
3112,16.4,85.0,600.0
3113,15.8,87.0,746.0
3114,16.0,81.0,800.0
3115,17.7,85.0,746.0
3116,18.0,69.0,600.0
3117,20.4,70.0,400.0
3118,21.8,75.0,200.0
3119,23.4,77.0,54.0
3120,27.0,76.0,0.0
3121,28.5,69.0,54.0
3122,30.3,83.0,200.0
3123,31.1,88.0,400.0
3124,31.1,83.0,600.0
3125,31.2,82.0,746.0
3126,29.8,78.0,800.0
3127,29.1,73.0,746.0
3128,26.3,77.0,600.0
3129,25.5,87.0,400.0
3130,23.7,75.0,200.0
3131,20.3,74.0,54.0
3132,19.1,82.0,0.0
3133,16.7,83.0,54.0
3134,15.5,72.0,200.0
3135,14.1,75.0,400.0
3136,16.2,74.0,600.0
3137,16.2,77.0,746.0
3138,16.4,82.0,800.0
3139,19.1,73.0,746.0
3140,18.6,82.0,600.0
3141,23.7,77.0,400.0
3142,22.5,88.0,200.0
3143,25.1,78.0,54.0
3144,26.4,76.0,0.0
3145,28.9,79.0,54.0
3146,30.6,75.0,200.0
3147,30.5,68.0,400.0
3148,32.8,75.0,600.0
3149,31.0,75.0,746.0
3150,30.3,69.0,800.0
3151,27.9,76.0,746.0
3152,27.6,66.0,600.0
3153,25.1,75.0,400.0
3154,22.6,78.0,200.0
3155,20.4,77.0,54.0
3156,21.9,74.0,0.0
3157,17.3,76.0,54.0
3158,14.8,73.0,200.0
3159,14.7,77.0,400.0
3160,15.0,77.0,600.0
3161,15.8,72.0,746.0
3162,16.6,78.0,800.0
3163,18.0,78.0,746.0
3164,18.3,76.0,600.0
3165,21.2,89.0,400.0
3166,22.0,76.0,200.0
3167,24.4,75.0,54.0
3168,26.0,74.0,0.0
3169,27.4,72.0,54.0
3170,31.0,80.0,200.0
3171,31.5,73.0,400.0
3172,32.1,74.0,600.0
3173,31.0,74.0,746.0
3174,30.9,71.0,800.0
3175,27.2,68.0,746.0
3176,28.2,74.0,600.0
3177,25.6,81.0,400.0
3178,24.0,77.0,200.0
3179,21.7,84.0,54.0
3180,18.4,80.0,0.0
3181,16.2,79.0,54.0
3182,15.7,86.0,200.0
3183,16.1,76.0,400.0
3184,15.9,77.0,600.0
3185,14.1,76.0,746.0
3186,15.2,84.0,800.0
3187,16.7,76.0,746.0
3188,18.7,73.0,600.0
3189,19.6,79.0,400.0
3190,21.6,72.0,200.0
3191,24.3,79.0,54.0
3192,27.2,78.0,0.0
3193,27.6,75.0,54.0
3194,30.0,79.0,200.0
3195,32.0,69.0,400.0
3196,30.0,77.0,600.0
3197,30.9,74.0,746.0
3198,31.3,91.0,800.0
3199,28.7,77.0,746.0
3200,26.9,73.0,600.0
3201,26.7,69.0,400.0
3202,23.2,83.0,200.0
3203,22.5,74.0,54.0
3204,19.9,72.0,0.0
3205,17.5,78.0,54.0
3206,17.0,79.0,200.0
3207,16.0,79.0,400.0
3208,16.4,76.0,600.0
3209,15.0,77.0,746.0
3210,16.4,77.0,800.0
3211,17.5,78.0,746.0
3212,19.9,78.0,600.0
3213,20.1,82.0,400.0
3214,24.2,76.0,200.0
3215,25.8,72.0,54.0
3216,25.9,75.0,0.0
3217,30.1,80.0,54.0
3218,32.5,67.0,200.0
3219,32.1,67.0,400.0
3220,32.9,81.0,600.0
3221,31.3,84.0,746.0
3222,28.8,70.0,800.0
3223,27.4,77.0,746.0
3224,27.9,74.0,600.0
3225,25.1,75.0,400.0
3226,22.8,78.0,200.0
3227,21.5,70.0,54.0
3228,20.3,70.0,0.0
3229,16.5,75.0,54.0
3230,16.2,75.0,200.0
3231,17.3,70.0,400.0
3232,14.4,80.0,600.0
3233,16.6,74.0,746.0
3234,16.0,74.0,800.0
3235,18.3,77.0,746.0
3236,20.5,75.0,600.0
3237,22.0,80.0,400.0
3238,24.3,71.0,200.0
3239,24.3,69.0,54.0
3240,28.5,74.0,0.0
3241,28.2,76.0,54.0
3242,30.7,70.0,200.0
3243,31.5,69.0,400.0
3244,32.1,77.0,600.0
3245,31.7,72.0,746.0
3246,29.8,69.0,800.0
3247,28.1,81.0,746.0
3248,28.7,73.0,600.0
3249,26.1,82.0,400.0
3250,25.0,76.0,200.0
3251,21.7,77.0,54.0
3252,18.4,75.0,0.0
3253,19.1,63.0,54.0
3254,16.5,70.0,200.0
3255,16.3,75.0,400.0
3256,15.0,78.0,600.0
3257,17.5,67.0,746.0
3258,15.8,76.0,800.0
3259,17.6,70.0,746.0
3260,19.6,77.0,600.0
3261,20.4,76.0,400.0
3262,23.9,79.0,200.0
3263,27.2,81.0,54.0
3264,27.1,78.0,0.0
3265,29.6,80.0,54.0
3266,27.8,74.0,200.0
3267,31.4,90.0,400.0
3268,31.4,70.0,600.0
3269,30.7,73.0,746.0
3270,31.9,80.0,800.0
3271,29.2,79.0,746.0
3272,27.8,78.0,600.0
3273,25.7,79.0,400.0
3274,22.1,65.0,200.0
3275,20.8,84.0,54.0
3276,20.9,75.0,0.0
3277,16.2,82.0,54.0
3278,16.2,65.0,200.0
3279,15.7,77.0,400.0
3280,17.6,73.0,600.0
3281,16.8,78.0,746.0
3282,16.3,77.0,800.0
3283,19.4,77.0,746.0
3284,18.9,70.0,600.0
3285,22.6,75.0,400.0
3286,22.3,75.0,200.0
3287,26.8,78.0,54.0
3288,27.3,81.0,0.0
3289,28.4,76.0,54.0
3290,30.5,69.0,200.0
3291,31.9,76.0,400.0
3292,31.4,89.0,600.0
3293,32.2,84.0,746.0
3294,30.4,61.0,800.0
3295,30.3,76.0,746.0
3296,28.5,80.0,600.0
3297,26.1,75.0,400.0
3298,23.7,73.0,200.0
3299,22.2,74.0,54.0
3300,20.7,78.0,0.0
3301,20.5,70.0,54.0
3302,18.1,81.0,200.0
3303,17.3,75.0,400.0
3304,19.1,71.0,600.0
3305,16.7,81.0,746.0
3306,17.5,68.0,800.0
3307,18.9,73.0,746.0
3308,18.8,73.0,600.0
3309,21.3,86.0,400.0
3310,23.3,72.0,200.0
3311,26.6,65.0,54.0
3312,27.7,72.0,0.0
3313,29.7,78.0,54.0
3314,32.0,79.0,200.0
3315,32.6,87.0,400.0
3316,31.9,82.0,600.0
3317,31.2,76.0,746.0
3318,32.2,71.0,800.0
3319,30.6,83.0,746.0
3320,26.6,73.0,600.0
3321,26.0,72.0,400.0
3322,24.5,73.0,200.0
3323,23.0,69.0,54.0
3324,21.2,73.0,0.0
3325,18.9,74.0,54.0
3326,17.9,79.0,200.0
3327,16.5,73.0,400.0
3328,15.5,69.0,600.0
3329,16.1,67.0,746.0
3330,17.2,76.0,800.0
3331,18.3,76.0,746.0
3332,18.1,72.0,600.0
3333,21.5,73.0,400.0
3334,24.0,77.0,200.0
3335,25.8,82.0,54.0
3336,27.8,71.0,0.0
3337,30.2,76.0,54.0
3338,30.0,80.0,200.0
3339,30.3,71.0,400.0
3340,31.9,75.0,600.0
3341,32.8,75.0,746.0
3342,32.9,69.0,800.0
3343,30.8,76.0,746.0
3344,26.9,75.0,600.0
3345,26.3,78.0,400.0
3346,24.7,69.0,200.0
3347,22.6,75.0,54.0
3348,21.0,82.0,0.0
3349,17.8,85.0,54.0
3350,17.5,82.0,200.0
3351,17.0,69.0,400.0
3352,17.1,77.0,600.0
3353,15.7,73.0,746.0
3354,16.9,76.0,800.0
3355,15.8,71.0,746.0
3356,19.5,66.0,600.0
3357,21.6,73.0,400.0
3358,23.1,79.0,200.0
3359,26.4,76.0,54.0
3360,28.1,77.0,0.0
3361,27.6,76.0,54.0
3362,31.4,77.0,200.0
3363,31.1,78.0,400.0
3364,32.9,74.0,600.0
3365,30.9,75.0,746.0
3366,31.4,84.0,800.0
3367,29.9,76.0,746.0
3368,28.9,75.0,600.0
3369,26.8,75.0,400.0
3370,24.4,74.0,200.0
3371,21.0,73.0,54.0
3372,19.1,76.0,0.0
3373,18.3,72.0,54.0
3374,17.6,74.0,200.0
3375,16.2,71.0,400.0
3376,17.1,75.0,600.0
3377,16.4,78.0,746.0
3378,16.5,74.0,800.0
3379,18.4,65.0,746.0
3380,20.6,78.0,600.0
3381,22.6,75.0,400.0
3382,26.2,70.0,200.0
3383,25.7,79.0,54.0
3384,28.3,68.0,0.0
3385,30.5,80.0,54.0
3386,31.3,75.0,200.0
3387,31.7,63.0,400.0
3388,31.0,76.0,600.0
3389,31.8,73.0,746.0
3390,30.5,72.0,800.0
3391,28.6,71.0,746.0
3392,27.9,74.0,600.0
3393,25.8,72.0,400.0
3394,25.4,65.0,200.0
3395,23.3,81.0,54.0
3396,19.9,74.0,0.0
3397,18.8,71.0,54.0
3398,15.9,69.0,200.0
3399,16.4,79.0,400.0
3400,17.0,68.0,600.0
3401,17.7,75.0,746.0
3402,16.9,72.0,800.0
3403,19.9,72.0,746.0
3404,19.0,69.0,600.0
3405,21.2,72.0,400.0
3406,25.2,75.0,200.0
3407,28.2,76.0,54.0
3408,29.0,71.0,0.0
3409,30.2,74.0,54.0
3410,29.3,79.0,200.0
3411,30.4,66.0,400.0
3412,32.8,75.0,600.0
3413,32.1,70.0,746.0
3414,30.6,69.0,800.0
3415,30.6,76.0,746.0
3416,29.0,72.0,600.0
3417,27.9,68.0,400.0
3418,25.1,81.0,200.0
3419,24.1,79.0,54.0
3420,20.9,65.0,0.0
3421,19.1,67.0,54.0
3422,19.0,77.0,200.0
3423,16.1,73.0,400.0
3424,19.6,82.0,600.0
3425,17.4,78.0,746.0
3426,18.2,76.0,800.0
3427,19.5,69.0,746.0
3428,22.5,77.0,600.0
3429,23.4,68.0,400.0
3430,23.0,81.0,200.0
3431,28.1,77.0,54.0
3432,28.3,70.0,0.0
3433,30.5,78.0,54.0
3434,30.4,86.0,200.0
3435,33.1,73.0,400.0
3436,32.2,77.0,600.0
3437,32.7,72.0,746.0
3438,31.6,75.0,800.0
3439,32.6,67.0,746.0
3440,31.0,74.0,600.0
3441,27.2,75.0,400.0
3442,25.2,83.0,200.0
3443,22.7,65.0,54.0
3444,22.2,73.0,0.0
3445,19.1,81.0,54.0
3446,17.7,73.0,200.0
3447,18.2,73.0,400.0
3448,16.4,70.0,600.0
3449,17.1,70.0,746.0
3450,16.4,65.0,800.0
3451,19.9,71.0,746.0
3452,22.8,69.0,600.0
3453,23.5,75.0,400.0
3454,26.3,70.0,200.0
3455,26.0,72.0,54.0
3456,29.1,72.0,0.0
3457,29.6,74.0,54.0
3458,31.6,72.0,200.0
3459,33.5,69.0,400.0
3460,33.1,75.0,600.0
3461,31.4,80.0,746.0
3462,30.8,75.0,800.0
3463,29.5,71.0,746.0
3464,29.7,74.0,600.0
3465,29.4,64.0,400.0
3466,26.6,73.0,200.0
3467,21.3,72.0,54.0
3468,22.7,69.0,0.0
3469,20.5,70.0,54.0
3470,16.7,72.0,200.0
3471,17.1,79.0,400.0
3472,18.2,80.0,600.0
3473,17.9,69.0,746.0
3474,16.8,71.0,800.0
3475,20.0,72.0,746.0
3476,18.8,78.0,600.0
3477,22.7,75.0,400.0
3478,26.1,75.0,200.0
3479,27.1,77.0,54.0
3480,28.5,71.0,0.0
3481,31.6,81.0,54.0
3482,33.0,74.0,200.0
3483,34.2,70.0,400.0
3484,34.1,73.0,600.0
3485,34.1,80.0,746.0
3486,33.0,72.0,800.0
3487,31.3,79.0,746.0
3488,29.5,71.0,600.0
3489,27.2,70.0,400.0
3490,24.2,77.0,200.0
3491,22.4,70.0,54.0
3492,21.1,78.0,0.0
3493,20.0,76.0,54.0
3494,19.9,70.0,200.0
3495,17.6,74.0,400.0
3496,18.3,71.0,600.0
3497,18.6,76.0,746.0
3498,18.0,83.0,800.0
3499,20.1,72.0,746.0
3500,20.9,77.0,600.0
3501,24.4,74.0,400.0
3502,25.8,74.0,200.0
3503,26.0,73.0,54.0
3504,29.3,70.0,0.0
3505,32.5,75.0,54.0
3506,32.0,72.0,200.0
3507,33.5,69.0,400.0
3508,33.9,79.0,600.0
3509,32.1,74.0,746.0
3510,32.9,73.0,800.0
3511,29.8,80.0,746.0
3512,28.9,65.0,600.0
3513,28.7,80.0,400.0
3514,25.9,69.0,200.0
3515,23.2,75.0,54.0
3516,22.0,71.0,0.0
3517,19.8,69.0,54.0
3518,18.6,80.0,200.0
3519,18.4,83.0,400.0
3520,16.7,73.0,600.0
3521,17.7,75.0,746.0
3522,18.1,74.0,800.0
3523,18.1,82.0,746.0
3524,20.4,63.0,600.0
3525,24.8,76.0,400.0
3526,25.7,70.0,200.0
3527,26.1,62.0,54.0
3528,27.8,72.0,0.0
3529,30.9,83.0,54.0
3530,33.9,70.0,200.0
3531,33.0,78.0,400.0
3532,34.8,80.0,600.0
3533,33.7,73.0,746.0
3534,33.0,74.0,800.0
3535,30.0,65.0,746.0
3536,30.7,70.0,600.0
3537,27.5,78.0,400.0
3538,26.6,74.0,200.0
3539,22.9,75.0,54.0
3540,21.9,74.0,0.0
3541,20.4,84.0,54.0
3542,18.6,71.0,200.0
3543,18.3,82.0,400.0
3544,17.3,74.0,600.0
3545,17.2,82.0,746.0
3546,20.2,67.0,800.0
3547,20.9,74.0,746.0
3548,20.7,71.0,600.0
3549,24.0,74.0,400.0
3550,24.7,80.0,200.0
3551,26.4,75.0,54.0
3552,30.5,79.0,0.0
3553,29.5,70.0,54.0
3554,33.4,69.0,200.0
3555,33.1,73.0,400.0
3556,33.5,73.0,600.0
3557,33.9,72.0,746.0
3558,33.3,69.0,800.0
3559,30.7,79.0,746.0
3560,30.6,72.0,600.0
3561,28.1,80.0,400.0
3562,24.7,73.0,200.0
3563,23.7,77.0,54.0
3564,23.3,76.0,0.0
3565,21.9,69.0,54.0
3566,19.7,75.0,200.0
3567,16.9,83.0,400.0
3568,18.3,75.0,600.0
3569,18.9,78.0,746.0
3570,19.5,77.0,800.0
3571,20.8,75.0,746.0
3572,22.0,74.0,600.0
3573,23.5,76.0,400.0
3574,25.0,77.0,200.0
3575,25.8,66.0,54.0
3576,30.0,74.0,0.0
3577,31.5,72.0,54.0
3578,33.2,71.0,200.0
3579,32.2,80.0,400.0
3580,34.5,69.0,600.0
3581,35.7,66.0,746.0
3582,33.0,77.0,800.0
3583,31.6,66.0,746.0
3584,30.4,63.0,600.0
3585,30.2,78.0,400.0
3586,25.1,74.0,200.0
3587,24.2,75.0,54.0
3588,21.3,71.0,0.0
3589,19.9,66.0,54.0
3590,19.1,67.0,200.0
3591,19.6,72.0,400.0
3592,19.8,67.0,600.0
3593,18.6,75.0,746.0
3594,18.6,71.0,800.0
3595,22.7,74.0,746.0
3596,21.4,74.0,600.0
3597,23.2,75.0,400.0
3598,24.0,75.0,200.0
3599,29.3,71.0,54.0
3600,30.8,74.0,0.0
3601,33.9,74.0,54.0
3602,31.5,61.0,200.0
3603,35.2,76.0,400.0
3604,34.1,74.0,600.0
3605,34.6,76.0,746.0
3606,31.4,66.0,800.0
3607,33.3,71.0,746.0
3608,31.0,67.0,600.0
3609,28.3,77.0,400.0
3610,26.9,66.0,200.0
3611,23.4,68.0,54.0
3612,21.7,76.0,0.0
3613,20.1,70.0,54.0
3614,17.4,68.0,200.0
3615,19.3,77.0,400.0
3616,19.3,78.0,600.0
3617,17.6,76.0,746.0
3618,19.5,77.0,800.0
3619,20.1,72.0,746.0
3620,22.3,72.0,600.0
3621,23.3,70.0,400.0
3622,25.1,74.0,200.0
3623,29.1,70.0,54.0
3624,29.9,71.0,0.0
3625,33.7,76.0,54.0
3626,33.1,79.0,200.0
3627,32.9,75.0,400.0
3628,35.4,82.0,600.0
3629,34.6,69.0,746.0
3630,34.0,63.0,800.0
3631,33.2,76.0,746.0
3632,29.7,69.0,600.0
3633,28.4,71.0,400.0
3634,26.3,64.0,200.0
3635,23.1,68.0,54.0
3636,22.2,65.0,0.0
3637,22.1,70.0,54.0
3638,19.7,71.0,200.0
3639,17.3,73.0,400.0
3640,16.7,79.0,600.0
3641,20.2,76.0,746.0
3642,19.2,64.0,800.0
3643,19.9,76.0,746.0
3644,21.9,73.0,600.0
3645,22.6,72.0,400.0
3646,27.6,72.0,200.0
3647,27.8,74.0,54.0
3648,31.5,69.0,0.0
3649,31.9,72.0,54.0
3650,34.6,78.0,200.0
3651,34.3,69.0,400.0
3652,35.2,67.0,600.0
3653,34.9,72.0,746.0
3654,34.0,67.0,800.0
3655,32.5,64.0,746.0
3656,30.3,71.0,600.0
3657,30.6,80.0,400.0
3658,25.7,72.0,200.0
3659,24.5,73.0,54.0
3660,22.6,62.0,0.0
3661,21.3,75.0,54.0
3662,19.2,73.0,200.0
3663,19.1,69.0,400.0
3664,18.3,73.0,600.0
3665,17.1,73.0,746.0
3666,19.5,67.0,800.0
3667,19.6,74.0,746.0
3668,20.6,78.0,600.0
3669,24.4,71.0,400.0
3670,26.8,68.0,200.0
3671,28.9,71.0,54.0
3672,30.9,77.0,0.0
3673,30.1,66.0,54.0
3674,32.0,75.0,200.0
3675,36.2,69.0,400.0
3676,33.5,73.0,600.0
3677,34.9,69.0,746.0
3678,32.9,69.0,800.0
3679,32.4,80.0,746.0
3680,30.1,65.0,600.0
3681,29.4,75.0,400.0
3682,26.9,81.0,200.0
3683,24.3,76.0,54.0
3684,21.7,66.0,0.0
3685,21.3,66.0,54.0
3686,18.6,68.0,200.0
3687,19.4,73.0,400.0
3688,21.3,73.0,600.0
3689,20.2,66.0,746.0
3690,20.3,68.0,800.0
3691,20.8,68.0,746.0
3692,20.6,71.0,600.0
3693,23.1,82.0,400.0
3694,27.8,67.0,200.0
3695,27.8,67.0,54.0
3696,29.8,66.0,0.0
3697,32.0,75.0,54.0
3698,32.5,72.0,200.0
3699,33.2,68.0,400.0
3700,34.7,70.0,600.0
3701,33.6,68.0,746.0
3702,33.0,73.0,800.0
3703,31.7,85.0,746.0
3704,31.4,75.0,600.0
3705,28.8,72.0,400.0
3706,26.8,69.0,200.0
3707,25.5,65.0,54.0
3708,22.8,76.0,0.0
3709,21.0,75.0,54.0
3710,20.4,70.0,200.0
3711,19.8,78.0,400.0
3712,18.7,72.0,600.0
3713,19.1,76.0,746.0
3714,19.0,73.0,800.0
3715,20.2,71.0,746.0
3716,23.4,67.0,600.0
3717,25.0,71.0,400.0
3718,27.1,76.0,200.0
3719,29.0,69.0,54.0
3720,30.7,74.0,0.0
3721,33.1,66.0,54.0
3722,34.6,76.0,200.0
3723,35.5,73.0,400.0
3724,34.8,66.0,600.0
3725,36.0,71.0,746.0
3726,34.1,76.0,800.0
3727,33.3,65.0,746.0
3728,31.4,66.0,600.0
3729,29.4,71.0,400.0
3730,26.4,82.0,200.0
3731,25.7,68.0,54.0
3732,25.9,74.0,0.0
3733,21.0,73.0,54.0
3734,20.2,69.0,200.0
3735,18.8,73.0,400.0
3736,18.5,69.0,600.0
3737,20.7,70.0,746.0
3738,19.3,63.0,800.0
3739,20.7,72.0,746.0
3740,21.2,76.0,600.0
3741,24.0,72.0,400.0
3742,25.1,77.0,200.0
3743,29.5,75.0,54.0
3744,33.7,71.0,0.0
3745,32.2,68.0,54.0
3746,32.2,69.0,200.0
3747,35.6,64.0,400.0
3748,34.3,70.0,600.0
3749,36.1,72.0,746.0
3750,33.8,80.0,800.0
3751,32.2,74.0,746.0
3752,31.1,67.0,600.0
3753,30.1,64.0,400.0
3754,27.1,70.0,200.0
3755,24.7,76.0,54.0
3756,23.1,70.0,0.0
3757,20.3,74.0,54.0
3758,20.7,71.0,200.0
3759,17.7,75.0,400.0
3760,18.7,63.0,600.0
3761,20.1,79.0,746.0
3762,20.4,66.0,800.0
3763,22.0,75.0,746.0
3764,22.9,70.0,600.0
3765,26.1,71.0,400.0
3766,27.9,70.0,200.0
3767,29.5,73.0,54.0
3768,32.0,74.0,0.0
3769,33.5,77.0,54.0
3770,33.6,78.0,200.0
3771,33.5,73.0,400.0
3772,35.6,80.0,600.0
3773,35.6,72.0,746.0
3774,35.3,77.0,800.0
3775,32.1,73.0,746.0
3776,30.5,69.0,600.0
3777,30.0,72.0,400.0
3778,27.4,74.0,200.0
3779,23.5,71.0,54.0
3780,23.8,73.0,0.0
3781,19.9,76.0,54.0
3782,19.5,71.0,200.0
3783,21.0,57.0,400.0
3784,21.1,80.0,600.0
3785,18.3,70.0,746.0
3786,20.0,67.0,800.0
3787,21.6,66.0,746.0
