hour,zone,T_outdoor_C,T_zone_C,PMV_NA,PPD_NA_pct,kWh_m2_NA,supply_temp_C,blind_angle
551,4,29.21,21.36,-0.094,7.7,0.00178,16.3,0.65
551,5,29.21,20.0,-0.13,10.1,0.00215,21.9,0.37
551,6,29.21,19.67,-0.27,25.3,0.00233,24.0,0.87
552,1,29.95,23.5,0.183,15.0,0.00237,23.4,0.18
552,2,29.95,21.62,-0.016,5.1,0.00157,21.8,0.48
552,3,29.95,20.74,-0.157,12.4,0.00222,22.9,0.69
552,4,29.95,20.04,-0.186,15.2,0.00256,18.5,0.29
552,5,29.95,20.19,-0.192,15.9,0.0027,16.1,0.45
552,6,29.95,21.5,-0.043,5.6,0.00255,18.2,0.4
553,1,29.1,22.76,0.056,6.0,0.00256,22.6,0.67
553,2,29.1,22.71,0.088,7.4,0.00264,17.2,0.73
553,3,29.1,20.86,-0.119,9.3,0.00221,17.3,0.25
553,4,29.1,22.66,0.088,7.4,0.0018,24.0,0.17
553,5,29.1,21.84,-0.004,5.0,0.0017,23.4,0.88
553,6,29.1,21.67,-0.007,5.0,0.00185,21.7,0.89
554,1,28.89,21.66,-0.045,5.6,0.00245,23.8,0.13
554,2,28.89,21.52,-0.046,5.7,0.00271,16.2,0.1
554,3,28.89,22.68,0.097,7.9,0.00176,19.0,0.8
554,4,28.89,21.43,-0.086,7.3,0.00131,23.2,0.57
554,5,28.89,21.56,0.015,5.1,0.00159,18.3,0.44
554,6,28.89,22.13,0.026,5.2,0.00137,23.9,0.93
555,1,31.97,21.04,-0.035,5.4,0.00232,18.0,0.48
555,2,31.97,21.94,0.009,5.0,0.00147,21.9,0.57
555,3,31.97,21.0,-0.121,9.5,0.00169,21.5,0.71
555,4,31.97,22.98,0.075,6.7,0.00199,19.7,0.63
555,5,31.97,18.98,-0.266,24.8,0.00227,19.9,0.32
555,6,31.97,20.48,-0.159,12.6,0.00215,21.7,0.03
556,1,30.73,20.47,-0.145,11.4,0.00203,20.9,0.96
556,2,30.73,20.67,-0.114,9.0,0.00234,21.4,0.31
556,3,30.73,21.31,-0.094,7.7,0.00131,17.7,0.15
556,4,30.73,22.26,0.051,5.8,0.00268,23.2,0.98
556,5,30.73,22.53,0.091,7.6,0.00226,17.3,0.93
556,6,30.73,24.44,0.28,26.7,0.00162,20.6,0.67
557,1,31.56,21.16,-0.061,6.2,0.0015,16.6,0.52
557,2,31.56,21.02,-0.085,7.2,0.00217,16.3,0.95
557,3,31.56,19.67,-0.197,16.5,0.00228,17.4,0.06
557,4,31.56,22.7,0.048,5.7,0.00216,18.3,0.2
557,5,31.56,21.84,0.018,5.1,0.00266,21.2,0.71
557,6,31.56,19.62,-0.33,33.7,0.00262,19.3,0.25
558,1,29.42,21.16,-0.009,5.0,0.00263,23.7,0.45
558,2,29.42,20.65,-0.115,9.0,0.00197,22.3,0.24
558,3,29.42,22.6,0.131,10.2,0.00209,22.4,0.39
558,4,29.42,23.1,0.07,6.5,0.00161,16.1,0.0
558,5,29.42,21.44,-0.098,8.0,0.00188,20.8,0.45
558,6,29.42,21.07,-0.117,9.2,0.00192,22.8,0.61
559,1,31.62,19.62,-0.181,14.7,0.00246,19.3,0.96
559,2,31.62,21.93,-0.002,5.0,0.00266,18.0,0.42
559,3,31.62,22.38,0.041,5.5,0.00148,16.4,0.86
559,4,31.62,20.6,-0.171,13.7,0.00143,21.5,0.45
559,5,31.62,21.91,-0.001,5.0,0.0019,23.2,0.81
559,6,31.62,21.91,0.012,5.0,0.00274,21.9,0.27
560,1,29.37,21.81,-0.016,5.1,0.0024,21.3,0.83
560,2,29.37,20.16,-0.207,17.5,0.0022,18.9,0.82
560,3,29.37,22.55,0.056,6.0,0.00228,22.3,0.95
560,4,29.37,21.68,-0.072,6.6,0.00238,22.6,0.25
560,5,29.37,22.21,0.095,7.8,0.00206,22.3,0.3
560,6,29.37,22.79,0.059,6.1,0.00262,22.5,0.23
561,1,31.27,20.73,-0.144,11.3,0.00244,19.3,0.98
561,2,31.27,21.12,-0.091,7.6,0.00168,20.5,0.74
561,3,31.27,20.54,-0.17,13.6,0.00128,17.4,0.06
561,4,31.27,22.02,-0.028,5.2,0.00214,19.6,0.98
561,5,31.27,20.85,-0.114,9.0,0.00264,23.0,0.56
561,6,31.27,21.67,-0.069,6.5,0.00157,20.5,0.15
562,1,28.27,21.03,-0.077,6.8,0.0013,21.9,0.52
562,2,28.27,21.93,-0.034,5.4,0.00185,19.9,0.94
562,3,28.27,21.96,0.019,5.1,0.00167,21.8,0.38
562,4,28.27,18.03,-0.351,36.7,0.00194,23.0,0.9
562,5,28.27,23.32,0.116,9.1,0.00242,18.3,0.55
562,6,28.27,21.12,-0.077,6.8,0.00257,19.8,0.21
563,1,31.66,21.06,-0.094,7.7,0.00153,19.2,0.3
563,2,31.66,21.16,-0.043,5.6,0.00207,23.4,0.54
563,3,31.66,22.34,0.086,7.3,0.00229,22.0,0.75
563,4,31.66,22.18,0.067,6.4,0.00223,16.3,0.98
563,5,31.66,23.39,0.11,8.7,0.00164,20.2,0.4
563,6,31.66,21.91,-0.026,5.2,0.00147,16.7,0.59
564,1,27.46,21.5,-0.041,5.5,0.00229,18.5,0.36
564,2,27.46,23.25,0.161,12.8,0.00231,18.7,0.79
564,3,27.46,20.03,-0.208,17.6,0.00131,22.7,0.37
564,4,27.46,21.18,-0.023,5.2,0.00214,21.7,0.79
564,5,27.46,21.95,-0.045,5.6,0.00156,22.2,0.73
564,6,27.46,20.52,-0.14,11.0,0.00144,23.1,0.03
565,1,28.62,19.92,-0.201,16.9,0.00267,17.0,0.49
565,2,28.62,21.18,-0.119,9.3,0.00209,19.2,0.14
565,3,28.62,19.72,-0.197,16.5,0.00169,16.5,0.47
565,4,28.62,22.06,0.003,5.0,0.00185,18.1,0.73
565,5,28.62,21.58,-0.035,5.4,0.00278,21.9,0.98
565,6,28.62,19.59,-0.235,20.8,0.00272,21.2,0.88
566,1,28.45,22.28,-0.009,5.0,0.00133,19.3,0.36
566,2,28.45,21.23,-0.05,5.8,0.00252,17.4,0.88
566,3,28.45,21.59,-0.042,5.6,0.00184,22.7,0.39
566,4,28.45,22.72,0.094,7.7,0.00156,17.9,0.46
566,5,28.45,22.29,0.07,6.5,0.00178,18.5,0.38
566,6,28.45,21.96,-0.028,5.2,0.00246,19.4,0.78
567,1,28.06,22.36,0.022,5.2,0.00176,16.2,0.19
567,2,28.06,21.17,-0.138,10.8,0.00187,24.0,0.53
567,3,28.06,21.23,-0.061,6.2,0.00161,21.8,0.67
567,4,28.06,19.77,-0.219,18.9,0.00216,18.4,0.13
567,5,28.06,20.33,-0.184,15.0,0.00157,20.8,0.12
567,6,28.06,24.22,0.216,18.6,0.00207,18.6,0.81
568,1,27.08,22.61,0.081,7.0,0.00193,22.7,0.19
568,2,27.08,20.27,-0.163,13.0,0.00274,18.7,0.93
568,3,27.08,21.67,-0.036,5.4,0.00254,19.3,0.6
568,4,27.08,21.55,-0.063,6.2,0.0014,20.4,0.59
568,5,27.08,23.27,0.112,8.8,0.00233,20.8,0.48
568,6,27.08,22.22,0.014,5.1,0.00174,20.7,0.46
569,1,29.44,21.67,-0.052,5.8,0.00203,19.2,0.2
569,2,29.44,23.59,0.102,8.2,0.00193,17.8,0.71
569,3,29.44,22.45,0.058,6.0,0.00254,20.0,0.0
569,4,29.44,21.33,-0.079,6.9,0.00216,19.0,0.42
569,5,29.44,22.78,0.065,6.3,0.00207,18.0,0.59
569,6,29.44,20.03,-0.213,18.2,0.00227,22.4,0.35
570,1,27.85,20.56,-0.121,9.5,0.00191,16.1,0.73
570,2,27.85,22.53,0.013,5.0,0.00158,20.2,0.55
570,3,27.85,22.83,0.077,6.8,0.00254,21.9,0.59
570,4,27.85,21.47,-0.023,5.2,0.00245,23.8,0.14
570,5,27.85,21.08,-0.045,5.6,0.00269,16.1,0.76
570,6,27.85,21.17,-0.106,8.5,0.00174,22.4,0.22
571,1,27.56,21.55,-0.048,5.7,0.00198,16.8,0.7
571,2,27.56,19.85,-0.221,19.1,0.00189,21.4,0.08
571,3,27.56,20.09,-0.182,14.9,0.00272,21.1,0.49
571,4,27.56,20.82,-0.114,9.0,0.00239,23.1,0.96
571,5,27.56,21.85,-0.011,5.0,0.00235,21.6,0.36
571,6,27.56,21.67,-0.046,5.7,0.0017,19.0,0.64
572,1,27.13,21.99,0.026,5.2,0.00179,23.3,0.38
572,2,27.13,20.99,-0.094,7.7,0.0025,19.6,0.47
572,3,27.13,20.78,-0.122,9.6,0.00202,23.6,0.06
572,4,27.13,21.9,0.028,5.2,0.00261,18.8,0.6
572,5,27.13,20.74,-0.092,7.6,0.00141,17.0,0.59
572,6,27.13,23.38,0.183,14.9,0.00183,22.7,0.3
573,1,28.24,21.71,-0.03,5.3,0.002,20.5,0.09
573,2,28.24,20.2,-0.154,12.2,0.00243,17.7,0.75
573,3,28.24,22.75,0.093,7.7,0.00265,21.4,0.94
573,4,28.24,20.43,-0.18,14.6,0.00153,23.9,0.88
573,5,28.24,19.48,-0.274,25.9,0.00238,21.2,0.97
573,6,28.24,23.31,0.086,7.3,0.00243,16.3,0.76
574,1,27.57,20.63,-0.088,7.4,0.0022,17.9,0.1
574,2,27.57,20.76,-0.143,11.2,0.00196,23.2,0.66
574,3,27.57,20.85,-0.097,7.9,0.00245,21.5,0.67
574,4,27.57,21.33,-0.015,5.1,0.00186,22.2,0.14
574,5,27.57,20.4,-0.14,11.0,0.0026,19.2,0.14
574,6,27.57,21.99,-0.001,5.0,0.00181,16.4,0.77
575,1,27.39,22.32,0.008,5.0,0.00181,16.2,0.06
575,2,27.39,21.56,-0.065,6.3,0.0021,23.7,0.39
575,3,27.39,22.55,0.041,5.5,0.00233,23.9,0.8
575,4,27.39,22.2,0.044,5.6,0.00219,16.5,0.93
575,5,27.39,21.46,-0.029,5.3,0.00134,23.7,0.06
575,6,27.39,21.1,-0.064,6.3,0.00195,23.5,0.03
576,1,28.67,21.39,-0.084,7.2,0.00233,19.7,0.59
576,2,28.67,21.28,-0.04,5.5,0.00248,22.4,0.87
576,3,28.67,20.91,-0.132,10.3,0.00226,21.6,0.67
576,4,28.67,21.54,-0.058,6.1,0.00129,16.5,0.24
576,5,28.67,22.07,0.024,5.2,0.00252,18.7,0.61
576,6,28.67,21.18,-0.094,7.7,0.00238,16.6,0.41
577,1,29.95,22.07,-0.047,5.7,0.00205,20.6,0.39
577,2,29.95,19.59,-0.262,24.2,0.00217,18.1,0.24
577,3,29.95,22.28,0.002,5.0,0.00134,23.8,0.87
577,4,29.95,21.84,-0.001,5.0,0.00176,20.2,0.39
577,5,29.95,23.75,0.196,16.3,0.00135,16.9,0.41
577,6,29.95,22.07,-0.02,5.1,0.00198,23.3,0.51
578,1,30.34,22.65,0.118,9.3,0.00194,16.3,0.34
578,2,30.34,21.45,-0.086,7.3,0.00229,17.6,0.83
578,3,30.34,22.33,0.006,5.0,0.00217,19.9,0.73
578,4,30.34,21.22,-0.085,7.2,0.00172,17.3,0.07
578,5,30.34,21.78,0.008,5.0,0.0025,19.8,0.76
578,6,30.34,20.36,-0.169,13.6,0.00207,19.5,0.3
579,1,29.78,21.09,-0.113,8.9,0.00204,23.5,0.99
579,2,29.78,20.33,-0.243,21.8,0.00197,20.1,0.45
579,3,29.78,20.72,-0.117,9.2,0.00235,17.4,0.54
579,4,29.78,22.46,0.038,5.4,0.00228,16.8,0.66
579,5,29.78,21.67,0.006,5.0,0.00152,20.2,0.61
579,6,29.78,20.92,-0.162,12.9,0.00233,18.9,0.63
580,1,30.26,21.37,-0.045,5.6,0.00266,21.8,0.92
580,2,30.26,21.35,-0.083,7.1,0.00251,22.7,0.69
580,3,30.26,21.73,-0.093,7.7,0.00272,23.7,0.7
580,4,30.26,21.86,-0.021,5.1,0.00194,19.7,0.01
580,5,30.26,19.89,-0.231,20.3,0.00165,19.4,0.27
580,6,30.26,19.85,-0.202,17.0,0.00143,23.6,0.34
581,1,30.13,20.69,-0.145,11.4,0.00148,17.6,0.66
581,2,30.13,22.1,-0.036,5.4,0.00185,23.2,0.02
581,3,30.13,20.63,-0.081,7.0,0.00217,23.4,0.17
581,4,30.13,21.09,-0.058,6.0,0.00128,22.6,1.0
581,5,30.13,22.11,0.03,5.3,0.00144,22.2,0.44
581,6,30.13,20.69,-0.118,9.3,0.00219,18.4,0.05
582,1,32.11,21.75,0.009,5.0,0.00137,22.2,0.21
582,2,32.11,21.06,-0.134,10.4,0.00164,18.7,0.78
582,3,32.11,22.29,0.022,5.1,0.0022,17.6,0.55
582,4,32.11,20.47,-0.115,9.0,0.0027,21.4,0.46
582,5,32.11,21.5,-0.04,5.5,0.00265,23.3,0.19
582,6,32.11,22.17,-0.018,5.1,0.00259,19.9,0.04
583,1,30.93,20.45,-0.183,14.9,0.00264,19.5,0.19
583,2,30.93,22.83,0.118,9.3,0.00267,23.3,0.13
583,3,30.93,22.99,0.132,10.3,0.00166,22.7,0.73
583,4,30.93,23.02,0.118,9.3,0.00133,22.9,0.87
583,5,30.93,22.2,-0.023,5.2,0.00156,19.7,0.36
583,6,30.93,22.09,-0.003,5.0,0.00273,20.8,0.7
584,1,30.57,23.34,0.08,7.0,0.00274,23.2,0.48
584,2,30.57,21.3,-0.116,9.1,0.00267,18.8,0.98
584,3,30.57,21.71,-0.071,6.6,0.00158,21.7,0.23
584,4,30.57,20.42,-0.161,12.8,0.00253,19.9,0.79
584,5,30.57,22.13,0.015,5.1,0.00193,20.2,0.42
584,6,30.57,20.59,-0.134,10.5,0.0017,17.3,0.13
585,1,28.8,22.99,0.081,7.1,0.00201,19.1,0.91
585,2,28.8,20.64,-0.156,12.4,0.0015,22.3,0.42
585,3,28.8,20.58,-0.133,10.4,0.00256,16.2,0.59
585,4,28.8,21.15,-0.129,10.1,0.00262,16.4,0.48
585,5,28.8,18.28,-0.397,43.6,0.00248,18.0,0.53
585,6,28.8,19.34,-0.254,23.2,0.00254,22.3,0.11
586,1,28.14,21.84,-0.031,5.3,0.0023,22.0,0.24
586,2,28.14,22.57,0.052,5.8,0.00251,16.7,0.4
586,3,28.14,22.37,0.013,5.1,0.00183,23.0,0.62
586,4,28.14,26.18,0.452,51.6,0.00138,17.2,0.21
586,5,28.14,22.25,0.064,6.3,0.00264,17.6,0.48
586,6,28.14,21.35,-0.092,7.6,0.00143,17.2,0.22
587,1,31.03,22.69,0.056,6.0,0.00146,19.7,0.67
587,2,31.03,20.24,-0.152,12.0,0.00271,16.6,0.82
587,3,31.03,22.35,0.041,5.5,0.00169,20.2,0.52
587,4,31.03,23.94,0.19,15.6,0.00184,21.0,0.87
587,5,31.03,21.89,-0.013,5.1,0.00276,21.3,0.74
587,6,31.03,22.49,0.064,6.3,0.00186,20.8,0.12
588,1,27.57,22.03,0.057,6.0,0.0019,19.4,0.5
588,2,27.57,20.96,-0.117,9.2,0.00144,18.5,0.67
588,3,27.57,21.71,-0.029,5.3,0.00172,21.2,0.85
588,4,27.57,21.27,-0.086,7.3,0.00261,18.5,0.18
588,5,27.57,21.35,-0.001,5.0,0.00168,17.2,0.39
588,6,27.57,22.97,0.177,14.3,0.00221,23.3,0.72
589,1,29.59,20.36,-0.165,13.2,0.00172,18.4,0.94
589,2,29.59,21.48,-0.049,5.7,0.00232,20.2,0.96
589,3,29.59,23.56,0.146,11.5,0.00221,21.0,0.97
589,4,29.59,20.72,-0.104,8.4,0.00271,20.7,0.94
589,5,29.59,21.41,-0.088,7.4,0.00127,21.2,0.13
589,6,29.59,22.08,-0.005,5.0,0.00177,20.5,0.64
590,1,27.54,20.94,-0.155,12.3,0.00178,21.8,0.31
590,2,27.54,21.68,-0.122,9.5,0.00276,22.5,0.43
590,3,27.54,22.54,0.065,6.3,0.00257,18.8,0.98
590,4,27.54,22.35,0.052,5.8,0.00263,21.8,0.56
590,5,27.54,21.26,-0.103,8.3,0.00168,23.4,0.56
590,6,27.54,19.88,-0.189,15.5,0.00254,16.0,0.55
591,1,26.96,21.21,-0.129,10.0,0.00259,22.6,0.03
591,2,26.96,21.47,0.02,5.1,0.00144,22.5,0.58
591,3,26.96,18.61,-0.394,43.0,0.00135,22.9,0.72
591,4,26.96,20.31,-0.171,13.8,0.00148,23.6,0.49
591,5,26.96,21.35,-0.067,6.4,0.00213,18.5,0.89
591,6,26.96,22.64,0.011,5.0,0.0022,22.0,0.95
592,1,26.93,22.8,0.088,7.4,0.00252,16.3,0.57
592,2,26.93,24.33,0.247,22.4,0.00265,20.1,0.29
592,3,26.93,21.98,-0.053,5.9,0.00266,23.6,0.19
592,4,26.93,22.0,0.02,5.1,0.00242,20.9,0.53
592,5,26.93,20.81,-0.124,9.7,0.002,18.1,1.0
592,6,26.93,20.5,-0.122,9.6,0.00233,20.5,0.73
593,1,27.95,23.28,0.067,6.4,0.00153,17.3,0.23
593,2,27.95,21.34,-0.065,6.3,0.00132,20.4,0.06
593,3,27.95,20.48,-0.205,17.3,0.00222,16.0,0.93
593,4,27.95,19.41,-0.268,25.0,0.00243,20.4,0.97
593,5,27.95,22.07,-0.043,5.6,0.00193,17.7,0.48
593,6,27.95,23.33,0.111,8.8,0.0018,16.9,0.55
594,1,26.22,20.14,-0.231,20.3,0.00211,23.4,0.13
594,2,26.22,23.93,0.134,10.4,0.00148,19.6,0.66
594,3,26.22,20.5,-0.165,13.2,0.0025,22.1,0.16
594,4,26.22,22.45,0.075,6.8,0.00262,19.4,0.84
594,5,26.22,22.03,0.016,5.1,0.00202,21.1,0.11
594,6,26.22,19.84,-0.243,21.8,0.00163,21.5,0.52
595,1,28.04,22.68,0.13,10.2,0.00255,18.4,0.2
595,2,28.04,20.87,-0.077,6.8,0.0014,19.4,0.93
595,3,28.04,19.85,-0.173,13.9,0.00158,16.0,0.68
595,4,28.04,20.9,-0.051,5.8,0.00136,21.0,0.63
595,5,28.04,22.79,0.079,6.9,0.00223,23.1,0.77
595,6,28.04,22.77,0.098,8.0,0.00273,18.3,0.05
596,1,27.07,21.48,-0.105,8.4,0.00242,16.5,0.96
596,2,27.07,20.22,-0.155,12.2,0.00203,22.8,0.41
596,3,27.07,21.75,-0.02,5.1,0.00205,18.4,0.9
596,4,27.07,22.44,0.044,5.6,0.00158,22.5,0.01
596,5,27.07,21.29,-0.097,7.9,0.00231,18.3,0.83
596,6,27.07,21.73,-0.058,6.1,0.00226,20.1,0.65
597,1,27.27,20.67,-0.161,12.8,0.00137,20.3,0.92
597,2,27.27,22.54,0.049,5.8,0.00228,20.7,0.36
597,3,27.27,22.04,-0.007,5.0,0.00221,19.5,0.83
597,4,27.27,20.95,-0.098,8.0,0.00171,23.5,0.83
597,5,27.27,22.28,-0.014,5.1,0.00149,22.8,0.8
597,6,27.27,24.33,0.256,23.5,0.00163,17.3,0.13
598,1,28.99,22.51,0.026,5.2,0.00151,18.4,0.08
598,2,28.99,21.66,-0.013,5.1,0.00236,21.1,0.53
598,3,28.99,23.72,0.148,11.6,0.00129,23.6,0.16
598,4,28.99,22.38,0.022,5.1,0.00182,17.2,0.96
598,5,28.99,21.35,-0.073,6.7,0.00275,21.8,0.17
598,6,28.99,19.69,-0.191,15.8,0.00262,16.3,0.96
599,1,27.85,21.9,0.018,5.1,0.0021,23.1,0.64
599,2,27.85,19.2,-0.299,29.3,0.0023,22.2,0.19
599,3,27.85,20.8,-0.127,9.9,0.00269,16.9,0.7
599,4,27.85,21.25,-0.045,5.6,0.00175,17.2,0.71
599,5,27.85,21.15,-0.067,6.4,0.00259,19.1,0.51
599,6,27.85,21.21,-0.07,6.5,0.00149,16.1,0.06
600,1,29.58,21.49,-0.092,7.6,0.00213,20.2,0.54
600,2,29.58,24.0,0.247,22.4,0.00199,22.6,0.08
600,3,29.58,21.64,-0.061,6.1,0.0014,18.4,0.34
600,4,29.58,23.61,0.192,15.9,0.00218,16.9,0.27
600,5,29.58,22.49,0.082,7.1,0.00166,18.3,0.05
600,6,29.58,20.75,-0.142,11.1,0.00193,20.7,0.32
601,1,30.67,23.84,0.219,19.0,0.00216,22.0,0.17
601,2,30.67,22.54,0.047,5.7,0.00148,22.2,0.27
601,3,30.67,22.03,0.056,6.0,0.00172,16.3,0.91
601,4,30.67,22.48,0.022,5.2,0.00216,23.1,0.43
601,5,30.67,21.34,-0.036,5.4,0.00264,18.3,0.91
601,6,30.67,22.98,0.128,10.0,0.00249,16.9,0.58
602,1,30.06,22.22,0.021,5.1,0.00173,22.1,0.53
602,2,30.06,21.48,-0.011,5.0,0.00166,20.1,0.78
602,3,30.06,21.66,-0.048,5.7,0.00275,22.6,0.98
602,4,30.06,21.01,-0.094,7.7,0.00219,21.8,0.61
602,5,30.06,21.54,-0.031,5.3,0.00154,21.8,0.11
602,6,30.06,20.25,-0.155,12.2,0.00132,20.7,0.39
603,1,31.15,20.82,-0.085,7.2,0.00169,17.3,0.28
603,2,31.15,21.51,-0.04,5.5,0.00149,22.4,0.32
603,3,31.15,19.02,-0.304,30.0,0.00175,20.8,0.11
603,4,31.15,22.56,0.117,9.2,0.00165,16.6,0.28
603,5,31.15,24.21,0.238,21.2,0.00274,23.3,0.89
603,6,31.15,21.66,-0.096,7.8,0.00255,17.9,0.11
604,1,31.48,22.14,0.031,5.3,0.00265,21.0,0.85
604,2,31.48,21.56,-0.025,5.2,0.00247,23.1,0.25
604,3,31.48,20.74,-0.111,8.8,0.00255,19.4,0.08
604,4,31.48,21.45,-0.054,5.9,0.0015,23.6,0.18
604,5,31.48,21.02,-0.125,9.8,0.00259,21.4,0.83
604,6,31.48,22.2,-0.003,5.0,0.00236,17.2,0.95
605,1,31.29,21.9,-0.003,5.0,0.00229,17.3,0.81
605,2,31.29,22.08,0.024,5.2,0.0013,23.6,0.06
605,3,31.29,21.74,-0.056,6.0,0.00141,19.7,0.17
605,4,31.29,20.91,-0.137,10.7,0.00134,21.4,0.79
605,5,31.29,22.09,-0.019,5.1,0.00219,21.6,0.92
605,6,31.29,23.36,0.127,9.9,0.00165,16.9,0.67
606,1,31.39,20.79,-0.09,7.5,0.00202,21.0,0.41
606,2,31.39,21.64,0.024,5.2,0.00193,16.6,0.7
606,3,31.39,22.12,0.008,5.0,0.00196,23.8,0.14
606,4,31.39,20.71,-0.106,8.4,0.00146,21.9,0.12
606,5,31.39,21.31,-0.024,5.2,0.00235,23.0,0.53
606,6,31.39,21.78,-0.056,6.0,0.0016,16.2,0.11
607,1,29.2,20.97,-0.127,9.9,0.00265,18.1,0.65
607,2,29.2,21.27,-0.057,6.0,0.00254,18.9,0.79
607,3,29.2,21.27,-0.042,5.6,0.00199,23.8,0.53
607,4,29.2,22.73,0.013,5.0,0.00234,23.5,0.16
607,5,29.2,22.9,0.096,7.8,0.00275,20.5,0.55
607,6,29.2,19.84,-0.26,24.0,0.00266,23.0,0.83
608,1,29.52,20.39,-0.157,12.4,0.00145,20.1,0.81
608,2,29.52,24.99,0.272,25.5,0.00243,19.3,0.56
608,3,29.52,21.7,-0.002,5.0,0.00203,19.3,0.29
608,4,29.52,21.16,-0.03,5.3,0.00234,17.3,0.69
608,5,29.52,21.18,-0.062,6.2,0.00243,22.4,0.67
608,6,29.52,21.06,-0.078,6.9,0.0015,18.6,0.87
609,1,30.42,20.58,-0.137,10.7,0.00184,17.9,0.27
609,2,30.42,22.89,0.098,8.0,0.0026,21.9,0.69
609,3,30.42,21.04,-0.091,7.6,0.00143,20.2,0.01
609,4,30.42,20.18,-0.157,12.5,0.00151,16.6,0.36
609,5,30.42,20.38,-0.205,17.3,0.0025,23.4,0.69
609,6,30.42,21.89,-0.012,5.0,0.0014,19.4,0.67
610,1,30.56,21.94,-0.013,5.1,0.00195,20.6,0.74
610,2,30.56,20.62,-0.192,15.9,0.00228,18.8,0.78
610,3,30.56,22.48,0.105,8.4,0.00217,22.1,0.95
610,4,30.56,23.24,0.123,9.6,0.00172,23.9,0.17
610,5,30.56,21.83,0.017,5.1,0.0026,22.6,0.17
610,6,30.56,20.32,-0.148,11.6,0.00148,23.8,0.41
611,1,28.6,20.28,-0.172,13.8,0.00141,17.5,0.38
611,2,28.6,20.78,-0.157,12.4,0.00171,21.6,0.27
611,3,28.6,22.33,-0.009,5.0,0.00165,19.6,0.81
611,4,28.6,20.43,-0.198,16.5,0.00238,21.4,0.34
611,5,28.6,21.47,-0.034,5.4,0.00226,21.9,0.52
611,6,28.6,22.21,0.041,5.5,0.00229,17.0,0.01
612,1,30.25,22.55,0.027,5.2,0.00162,20.8,0.12
612,2,30.25,21.53,0.01,5.0,0.00231,23.9,0.31
612,3,30.25,20.03,-0.166,13.3,0.00237,23.9,0.9
612,4,30.25,21.9,-0.057,6.0,0.00139,23.5,0.37
612,5,30.25,22.57,0.055,5.9,0.00231,21.9,0.98
612,6,30.25,19.2,-0.289,27.8,0.00269,16.9,0.93
613,1,28.6,22.73,0.083,7.1,0.00189,22.9,0.39
613,2,28.6,20.81,-0.064,6.3,0.00215,20.5,0.54
613,3,28.6,20.53,-0.147,11.6,0.00246,24.0,0.87
613,4,28.6,21.1,-0.068,6.4,0.00134,23.7,0.33
613,5,28.6,22.3,-0.019,5.1,0.00161,20.5,0.53
613,6,28.6,20.31,-0.135,10.5,0.00137,20.3,0.66
614,1,27.51,22.55,0.091,7.5,0.00199,22.6,0.28
614,2,27.51,23.41,0.152,12.0,0.00136,20.1,0.13
614,3,27.51,21.27,-0.075,6.7,0.00269,18.8,0.84
614,4,27.51,21.22,-0.106,8.5,0.00177,18.2,0.99
614,5,27.51,24.2,0.261,24.1,0.00191,18.5,0.51
614,6,27.51,19.67,-0.245,22.1,0.00197,18.1,0.92
615,1,29.53,20.98,-0.095,7.8,0.00165,19.8,0.57
615,2,29.53,22.0,0.021,5.1,0.00193,23.0,0.77
615,3,29.53,21.02,-0.064,6.3,0.00153,16.6,0.13
615,4,29.53,20.91,-0.137,10.7,0.00278,17.6,0.64
615,5,29.53,22.43,0.032,5.3,0.00162,23.4,0.02
615,6,29.53,20.6,-0.133,10.4,0.00264,22.1,0.27
616,1,26.61,21.75,-0.049,5.8,0.00132,21.8,0.94
616,2,26.61,21.88,-0.033,5.3,0.00275,19.9,0.66
616,3,26.61,22.27,0.078,6.9,0.00182,19.2,0.77
616,4,26.61,19.99,-0.19,15.7,0.00211,22.9,0.07
616,5,26.61,20.56,-0.15,11.8,0.0013,23.1,0.11
616,6,26.61,20.34,-0.159,12.6,0.00151,21.0,0.73
617,1,26.75,20.82,-0.077,6.9,0.00273,23.3,0.11
617,2,26.75,19.85,-0.179,14.5,0.00194,20.2,0.95
617,3,26.75,19.98,-0.182,14.9,0.00221,18.4,0.98
617,4,26.75,20.74,-0.088,7.4,0.00222,23.0,0.5
617,5,26.75,22.52,0.082,7.1,0.00226,20.4,0.96
617,6,26.75,21.08,-0.068,6.4,0.00268,19.8,0.2
618,1,28.29,21.8,-0.026,5.2,0.00241,23.0,0.62
618,2,28.29,22.26,0.053,5.9,0.00132,19.3,0.95
618,3,28.29,21.27,-0.102,8.2,0.00231,21.8,0.25
618,4,28.29,21.39,-0.033,5.3,0.0015,21.5,0.98
618,5,28.29,24.46,0.338,34.8,0.0024,17.1,0.92
618,6,28.29,21.54,-0.05,5.8,0.00239,18.3,0.1
619,1,27.37,22.38,0.053,5.9,0.00173,18.4,0.59
619,2,27.37,21.46,-0.028,5.2,0.00257,17.6,0.98
619,3,27.37,18.51,-0.347,36.2,0.00263,18.5,0.46
619,4,27.37,21.58,-0.07,6.5,0.00215,23.2,0.23
619,5,27.37,19.89,-0.2,16.7,0.00259,19.6,0.88
619,6,27.37,21.68,0.008,5.0,0.00257,16.5,0.95
620,1,26.45,21.24,-0.075,6.8,0.00265,20.8,0.02
620,2,26.45,22.2,0.007,5.0,0.00223,20.7,0.83
620,3,26.45,22.47,0.035,5.4,0.00255,19.9,0.52
