sample_id,T_now_C,RH_now_pct,CO2_now_ppm,T_forecast_30min_C,PMV_forecast,comfort_class_now,comfort_class_forecast
3759,22.88,66.8,589.0,24.5,0.306,3,3
3760,28.0,52.0,567.0,28.68,0.831,2,2
3761,21.51,37.1,1019.0,19.46,-0.133,2,2
3762,27.27,34.7,654.0,27.09,0.502,2,2
3763,25.67,54.4,428.0,24.18,0.1,3,2
3764,19.78,36.5,567.0,20.91,-0.063,2,2
3765,27.99,47.2,1088.0,29.49,0.776,1,3
3766,26.33,50.5,1097.0,25.34,0.085,2,2
3767,25.58,65.7,418.0,25.66,0.249,2,1
3768,27.19,55.5,945.0,27.56,0.642,4,0
3769,25.86,32.5,793.0,26.14,0.303,2,4
3770,19.98,36.7,828.0,19.46,-0.234,3,3
3771,21.05,57.0,938.0,21.16,0.075,1,2
3772,21.21,38.0,1138.0,20.89,-0.183,4,3
3773,23.59,55.7,980.0,23.53,0.171,1,3
3774,20.25,50.4,758.0,20.98,-0.147,3,2
3775,25.83,47.3,660.0,25.62,0.342,2,2
3776,18.88,64.7,1108.0,18.53,-0.295,2,2
3777,20.08,65.2,987.0,19.3,-0.214,2,0
3778,22.4,62.6,1002.0,23.08,0.171,1,1
3779,23.3,50.0,825.0,23.86,0.181,2,3
3780,23.82,56.5,1131.0,24.38,0.422,2,1
3781,21.51,37.2,945.0,19.88,-0.232,2,3
3782,22.99,45.4,798.0,22.42,0.076,2,2
3783,24.36,31.0,432.0,24.01,0.298,1,1
3784,26.11,66.5,645.0,26.6,0.37,2,3
3785,22.46,40.0,1068.0,22.19,-0.016,2,3
3786,25.68,60.7,1176.0,25.9,0.431,1,2
3787,25.96,42.5,406.0,25.17,0.485,1,2
3788,21.99,48.6,834.0,22.78,-0.004,2,2
3789,23.25,55.2,580.0,22.58,0.068,4,2
3790,19.42,32.7,772.0,19.14,-0.285,2,2
3791,20.6,38.0,1145.0,19.09,-0.412,4,2
3792,26.88,57.9,493.0,26.71,0.476,4,2
3793,21.53,47.9,471.0,19.47,-0.351,3,1
3794,25.87,39.5,704.0,25.93,0.444,3,2
3795,20.88,66.2,667.0,21.91,-0.065,3,2
3796,23.73,32.2,765.0,23.21,0.025,3,2
3797,24.87,64.2,1015.0,26.18,0.258,2,2
3798,22.58,39.8,799.0,22.2,0.093,4,1
3799,26.09,38.9,648.0,25.65,0.232,2,3
3800,24.01,56.2,573.0,23.33,0.265,4,4
3801,24.17,57.1,931.0,24.22,0.394,1,2
3802,20.05,47.1,801.0,20.05,-0.36,2,2
3803,20.98,58.4,1166.0,21.24,-0.026,1,2
3804,18.11,51.9,756.0,18.33,-0.323,2,3
3805,18.57,62.1,411.0,17.82,-0.503,3,2
3806,19.58,32.5,1023.0,20.49,-0.137,2,2
3807,22.05,37.5,506.0,21.49,-0.1,2,4
3808,25.87,66.6,700.0,27.46,0.643,3,2
3809,20.09,36.3,1055.0,19.6,-0.258,3,2
3810,26.61,38.7,823.0,26.92,0.599,2,3
3811,20.96,32.2,744.0,20.41,-0.133,3,2
3812,25.66,58.7,784.0,25.72,0.357,2,0
3813,24.53,52.8,887.0,25.71,0.486,2,2
3814,22.51,37.8,962.0,22.35,0.083,2,2
3815,25.79,58.6,798.0,26.91,0.538,3,2
3816,27.37,36.9,1189.0,27.33,0.478,2,2
3817,26.83,65.5,1169.0,26.52,0.522,1,2
3818,23.27,53.3,861.0,23.35,0.12,4,3
3819,21.98,53.3,740.0,21.06,-0.206,3,2
3820,26.4,36.0,591.0,26.0,0.224,2,1
3821,26.12,63.0,1198.0,26.53,0.435,3,2
3822,20.3,67.7,528.0,20.99,0.028,2,3
3823,20.66,54.8,886.0,19.9,-0.137,2,1
3824,23.84,49.9,639.0,24.27,0.285,4,2
3825,20.11,55.4,604.0,20.5,-0.252,2,3
3826,22.58,57.4,1129.0,21.69,-0.029,3,2
3827,23.41,63.1,671.0,22.42,-0.015,2,2
3828,22.43,68.6,714.0,21.52,-0.202,2,2
3829,20.12,56.3,1105.0,18.47,-0.293,3,4
3830,21.03,67.5,1168.0,20.01,-0.232,2,2
3831,20.27,39.4,1176.0,20.2,-0.201,4,2
3832,18.7,64.7,970.0,17.83,-0.573,2,2
3833,27.26,38.8,1075.0,27.07,0.642,2,3
3834,23.65,44.1,541.0,23.47,0.479,2,0
3835,20.16,68.4,1016.0,20.92,-0.21,2,2
3836,26.46,49.2,786.0,25.71,0.492,3,2
3837,24.31,51.2,513.0,25.33,0.33,4,3
3838,23.04,53.0,1132.0,23.91,0.255,3,2
3839,19.42,63.4,665.0,18.63,-0.505,2,2
3840,27.38,30.6,822.0,27.26,0.481,3,4
3841,22.42,67.2,776.0,24.2,0.378,1,4
3842,19.56,54.5,953.0,18.12,-0.456,2,4
3843,26.78,41.1,1136.0,26.28,0.456,2,2
3844,27.23,64.3,679.0,26.9,0.474,3,2
3845,20.54,62.0,418.0,19.28,-0.324,4,2
3846,25.7,35.8,713.0,25.86,0.518,2,2
3847,18.19,58.2,987.0,19.38,-0.125,1,2
3848,27.05,62.5,1002.0,27.51,0.458,2,2
3849,18.19,32.6,928.0,17.49,-0.426,2,2
3850,18.36,34.2,489.0,17.96,-0.526,2,1
3851,18.43,64.6,1056.0,18.42,-0.404,4,2
3852,18.51,55.5,1095.0,19.69,-0.113,1,2
3853,22.57,42.3,492.0,22.81,-0.012,2,2
3854,27.93,38.1,961.0,27.78,0.438,2,4
3855,23.14,45.5,485.0,23.25,0.215,2,3
3856,25.97,63.0,475.0,25.21,0.292,2,2
3857,24.32,40.7,458.0,23.93,0.25,0,1
3858,25.68,40.1,1088.0,25.66,0.565,0,2
3859,21.8,34.1,1142.0,23.72,0.093,2,2
3860,23.02,69.8,1033.0,22.04,0.021,2,3
3861,24.66,35.5,840.0,23.98,0.225,2,2
3862,24.74,44.2,1071.0,23.57,0.134,4,2
3863,25.82,37.6,487.0,26.18,0.445,2,2
3864,22.36,54.0,763.0,22.95,0.125,2,2
3865,20.83,62.5,580.0,21.11,0.014,2,2
3866,24.06,64.5,832.0,23.81,0.203,2,2
3867,23.79,35.3,754.0,24.33,0.275,3,2
3868,19.67,50.1,738.0,19.26,-0.246,1,3
3869,24.45,65.3,654.0,24.62,0.162,1,2
3870,24.34,35.4,1149.0,24.08,0.23,2,2
3871,21.73,47.9,1170.0,21.22,-0.122,1,2
3872,18.99,50.4,1010.0,20.0,-0.197,2,2
3873,21.04,65.7,733.0,19.93,-0.209,3,2
3874,18.45,61.5,1169.0,17.97,-0.488,1,3
3875,23.72,58.8,873.0,23.64,0.173,2,2
3876,18.78,36.2,1134.0,18.74,-0.232,3,3
3877,20.53,41.6,966.0,20.42,-0.067,1,2
3878,23.7,60.5,862.0,23.64,0.278,2,2
3879,24.05,38.0,546.0,24.41,0.379,2,3
3880,23.02,30.3,426.0,22.5,-0.036,4,4
3881,25.66,63.2,1191.0,25.57,0.21,3,3
3882,25.16,41.3,1122.0,24.14,0.129,1,2
3883,19.42,39.8,1195.0,19.15,-0.274,1,2
3884,22.41,48.1,711.0,21.5,-0.242,1,2
3885,25.57,30.9,914.0,24.86,0.143,3,1
3886,18.27,37.0,503.0,18.26,-0.225,2,4
3887,20.57,69.4,1011.0,20.16,-0.173,2,2
3888,25.49,64.5,1017.0,25.17,0.703,1,0
3889,23.46,46.7,707.0,21.94,-0.086,4,2
3890,24.26,41.0,597.0,24.7,0.36,2,4
3891,21.05,30.4,617.0,20.33,-0.263,1,2
3892,25.63,68.0,737.0,25.46,0.102,1,2
3893,23.75,58.4,1120.0,24.8,0.202,2,2
3894,22.83,67.1,462.0,23.93,0.234,4,2
3895,26.32,67.9,483.0,25.17,0.338,2,1
3896,20.11,45.0,852.0,19.23,-0.259,2,3
3897,18.53,38.0,682.0,17.59,-0.319,2,2
3898,19.95,43.0,597.0,21.0,-0.024,2,3
3899,25.95,66.0,538.0,25.41,0.313,1,2
3900,21.52,59.9,936.0,22.5,-0.076,2,3
3901,24.32,55.0,635.0,24.46,0.397,2,4
3902,23.34,63.8,999.0,23.62,0.101,0,2
3903,27.18,39.4,604.0,27.34,0.556,1,4
3904,20.48,32.4,826.0,20.17,-0.172,2,1
3905,20.19,59.0,483.0,19.61,-0.247,2,2
3906,26.0,45.4,883.0,25.62,0.176,2,2
3907,21.91,64.2,402.0,23.73,0.018,2,2
3908,18.92,45.1,1072.0,19.18,-0.208,2,2
3909,21.01,34.1,1067.0,21.02,-0.098,1,3
3910,21.74,39.2,829.0,22.78,-0.068,2,2
3911,27.08,45.3,740.0,25.86,0.28,2,2
3912,25.6,68.6,600.0,25.84,0.463,2,3
3913,24.44,68.0,938.0,25.08,0.422,2,2
3914,21.3,69.7,1153.0,20.97,-0.237,2,2
3915,20.27,64.7,726.0,20.51,-0.166,3,3
3916,27.39,54.1,1052.0,29.45,0.568,2,3
3917,26.29,32.5,616.0,26.05,0.324,3,2
3918,18.2,47.4,968.0,18.0,-0.453,0,2
3919,18.27,33.3,678.0,18.21,-0.37,2,3
3920,23.03,55.4,1196.0,22.68,-0.02,2,2
3921,19.47,43.8,938.0,19.01,-0.338,1,3
3922,22.57,68.1,884.0,23.06,0.076,2,2
3923,22.53,51.1,1071.0,22.36,-0.074,2,2
3924,23.78,51.9,945.0,24.35,0.081,1,1
3925,20.12,57.9,675.0,18.91,-0.383,2,2
3926,25.33,54.8,630.0,24.93,0.274,2,3
3927,23.16,62.0,709.0,23.82,0.147,2,2
3928,21.65,33.8,709.0,21.41,-0.086,2,2
3929,25.62,53.2,1059.0,25.47,0.371,3,2
3930,20.89,37.2,1027.0,21.13,-0.025,2,2
3931,18.04,62.5,930.0,17.95,-0.438,1,3
3932,25.7,32.1,1047.0,25.82,0.205,2,1
3933,24.88,37.9,1047.0,23.52,0.235,2,2
3934,19.58,45.0,887.0,20.54,-0.358,0,2
3935,21.37,68.1,472.0,21.84,0.082,2,2
3936,19.33,55.4,407.0,20.08,-0.188,2,2
3937,19.89,57.4,764.0,19.19,-0.236,2,3
3938,23.32,31.6,494.0,24.42,0.075,1,1
3939,27.87,57.2,553.0,28.41,0.742,2,3
3940,27.68,57.0,454.0,27.36,0.434,2,3
3941,26.87,48.0,685.0,28.01,0.718,3,3
3942,21.84,38.5,737.0,21.18,-0.021,2,2
3943,19.97,52.5,958.0,19.38,-0.24,1,2
3944,22.51,49.4,597.0,20.69,-0.099,2,3
3945,19.18,56.9,1105.0,19.0,-0.381,2,0
3946,26.51,50.5,604.0,26.07,0.349,2,2
3947,26.16,44.2,926.0,26.15,0.287,2,3
3948,25.95,45.9,560.0,26.6,0.386,2,1
3949,26.12,53.5,873.0,26.67,0.394,1,4
3950,21.02,55.2,1124.0,21.42,0.074,2,1
3951,20.34,52.8,946.0,19.32,-0.461,1,2
3952,18.35,38.3,962.0,19.55,-0.304,2,4
3953,27.49,35.2,813.0,27.28,0.634,2,2
3954,22.29,37.6,956.0,22.66,0.166,2,3
3955,18.02,42.5,599.0,18.1,-0.435,1,2
3956,21.01,65.8,661.0,20.52,-0.32,4,3
3957,25.44,46.2,687.0,24.36,0.352,3,2
3958,23.62,65.8,664.0,22.73,0.222,2,4
3959,21.37,56.1,1005.0,21.23,-0.372,2,2
3960,26.11,42.4,775.0,26.13,0.263,2,2
3961,23.24,37.5,1083.0,23.1,0.029,2,2
3962,23.7,66.2,764.0,23.68,0.296,2,2
3963,20.98,47.5,790.0,20.72,-0.251,2,2
3964,27.09,48.3,1073.0,26.51,0.49,3,2
3965,22.05,66.0,1074.0,19.88,-0.181,2,2
3966,27.91,65.3,630.0,27.88,0.502,2,2
3967,18.25,42.2,1110.0,17.65,-0.405,2,2
3968,23.76,69.3,1024.0,24.38,0.21,2,3
3969,21.3,32.2,521.0,21.4,-0.067,3,2
3970,27.83,67.3,469.0,28.95,0.587,2,2
3971,27.5,31.3,1053.0,26.58,0.304,1,1
3972,20.59,68.5,685.0,20.11,-0.356,2,1
3973,24.68,39.9,1141.0,24.28,0.274,3,2
3974,23.97,42.8,795.0,24.24,0.245,2,2
3975,26.83,37.3,421.0,26.44,0.367,2,3
3976,19.62,63.0,594.0,19.55,-0.006,2,3
3977,23.36,61.1,1023.0,23.87,0.125,2,2
3978,20.41,54.3,802.0,20.66,-0.028,2,4
3979,22.6,63.1,1089.0,23.46,0.069,3,2
3980,21.46,43.7,710.0,21.3,-0.134,3,2
3981,20.62,42.6,1132.0,21.16,-0.119,2,3
3982,18.59,36.5,704.0,18.17,-0.462,3,4
3983,18.9,43.3,764.0,17.37,-0.444,2,2
3984,18.65,30.6,1025.0,18.23,-0.284,0,0
3985,19.25,32.2,591.0,19.93,-0.343,2,2
3986,21.14,30.5,426.0,20.52,-0.261,2,4
3987,24.78,58.2,644.0,24.89,0.175,2,2
3988,21.98,40.5,818.0,22.34,-0.01,2,2
3989,23.37,35.2,991.0,24.91,0.338,1,1
3990,25.5,53.1,610.0,25.54,0.29,3,1
3991,21.04,56.4,1086.0,21.52,0.027,2,0
3992,26.24,62.6,715.0,27.12,0.524,3,2
3993,24.51,43.5,518.0,24.68,0.281,2,2
3994,22.34,56.5,1021.0,21.68,-0.098,1,1
3995,20.13,49.8,729.0,19.95,-0.221,2,3
3996,18.75,41.8,432.0,18.4,-0.32,2,4
3997,23.04,62.6,432.0,24.66,0.323,2,3
3998,19.52,63.2,562.0,19.67,-0.006,3,4
3999,27.54,36.0,951.0,27.06,0.578,2,3
4000,19.09,67.8,502.0,18.81,-0.18,2,3
4001,22.44,40.2,619.0,22.42,0.023,2,2
4002,24.53,50.5,869.0,25.78,0.481,3,1
4003,20.48,67.3,1144.0,22.05,-0.039,2,2
4004,25.41,69.0,879.0,24.75,0.227,2,2
4005,18.56,59.0,843.0,18.55,-0.258,0,2
4006,26.84,47.9,1128.0,26.25,0.305,2,4
4007,18.34,52.2,1140.0,18.34,-0.39,2,2
4008,19.27,65.4,853.0,18.82,-0.388,0,2
4009,25.88,34.8,595.0,25.57,0.381,2,2
4010,25.84,49.5,974.0,25.88,0.402,2,2
4011,27.4,63.8,949.0,28.26,0.56,2,3
4012,23.55,57.9,784.0,22.74,0.077,1,1
4013,27.53,59.5,914.0,27.87,0.473,3,2
4014,18.53,58.0,1148.0,19.55,-0.302,3,2
4015,18.69,48.8,806.0,18.56,-0.223,3,1
4016,26.03,35.8,680.0,26.62,0.456,3,3
4017,24.82,49.9,945.0,25.6,0.408,1,2
4018,23.59,32.7,604.0,24.63,0.206,4,2
4019,27.43,58.8,887.0,28.43,0.634,3,3
4020,21.75,45.9,1142.0,21.41,-0.011,1,2
4021,18.69,65.8,728.0,18.1,-0.471,1,0
4022,18.7,63.5,769.0,17.95,-0.407,0,2
4023,22.41,31.0,720.0,22.77,-0.014,2,2
4024,21.03,61.5,985.0,21.14,0.061,2,1
4025,20.0,59.6,580.0,20.53,-0.063,0,2
4026,27.88,60.3,1169.0,27.05,0.47,2,2
4027,22.13,30.1,1043.0,21.3,-0.076,2,2
4028,23.42,30.5,505.0,23.81,0.241,2,0
4029,27.29,58.4,492.0,29.03,0.778,4,2
4030,23.25,56.7,648.0,21.94,0.121,2,2
4031,20.99,64.9,1120.0,21.76,0.025,3,2
4032,19.55,36.5,565.0,19.06,-0.368,2,2
4033,27.85,57.3,1020.0,28.87,0.666,2,1
4034,23.36,56.5,630.0,22.96,-0.106,2,2
4035,18.7,65.7,522.0,18.46,-0.252,2,1
4036,23.6,34.2,718.0,21.8,-0.242,2,4
4037,20.65,37.4,457.0,20.76,-0.009,3,3
4038,18.59,54.6,730.0,18.5,-0.347,4,2
4039,19.94,32.0,1003.0,20.32,-0.488,1,3
4040,20.54,45.4,1122.0,20.28,-0.154,3,2
4041,20.39,43.9,721.0,20.01,-0.163,2,2
4042,26.6,37.6,1189.0,26.68,0.465,2,4
4043,27.87,34.9,1052.0,27.76,0.816,2,2
4044,21.48,40.3,460.0,21.73,-0.059,2,2
4045,25.36,34.2,1020.0,25.58,0.427,2,0
4046,23.7,57.9,627.0,23.34,0.072,1,2
4047,21.03,40.2,1127.0,21.62,0.011,4,2
4048,19.54,56.7,483.0,20.15,-0.308,4,2
4049,24.84,51.7,548.0,24.64,0.183,2,4
4050,24.35,55.7,625.0,24.96,0.28,2,3
4051,19.13,61.6,1052.0,18.68,-0.454,3,2
4052,20.91,59.7,644.0,20.9,-0.033,2,2
4053,25.39,32.1,1087.0,25.06,0.272,2,2
4054,25.53,66.8,733.0,24.83,0.407,2,2
4055,27.22,62.8,553.0,27.04,0.445,2,2
4056,25.96,60.6,781.0,27.14,0.575,1,2
4057,22.38,56.8,1076.0,22.79,0.207,1,3
4058,20.36,41.1,1023.0,20.7,-0.22,2,2
4059,23.19,63.2,1028.0,23.69,0.204,3,0
4060,26.41,50.1,892.0,26.45,0.449,2,2
4061,21.76,42.9,1037.0,22.56,-0.149,2,2
4062,24.31,47.6,457.0,23.93,0.212,2,2
4063,20.5,34.8,445.0,21.64,-0.131,2,2
4064,24.43,48.0,561.0,23.56,0.169,2,2
4065,22.95,45.7,1131.0,22.24,-0.0,1,2
4066,26.03,66.8,426.0,25.88,0.275,4,2
4067,23.96,43.1,573.0,22.95,0.095,2,1
4068,23.22,55.2,796.0,23.15,0.326,2,4
4069,24.82,41.8,938.0,24.12,0.275,2,3
4070,27.44,47.6,779.0,26.57,0.567,2,1
4071,25.42,59.7,881.0,25.57,0.276,2,2
4072,23.06,34.5,678.0,23.73,-0.032,1,3
4073,22.16,39.6,910.0,23.36,0.171,2,2
4074,26.54,42.2,874.0,27.11,0.42,1,3
4075,23.48,46.8,474.0,23.05,0.114,2,2
4076,27.78,45.9,1082.0,26.8,0.45,2,2
4077,25.92,69.3,520.0,26.43,0.418,2,2
4078,26.56,42.9,961.0,26.78,0.576,2,2
4079,24.06,54.5,823.0,23.32,0.306,2,2
4080,19.98,43.4,892.0,21.73,0.003,4,3
4081,25.36,50.3,1077.0,25.35,0.291,1,0
4082,24.64,56.0,624.0,24.5,0.172,2,3
4083,25.21,69.6,842.0,26.39,0.418,1,2
4084,24.57,48.0,1099.0,25.14,0.195,2,2
4085,18.75,67.3,633.0,18.34,-0.287,2,3
4086,19.33,56.5,831.0,17.45,-0.266,2,1
4087,24.19,30.1,1153.0,24.98,0.276,3,4
4088,21.61,39.6,676.0,21.45,-0.073,0,3
4089,23.04,66.8,1126.0,22.27,0.123,3,2
4090,21.26,36.8,1021.0,21.32,0.006,3,2
4091,27.25,55.4,442.0,26.81,0.319,2,3
4092,24.37,61.0,899.0,24.94,0.241,1,3
4093,25.54,63.0,531.0,25.56,0.405,1,2
4094,20.95,64.8,859.0,20.51,-0.229,0,2
4095,18.26,62.7,550.0,19.46,-0.335,2,2
4096,25.94,59.6,682.0,26.14,0.524,3,2
4097,21.62,41.6,835.0,21.91,0.02,0,2
4098,26.39,36.0,758.0,27.78,0.686,2,1
4099,23.23,31.3,746.0,22.47,-0.007,0,2
4100,23.3,34.2,760.0,23.37,0.116,1,2
4101,24.6,69.5,570.0,24.66,0.316,1,3
4102,20.76,61.3,493.0,21.44,-0.143,2,2
4103,26.27,40.1,676.0,26.69,0.478,3,3
4104,24.73,46.3,499.0,25.37,0.196,2,2
4105,22.84,67.2,1053.0,22.23,0.177,3,2
4106,23.52,57.4,763.0,23.46,0.198,2,2
4107,26.54,30.9,996.0,26.97,0.429,2,1
4108,26.59,33.4,825.0,26.67,0.468,2,1
4109,24.38,54.0,546.0,24.52,0.139,1,2
4110,24.51,31.7,475.0,25.34,0.45,1,2
4111,21.19,62.7,551.0,20.84,-0.075,2,2
4112,25.87,56.5,601.0,25.71,0.377,2,2
4113,18.85,43.8,443.0,18.82,-0.355,2,1
4114,22.38,67.7,678.0,21.75,-0.23,3,3
4115,22.3,31.9,511.0,21.15,-0.067,0,2
4116,19.17,69.9,637.0,18.65,-0.373,2,3
4117,27.27,52.0,751.0,27.33,0.514,4,2
4118,24.89,59.6,841.0,26.1,0.456,2,3
4119,26.81,53.9,1117.0,27.2,0.442,2,3
4120,21.87,56.8,933.0,22.71,0.025,1,2
4121,18.42,68.4,707.0,19.4,-0.155,2,2
4122,20.56,45.1,889.0,20.34,-0.325,3,2
4123,21.63,33.7,800.0,21.96,0.071,2,2
4124,26.64,59.6,901.0,27.05,0.554,2,2
4125,22.68,51.9,948.0,23.21,0.157,2,2
4126,26.47,60.5,714.0,26.02,0.363,2,2
4127,18.52,41.5,1060.0,18.04,-0.481,1,3
4128,22.68,48.2,451.0,23.09,0.03,1,2
4129,22.48,64.1,977.0,22.33,0.0,1,2
4130,24.82,43.6,553.0,25.3,0.26,2,2
4131,26.3,33.0,972.0,26.16,0.391,2,2
4132,23.82,58.0,800.0,22.43,0.012,2,2
4133,23.18,68.0,796.0,23.53,0.215,2,2
4134,21.72,36.9,413.0,21.99,-0.115,3,2
4135,23.7,64.0,907.0,23.29,0.165,3,2
4136,27.89,42.7,449.0,28.19,0.544,2,0
4137,25.16,38.0,977.0,24.39,0.364,3,2
4138,24.32,67.6,1172.0,24.29,0.28,3,2
4139,27.88,55.2,1191.0,28.61,0.652,1,2
4140,25.77,37.2,580.0,25.44,0.33,2,2
4141,23.43,33.7,1064.0,22.65,0.102,2,1
4142,22.83,39.7,640.0,21.9,0.14,3,2
4143,27.0,45.3,688.0,26.75,0.295,2,4
4144,18.22,66.3,546.0,17.92,-0.431,2,2
4145,23.46,45.2,1118.0,22.91,0.061,2,2
4146,26.64,33.8,710.0,25.09,0.232,2,2
4147,26.5,41.9,900.0,27.42,0.577,2,0
4148,24.17,32.4,952.0,23.56,0.172,2,2
4149,21.52,60.0,620.0,20.72,-0.097,2,3
4150,22.27,55.4,470.0,23.23,0.076,2,2
4151,26.78,32.0,423.0,27.33,0.674,2,2
4152,20.57,38.8,1110.0,21.02,-0.024,2,2
4153,26.14,46.6,504.0,27.02,0.413,2,2
4154,19.41,62.2,406.0,20.12,-0.251,2,1
4155,24.14,58.0,1036.0,24.38,0.275,2,2
4156,22.98,46.9,1190.0,24.25,0.226,2,4
4157,18.68,32.0,536.0,18.9,-0.355,3,3
4158,23.4,54.5,467.0,23.9,0.132,2,2
4159,23.68,43.8,922.0,23.85,0.312,0,2
4160,22.41,36.6,971.0,21.52,0.096,2,2
4161,25.06,62.1,478.0,25.34,0.281,0,2
4162,26.7,37.3,1158.0,27.02,0.417,3,4
4163,19.25,53.3,1125.0,18.58,-0.394,2,2
4164,27.19,64.3,588.0,27.78,0.493,1,2
4165,27.74,59.6,508.0,26.78,0.526,1,2
4166,20.25,38.4,740.0,20.45,-0.148,2,1
4167,27.86,61.0,570.0,28.46,0.609,1,2
4168,26.05,58.2,507.0,24.74,0.318,3,2
4169,19.61,67.6,463.0,18.86,-0.362,2,2
4170,24.21,46.0,414.0,26.39,0.489,2,3
4171,22.38,53.6,450.0,23.98,0.147,4,1
4172,26.7,40.1,1059.0,26.9,0.609,3,2
4173,22.97,30.8,1164.0,23.97,0.035,3,2
4174,25.06,45.5,625.0,24.97,0.198,3,2
4175,27.26,35.2,563.0,26.87,0.35,2,2
4176,24.84,34.3,928.0,25.12,0.1,0,2
4177,19.28,45.7,742.0,17.58,-0.519,2,2
4178,23.97,60.7,795.0,25.78,0.395,2,2
4179,22.18,31.9,476.0,23.33,0.118,1,2
4180,27.06,64.8,866.0,26.95,0.644,1,2
4181,20.21,32.7,403.0,21.2,-0.168,3,2
4182,19.49,51.2,756.0,19.91,-0.348,2,3
4183,25.68,47.4,1037.0,26.02,0.399,2,2
4184,19.56,58.9,1119.0,19.53,-0.303,1,1
4185,27.57,55.1,1058.0,26.16,0.352,2,0
4186,20.4,44.2,921.0,21.31,0.164,2,2
4187,25.49,40.8,524.0,25.41,0.333,3,2
4188,26.49,42.9,872.0,27.31,0.53,3,2
4189,23.18,60.9,665.0,23.42,0.253,1,4
4190,20.24,66.4,750.0,20.59,-0.177,1,2
4191,20.42,50.9,1099.0,20.73,-0.131,2,3
4192,24.63,58.4,442.0,23.84,0.031,2,3
4193,26.92,41.7,1067.0,26.47,0.609,2,2
4194,19.86,61.4,481.0,20.55,-0.227,2,2
4195,21.7,46.9,989.0,21.74,-0.077,1,2
4196,18.05,47.6,660.0,17.29,-0.603,1,2
4197,27.24,33.7,524.0,26.52,0.475,2,2
4198,19.85,62.9,463.0,19.92,-0.148,4,2
4199,22.46,69.0,506.0,22.5,-0.098,0,1
4200,25.75,34.7,763.0,26.07,0.453,3,2
4201,27.14,36.1,1074.0,25.8,0.298,1,2
4202,23.7,40.8,901.0,23.54,0.18,1,2
4203,20.46,35.6,839.0,21.27,-0.102,2,2
4204,26.09,62.5,608.0,24.88,0.275,1,2
4205,19.63,50.8,1054.0,19.29,-0.288,2,2
4206,18.1,32.4,715.0,18.93,-0.137,1,0
4207,25.56,61.6,895.0,24.96,0.427,1,1
4208,19.74,35.2,1029.0,17.87,-0.388,1,2
4209,20.48,51.8,530.0,21.44,-0.117,3,4
4210,18.85,56.1,640.0,18.62,-0.397,2,2
4211,28.0,59.9,649.0,27.95,0.517,2,2
4212,27.46,30.9,408.0,29.33,0.668,2,2
4213,27.88,34.6,993.0,28.49,0.846,4,2
4214,25.33,34.7,1126.0,25.28,0.227,2,4
4215,21.3,68.9,927.0,20.82,-0.28,2,3
4216,23.37,33.7,475.0,23.44,0.041,2,1
4217,27.67,50.0,402.0,28.04,0.841,2,3
4218,19.18,63.3,625.0,19.91,-0.158,3,2
4219,24.75,50.4,520.0,24.84,0.27,2,2
4220,27.37,68.2,1106.0,27.98,0.714,2,4
4221,22.81,58.6,586.0,21.58,0.118,3,2
4222,23.23,33.0,801.0,24.51,0.048,2,3
4223,20.38,51.9,1117.0,19.32,-0.231,3,3
4224,23.58,48.2,891.0,24.52,0.322,2,2
4225,18.02,41.8,1146.0,18.46,-0.31,3,3
4226,27.88,30.4,820.0,27.53,0.552,1,2
4227,18.07,42.5,611.0,17.33,-0.426,4,1
4228,22.03,57.7,872.0,23.07,0.129,2,2
4229,18.02,39.4,1069.0,18.13,-0.221,2,4
4230,22.2,32.7,900.0,22.18,0.039,2,2
4231,19.83,64.3,780.0,19.45,-0.209,3,2
4232,27.87,41.4,1022.0,28.06,0.576,1,2
4233,24.41,50.4,772.0,25.19,0.487,2,3
4234,20.93,38.2,1040.0,21.04,-0.173,3,1
4235,23.76,67.9,811.0,23.27,0.214,2,1
4236,27.71,33.4,780.0,27.21,0.711,2,1
4237,26.99,55.9,1049.0,25.69,0.419,1,2
4238,20.22,47.1,1099.0,19.36,-0.374,1,2
4239,27.71,33.6,1069.0,26.26,0.41,4,2
4240,21.5,30.4,483.0,21.7,-0.016,2,2
4241,23.47,58.6,1172.0,22.85,0.234,3,3
4242,27.64,69.9,921.0,27.74,0.746,4,2
4243,19.88,45.8,521.0,19.76,-0.357,2,2
4244,20.45,43.9,541.0,19.7,-0.046,2,3
4245,20.33,56.2,764.0,19.54,-0.279,2,2
4246,25.09,35.8,687.0,24.71,0.245,2,2
4247,19.27,64.9,999.0,20.82,-0.163,3,3
4248,27.79,31.9,919.0,29.22,0.653,4,2
4249,19.86,53.6,691.0,19.3,-0.275,2,4
4250,18.59,42.1,1141.0,19.18,-0.428,3,0
4251,22.74,38.3,993.0,23.59,0.32,1,2
4252,21.47,44.2,805.0,22.43,0.155,1,2
4253,25.23,58.4,555.0,25.69,0.191,3,1
4254,18.23,38.4,1145.0,18.22,-0.439,2,2
4255,26.95,46.0,747.0,28.13,0.469,2,2
4256,25.56,56.8,965.0,25.42,0.401,2,2
4257,23.11,43.4,438.0,22.74,0.064,3,3
4258,22.47,37.4,1070.0,23.87,0.303,3,2
4259,27.47,49.6,836.0,27.67,0.673,4,2
4260,23.64,44.8,973.0,23.72,0.19,2,3
4261,25.85,65.5,547.0,26.16,0.191,2,2
