hour,zone_temp_C,zone_rh_pct,co2_ppm,occupancy_frac,hvac_power_kw,hvac_power_kw_na,lighting_kw,pmv,ppd_pct,ashrae55_ok,outdoor_temp_C,peak_demand_kw
6386,18.15,61.3,412.0,0.26,135.0,103.0,0.59,0.366,93.7,1,44.46,135.59
6387,19.4,58.7,419.0,0.04,153.64,117.23,0.85,0.478,93.1,1,45.31,154.49
6388,18.96,61.7,447.0,0.19,167.94,128.14,0.99,0.422,93.4,1,45.63,168.93
6389,20.41,54.4,400.0,0.16,176.93,135.0,0.46,0.473,93.2,1,45.41,177.39
6390,20.28,57.6,402.0,0.08,180.0,137.34,0.31,0.528,92.9,1,44.66,180.31
6391,20.45,52.8,447.0,0.17,176.93,135.0,0.76,0.606,92.4,1,43.43,177.69
6392,19.31,48.3,995.0,1.0,218.32,166.58,10.7,0.416,93.4,1,41.8,229.03
6393,19.36,47.5,997.0,1.0,199.73,152.4,10.12,0.092,94.7,1,39.89,209.85
6394,18.02,49.2,1079.0,1.0,175.5,133.91,10.65,0.097,94.6,1,37.83,186.15
6395,18.15,48.3,999.0,1.0,147.28,112.38,10.83,0.001,94.9,1,35.76,158.11
6396,16.92,40.0,1052.0,1.0,117.0,89.27,10.07,-0.247,95.2,1,33.81,127.07
6397,16.19,40.4,983.0,1.0,147.28,112.38,10.54,-0.385,95.3,1,32.13,157.83
6398,15.52,39.6,986.0,1.0,175.5,133.91,10.02,-0.197,95.2,1,30.82,185.52
6399,14.05,40.2,940.0,1.0,199.73,152.4,10.28,-0.377,95.3,1,29.98,210.01
6400,15.03,44.4,1018.0,1.0,218.32,166.58,10.05,-0.31,95.3,1,29.66,228.38
6401,14.18,41.8,1022.0,1.0,230.01,175.5,10.97,-0.149,95.2,1,29.88,240.98
6402,14.63,43.0,1003.0,1.0,234.0,178.54,10.6,-0.362,95.3,1,30.64,244.6
6403,14.7,46.1,414.0,0.21,176.93,135.0,0.99,-0.363,95.3,1,31.87,177.93
6404,14.03,49.2,426.0,0.27,167.94,128.14,0.88,-0.743,94.8,0,33.5,168.83
6405,14.78,53.7,400.0,0.13,153.64,117.23,0.4,-0.253,95.2,1,35.41,154.04
6406,14.76,54.8,402.0,0.2,135.0,103.01,0.52,-0.272,95.3,1,37.48,135.52
6407,16.87,58.1,450.0,0.07,113.29,86.44,0.71,0.09,94.7,1,39.56,114.01
6408,17.2,60.5,400.0,0.15,90.0,68.67,0.22,-0.264,95.3,1,41.5,90.22
6409,17.91,59.0,400.0,0.18,113.29,86.44,0.06,0.29,94.0,1,43.19,113.36
6410,18.39,59.8,432.0,0.25,135.0,103.0,0.84,0.119,94.6,1,44.51,135.84
6411,18.67,60.8,404.0,0.21,153.64,117.23,0.61,0.139,94.5,1,45.35,154.25
6412,20.27,57.7,400.0,0.09,167.94,128.14,0.93,0.825,91.0,0,45.67,168.87
6413,20.93,57.5,400.0,0.23,176.93,135.0,0.71,0.485,93.1,1,45.45,177.64
6414,20.69,57.5,428.0,0.25,180.0,137.34,0.28,0.465,93.2,1,44.7,180.28
6415,19.84,53.3,400.0,0.16,176.93,135.0,0.27,0.363,93.7,1,43.47,177.2
6416,19.82,53.0,1043.0,1.0,218.32,166.58,10.33,0.357,93.7,1,41.85,228.66
6417,19.69,46.0,1003.0,1.0,199.73,152.4,10.19,0.26,94.1,1,39.94,209.92
6418,18.58,46.1,1030.0,1.0,175.5,133.91,10.49,0.188,94.4,1,37.88,185.99
6419,18.78,44.4,1027.0,1.0,147.28,112.38,10.26,0.087,94.7,1,35.8,157.54
6420,17.65,42.2,965.0,1.0,117.0,89.27,10.86,-0.064,95.0,1,33.86,127.86
6421,17.64,39.9,1014.0,1.0,147.28,112.38,10.78,-0.357,95.3,1,32.17,158.06
6422,15.63,37.1,992.0,1.0,175.5,133.91,10.21,-0.261,95.3,1,30.86,185.71
6423,13.7,42.5,1020.0,1.0,199.73,152.4,10.51,-0.314,95.3,1,30.02,210.24
6424,14.47,38.3,998.0,1.0,218.32,166.58,10.9,-0.292,95.3,1,29.7,229.22
6425,13.94,39.9,944.0,1.0,230.01,175.5,10.12,-0.28,95.3,1,29.93,240.14
6426,14.11,45.8,1024.0,1.0,234.0,178.54,10.79,-0.579,95.1,1,30.68,244.79
6427,15.02,46.2,400.0,0.19,176.93,135.0,0.24,-0.429,95.3,1,31.91,177.18
6428,14.16,49.8,404.0,0.03,167.94,128.14,0.34,-0.298,95.3,1,33.54,168.28
6429,14.49,49.6,457.0,0.04,153.64,117.23,0.56,-0.479,95.2,1,35.45,154.19
6430,15.2,55.2,442.0,0.0,135.0,103.01,0.81,-0.221,95.2,1,37.52,135.81
6431,17.33,58.4,412.0,0.13,113.29,86.44,0.19,-0.077,95.0,1,39.6,113.49
6432,16.79,55.3,400.0,0.2,90.0,68.67,0.93,-0.373,95.3,1,41.55,90.93
6433,17.93,60.0,400.0,0.28,113.29,86.44,0.46,0.115,94.6,1,43.24,113.76
6434,19.45,61.8,432.0,0.07,135.0,103.0,0.32,0.264,94.1,1,44.55,135.32
6435,19.48,57.1,400.0,0.04,153.64,117.23,0.21,0.203,94.3,1,45.39,153.85
6436,18.49,59.2,413.0,0.08,167.94,128.14,0.32,0.606,92.4,1,45.72,168.26
6437,19.68,57.5,400.0,0.16,176.93,135.0,0.31,0.818,91.1,0,45.49,177.25
6438,19.7,56.1,400.0,0.01,180.0,137.34,0.81,0.558,92.7,1,44.74,180.81
6439,19.05,52.5,400.0,0.25,176.93,135.0,0.41,0.239,94.2,1,43.51,177.35
6440,19.38,47.6,1012.0,1.0,218.32,166.58,10.32,0.38,93.6,1,41.89,228.65
6441,17.78,47.1,1016.0,1.0,199.73,152.4,10.15,0.163,94.5,1,39.98,209.88
6442,18.68,44.3,1065.0,1.0,175.5,133.91,10.63,0.644,92.2,1,37.92,186.13
6443,17.8,43.1,995.0,1.0,147.28,112.38,10.38,0.013,94.9,1,35.84,157.66
6444,16.67,44.0,1010.0,1.0,117.0,89.27,10.82,0.026,94.8,1,33.9,127.82
6445,15.34,37.5,1035.0,1.0,147.28,112.38,10.15,0.081,94.7,1,32.21,157.43
6446,16.22,41.9,999.0,1.0,175.5,133.91,10.59,-0.426,95.3,1,30.9,186.09
6447,14.61,43.8,1003.0,1.0,199.73,152.4,10.06,-0.507,95.2,1,30.06,209.79
6448,14.97,44.5,1018.0,1.0,218.32,166.58,10.13,-0.197,95.2,1,29.74,228.45
6449,14.06,46.2,980.0,1.0,230.01,175.5,10.98,-0.253,95.2,1,29.97,240.99
6450,14.75,45.0,1006.0,1.0,234.0,178.54,10.7,-0.7,94.9,0,30.72,244.7
6451,14.41,47.1,400.0,0.06,176.93,135.0,0.52,-0.692,94.9,1,31.95,177.46
6452,14.48,45.9,400.0,0.04,167.94,128.14,0.11,-0.326,95.3,1,33.58,168.05
6453,14.48,51.7,464.0,0.13,153.64,117.23,0.01,-0.248,95.2,1,35.49,153.65
6454,16.17,56.9,400.0,0.19,135.0,103.01,0.26,-0.371,95.3,1,37.56,135.26
6455,16.14,53.9,407.0,0.26,113.29,86.44,0.49,-0.081,95.0,1,39.64,113.78
6456,16.61,56.7,400.0,0.1,90.0,68.67,0.08,-0.228,95.2,1,41.59,90.08
6457,17.71,59.7,413.0,0.12,113.29,86.44,0.36,0.225,94.2,1,43.27,113.65
6458,18.49,56.7,459.0,0.26,135.0,103.0,0.26,0.292,94.0,1,44.59,135.26
6459,19.57,63.4,400.0,0.21,153.64,117.23,0.92,0.017,94.9,1,45.43,154.56
6460,18.67,60.1,433.0,0.09,167.94,128.14,0.62,0.353,93.7,1,45.76,168.56
6461,21.1,58.1,400.0,0.27,176.93,135.0,0.55,0.413,93.5,1,45.53,177.49
6462,20.25,57.0,400.0,0.01,180.0,137.34,0.49,0.619,92.4,1,44.78,180.49
6463,19.9,52.4,400.0,0.19,176.93,135.0,0.15,0.27,94.1,1,43.55,177.08
6464,19.83,51.0,980.0,1.0,218.32,166.58,10.38,0.648,92.2,1,41.93,228.7
6465,18.37,45.9,1003.0,1.0,199.73,152.4,10.61,0.358,93.7,1,40.02,210.34
6466,18.58,40.8,991.0,1.0,175.5,133.91,10.84,0.453,93.3,1,37.96,186.34
6467,18.12,43.2,970.0,1.0,147.28,112.38,10.96,-0.151,95.2,1,35.88,158.24
6468,16.87,44.7,1016.0,1.0,117.0,89.27,10.67,0.049,94.8,1,33.93,127.67
6469,16.5,43.8,1035.0,1.0,147.28,112.38,10.75,-0.101,95.1,1,32.25,158.03
6470,15.91,39.6,1019.0,1.0,175.5,133.91,10.51,-0.215,95.2,1,30.94,186.01
6471,14.53,39.7,1005.0,1.0,199.73,152.4,10.2,-0.29,95.3,1,30.1,209.93
6472,15.04,38.0,998.0,1.0,218.32,166.58,10.68,-0.384,95.3,1,29.78,229.01
6473,14.08,44.7,1018.0,1.0,230.01,175.5,10.73,-0.932,94.2,0,30.0,240.74
6474,14.97,45.4,983.0,1.0,234.0,178.54,10.24,-0.173,95.2,1,30.76,244.24
6475,14.77,46.6,425.0,0.17,176.93,135.0,0.89,-0.615,95.1,1,31.99,177.83
6476,14.62,45.6,400.0,0.08,167.94,128.14,0.51,-0.552,95.2,1,33.62,168.45
6477,14.48,48.5,400.0,0.27,153.64,117.23,0.69,-0.342,95.3,1,35.53,154.33
6478,15.46,54.8,418.0,0.23,135.0,103.01,0.52,-0.155,95.2,1,37.6,135.52
6479,16.74,53.6,400.0,0.18,113.29,86.44,0.58,-0.394,95.3,1,39.67,113.87
6480,16.73,59.5,400.0,0.08,90.0,68.67,0.74,-0.3,95.3,1,41.62,90.74
6481,18.0,60.7,400.0,0.29,113.29,86.44,0.23,0.424,93.4,1,43.31,113.52
6482,18.78,57.4,418.0,0.05,135.0,103.0,0.79,0.18,94.4,1,44.62,135.79
6483,19.07,59.9,400.0,0.28,153.64,117.23,0.34,0.413,93.5,1,45.47,153.98
6484,19.2,57.0,442.0,0.1,167.94,128.14,0.56,0.229,94.2,1,45.79,168.5
6485,20.71,59.3,423.0,0.21,176.93,135.0,0.61,0.805,91.2,0,45.57,177.54
6486,20.25,62.0,408.0,0.21,180.0,137.34,0.93,0.666,92.1,1,44.82,180.93
6487,19.76,52.8,448.0,0.16,176.93,135.0,0.18,0.371,93.7,1,43.59,177.11
6488,19.21,53.4,972.0,1.0,218.32,166.58,10.42,0.74,91.6,0,41.96,228.75
6489,19.58,49.9,1004.0,1.0,199.73,152.4,10.11,0.487,93.1,1,40.05,209.84
6490,18.47,45.3,931.0,1.0,175.5,133.91,10.43,0.412,93.5,1,37.99,185.93
6491,18.27,44.3,984.0,1.0,147.28,112.38,10.73,0.306,93.9,1,35.92,158.01
6492,16.55,39.1,960.0,1.0,117.0,89.27,10.32,-0.074,95.0,1,33.97,127.32
6493,16.38,40.7,1027.0,1.0,147.28,112.38,10.63,0.231,94.2,1,32.29,157.92
6494,15.27,39.4,1038.0,1.0,175.5,133.91,10.74,0.101,94.6,1,30.98,186.24
6495,15.76,42.9,992.0,1.0,199.73,152.4,10.55,0.005,94.9,1,30.13,210.28
6496,14.59,39.9,1069.0,1.0,218.32,166.58,10.84,-0.895,94.4,0,29.81,229.16
6497,13.61,40.5,975.0,1.0,230.01,175.5,10.06,-0.475,95.2,1,30.04,240.08
6498,14.47,42.6,964.0,1.0,234.0,178.54,10.72,-0.427,95.3,1,30.79,244.72
6499,14.73,48.7,400.0,0.22,176.93,135.0,0.86,-0.546,95.2,1,32.03,177.79
6500,14.24,49.2,411.0,0.22,167.94,128.14,0.76,-0.431,95.3,1,33.65,168.7
6501,14.48,48.8,428.0,0.01,153.64,117.23,0.41,-0.359,95.3,1,35.57,154.05
6502,14.4,56.6,424.0,0.14,135.0,103.01,0.31,0.02,94.8,1,37.63,135.31
6503,16.78,53.7,400.0,0.27,113.29,86.44,0.18,0.113,94.6,1,39.71,113.47
6504,16.13,57.3,434.0,0.22,90.0,68.67,0.41,0.07,94.7,1,41.66,90.41
6505,17.76,59.1,400.0,0.21,113.29,86.44,0.3,0.218,94.3,1,43.35,113.59
6506,17.64,57.8,487.0,0.19,135.0,103.0,0.65,0.257,94.1,1,44.66,135.65
6507,20.03,56.4,432.0,0.09,153.64,117.23,0.2,0.756,91.5,0,45.5,153.84
6508,20.27,60.5,400.0,0.11,167.94,128.14,0.01,0.51,93.0,1,45.83,167.95
6509,20.05,58.7,400.0,0.0,176.93,135.0,0.77,0.833,91.0,0,45.6,177.7
6510,20.53,55.5,400.0,0.2,180.0,137.34,0.76,0.696,91.9,1,44.85,180.76
6511,19.84,53.8,464.0,0.08,176.93,135.0,0.24,0.602,92.5,1,43.62,177.18
6512,19.19,47.1,400.0,0.11,167.94,128.14,0.64,0.131,94.6,1,42.0,168.59
6513,18.29,48.9,400.0,0.03,153.64,117.23,0.8,0.601,92.5,1,40.09,154.44
6514,18.9,46.2,431.0,0.26,135.0,103.0,0.36,-0.094,95.1,1,38.02,135.36
6515,17.28,44.2,400.0,0.05,113.29,86.44,0.53,0.093,94.7,1,35.95,113.83
6516,18.27,42.5,400.0,0.13,90.0,68.67,0.28,-0.272,95.3,1,34.0,90.28
6517,15.67,42.5,424.0,0.11,113.29,86.44,0.29,0.068,94.7,1,32.32,113.58
6518,16.01,39.8,400.0,0.06,135.0,103.0,0.4,-0.33,95.3,1,31.01,135.4
6519,15.52,40.4,443.0,0.25,153.64,117.23,0.57,-0.221,95.2,1,30.17,154.21
6520,13.74,38.4,412.0,0.08,167.94,128.14,0.74,-0.851,94.5,0,29.85,168.69
6521,13.88,44.0,400.0,0.09,176.93,135.0,0.32,-0.302,95.3,1,30.07,177.25
6522,13.89,43.3,407.0,0.25,180.0,137.34,0.45,-0.331,95.3,1,30.82,180.45
6523,15.85,45.8,453.0,0.13,176.93,135.0,0.96,-0.687,94.9,1,32.06,177.9
6524,14.28,48.7,408.0,0.17,167.94,128.14,0.92,-0.541,95.2,1,33.69,168.86
6525,14.31,50.0,416.0,0.23,153.64,117.23,0.11,-0.084,95.1,1,35.6,153.75
6526,15.75,54.4,414.0,0.11,135.0,103.01,0.75,-0.193,95.2,1,37.66,135.75
6527,15.7,58.4,400.0,0.14,113.29,86.44,0.62,0.043,94.8,1,39.74,113.91
6528,16.97,56.2,400.0,0.1,90.0,68.67,0.62,-0.352,95.3,1,41.69,90.62
6529,17.55,59.5,412.0,0.03,113.29,86.44,0.63,0.098,94.6,1,43.38,113.93
6530,18.76,61.3,444.0,0.2,135.0,103.0,0.44,0.458,93.2,1,44.69,135.44
6531,18.84,54.8,418.0,0.11,153.64,117.23,0.82,0.21,94.3,1,45.53,154.46
6532,19.25,62.6,400.0,0.02,167.94,128.14,0.65,0.305,93.9,1,45.86,168.59
6533,20.44,56.5,413.0,0.29,176.93,135.0,0.72,0.483,93.1,1,45.63,177.65
6534,20.15,53.5,429.0,0.13,180.0,137.34,0.83,0.349,93.8,1,44.88,180.83
6535,19.91,53.2,436.0,0.01,176.93,135.0,0.43,0.77,91.4,0,43.65,177.37
6536,18.64,49.1,419.0,0.11,167.94,128.14,0.12,0.58,92.6,1,42.02,168.06
6537,19.43,47.7,408.0,0.22,153.64,117.23,0.1,0.355,93.7,1,40.12,153.74
6538,18.27,43.9,400.0,0.08,135.0,103.0,0.64,0.674,92.0,1,38.05,135.64
6539,17.92,45.5,400.0,0.01,113.29,86.44,0.5,0.109,94.6,1,35.98,113.79
6540,16.08,47.0,431.0,0.3,90.0,68.67,0.81,0.104,94.6,1,34.03,90.81
6541,16.36,41.9,400.0,0.19,113.29,86.44,0.05,-0.309,95.3,1,32.35,113.34
6542,15.6,40.4,400.0,0.15,135.0,103.0,0.06,-0.254,95.2,1,31.04,135.06
6543,14.76,39.1,422.0,0.24,153.64,117.23,0.77,-0.211,95.2,1,30.19,154.41
6544,13.96,43.2,412.0,0.09,167.94,128.14,0.99,-0.297,95.3,1,29.87,168.94
6545,14.69,41.1,444.0,0.19,176.93,135.0,0.85,-0.66,95.0,1,30.1,177.78
6546,13.63,45.2,428.0,0.01,180.0,137.34,0.42,-0.756,94.8,0,30.85,180.42
6547,14.56,45.9,400.0,0.09,176.93,135.0,0.88,-0.463,95.2,1,32.09,177.81
6548,14.93,47.0,447.0,0.01,167.94,128.14,0.04,-0.351,95.3,1,33.71,167.98
6549,14.46,51.7,410.0,0.06,153.64,117.23,0.73,-0.744,94.8,0,35.63,154.37
6550,15.87,52.6,422.0,0.25,135.0,103.01,0.17,0.185,94.4,1,37.69,135.17
6551,16.01,59.7,400.0,0.11,113.29,86.44,0.28,-0.064,95.0,1,39.77,113.58
6552,17.32,56.9,416.0,0.03,90.0,68.67,0.35,-0.402,95.3,1,41.72,90.35
6553,17.31,59.3,400.0,0.29,113.29,86.44,0.18,0.217,94.3,1,43.4,113.47
6554,18.44,58.7,400.0,0.13,135.0,103.0,0.5,-0.069,95.0,1,44.71,135.5
6555,19.16,57.3,455.0,0.06,153.64,117.23,0.43,0.151,94.5,1,45.56,154.07
6556,19.58,60.3,400.0,0.11,167.94,128.14,0.53,0.529,92.9,1,45.88,168.47
6557,20.09,57.2,400.0,0.01,176.93,135.0,0.37,0.234,94.2,1,45.66,177.3
6558,19.6,60.1,400.0,0.12,180.0,137.34,0.09,0.312,93.9,1,44.91,180.09
6559,19.62,55.1,455.0,0.11,176.93,135.0,0.81,0.656,92.1,1,43.68,177.74
6560,19.96,50.6,1015.0,1.0,218.32,166.58,10.81,0.413,93.5,1,42.05,229.13
6561,18.92,48.6,1020.0,1.0,199.73,152.4,10.72,0.265,94.1,1,40.14,210.45
6562,18.25,45.2,1030.0,1.0,175.5,133.91,10.66,0.218,94.3,1,38.08,186.16
6563,17.36,41.2,1024.0,1.0,147.28,112.38,10.48,0.472,93.2,1,36.01,157.76
6564,16.77,38.7,1008.0,1.0,117.0,89.27,10.74,0.171,94.4,1,34.06,127.74
6565,15.71,38.4,1007.0,1.0,147.28,112.38,10.87,-0.404,95.3,1,32.37,158.15
6566,15.86,42.7,1046.0,1.0,175.5,133.91,10.76,0.052,94.8,1,31.06,186.26
6567,14.65,40.7,965.0,1.0,199.73,152.4,10.26,-0.437,95.3,1,30.22,209.99
6568,13.86,42.2,975.0,1.0,218.32,166.58,10.2,-0.448,95.3,1,29.9,228.53
6569,14.0,44.2,1020.0,1.0,230.01,175.5,10.57,-0.676,95.0,1,30.12,240.58
6570,13.3,44.2,1011.0,1.0,234.0,178.54,10.39,-0.591,95.1,1,30.88,244.39
6571,13.67,45.7,400.0,0.08,176.93,135.0,0.35,-0.443,95.3,1,32.11,177.28
6572,15.08,53.6,472.0,0.17,167.94,128.14,0.94,-0.417,95.3,1,33.74,168.88
6573,14.33,53.2,400.0,0.25,153.64,117.23,0.74,-0.007,94.9,1,35.65,154.38
6574,15.43,51.3,402.0,0.21,135.0,103.01,0.5,-0.476,95.2,1,37.72,135.5
6575,17.33,53.2,409.0,0.28,113.29,86.44,0.34,-0.158,95.2,1,39.79,113.64
6576,17.12,59.9,400.0,0.3,90.0,68.67,0.26,-0.418,95.3,1,41.74,90.26
6577,17.52,57.8,400.0,0.08,113.29,86.44,1.0,0.016,94.9,1,43.43,114.29
6578,17.51,59.7,400.0,0.2,135.0,103.0,0.3,0.459,93.2,1,44.74,135.3
6579,19.2,55.4,448.0,0.22,153.64,117.23,0.85,0.656,92.1,1,45.59,154.49
6580,19.21,58.0,400.0,0.02,167.94,128.14,0.13,0.752,91.5,0,45.91,168.07
6581,20.18,59.2,412.0,0.15,176.93,135.0,0.77,0.407,93.5,1,45.68,177.7
6582,19.66,54.3,400.0,0.23,180.0,137.34,0.49,0.438,93.3,1,44.93,180.49
6583,20.04,50.7,422.0,0.14,176.93,135.0,0.45,0.29,94.0,1,43.7,177.39
6584,20.32,50.0,1033.0,1.0,218.32,166.58,10.81,0.394,93.5,1,42.08,229.13
6585,19.46,47.9,995.0,1.0,199.73,152.4,10.05,0.59,92.5,1,40.17,209.79
6586,17.84,44.7,1021.0,1.0,175.5,133.91,10.01,0.417,93.4,1,38.1,185.51
6587,17.82,40.1,997.0,1.0,147.28,112.38,10.11,0.028,94.8,1,36.03,157.39
6588,17.48,42.4,1001.0,1.0,117.0,89.27,10.05,-0.065,95.0,1,34.08,127.05
6589,15.46,39.3,1014.0,1.0,147.28,112.38,10.93,-0.187,95.2,1,32.4,158.21
6590,16.34,40.4,1010.0,1.0,175.5,133.91,10.12,-0.359,95.3,1,31.09,185.62
6591,14.95,38.3,1007.0,1.0,199.73,152.4,10.79,-0.307,95.3,1,30.24,210.52
6592,14.69,43.6,956.0,1.0,218.32,166.58,10.76,-0.285,95.3,1,29.92,229.08
6593,13.93,44.0,963.0,1.0,230.01,175.5,10.0,-0.023,94.9,1,30.15,240.01
6594,14.02,43.9,948.0,1.0,234.0,178.54,10.28,-0.498,95.2,1,30.9,244.28
6595,13.66,47.6,400.0,0.05,176.93,135.0,0.81,-0.344,95.3,1,32.13,177.74
6596,15.18,52.8,414.0,0.07,167.94,128.14,0.65,-0.635,95.0,1,33.76,168.59
6597,15.78,54.5,400.0,0.16,153.64,117.23,0.78,-0.332,95.3,1,35.67,154.41
6598,16.57,57.6,400.0,0.11,135.0,103.01,0.83,-0.281,95.3,1,37.74,135.83
6599,15.34,57.9,454.0,0.16,113.29,86.44,0.03,0.004,94.9,1,39.81,113.33
6600,17.17,57.3,436.0,0.0,90.0,68.67,0.67,0.098,94.6,1,41.76,90.67
6601,17.99,60.7,400.0,0.2,113.29,86.44,0.03,0.267,94.1,1,43.45,113.33
6602,18.15,63.4,400.0,0.08,135.0,103.0,0.93,0.222,94.2,1,44.76,135.93
6603,19.31,61.0,400.0,0.09,153.64,117.23,0.43,0.285,94.0,1,45.61,154.07
6604,18.88,57.2,402.0,0.27,167.94,128.14,0.32,0.193,94.4,1,45.93,168.26
6605,20.64,57.5,400.0,0.27,176.93,135.0,0.17,0.525,92.9,1,45.71,177.11
6606,19.24,56.9,400.0,0.12,180.0,137.34,0.68,0.48,93.1,1,44.95,180.68
6607,20.02,53.4,413.0,0.11,176.93,135.0,0.82,0.757,91.5,0,43.72,177.75
6608,19.99,52.0,996.0,1.0,218.32,166.58,10.11,0.401,93.5,1,42.1,228.43
6609,18.82,46.6,961.0,1.0,199.73,152.4,10.98,0.246,94.2,1,40.19,210.71
6610,19.19,45.0,1003.0,1.0,175.5,133.91,10.08,0.364,93.7,1,38.13,185.58
6611,16.87,44.0,1004.0,1.0,147.28,112.38,10.78,-0.145,95.1,1,36.05,158.07
6612,16.99,42.4,1006.0,1.0,117.0,89.27,10.07,0.058,94.8,1,34.1,127.07
6613,15.38,39.2,958.0,1.0,147.28,112.38,10.21,-0.254,95.2,1,32.42,157.49
6614,15.12,35.1,1029.0,1.0,175.5,133.91,10.16,-0.493,95.2,1,31.11,185.66
6615,14.63,34.5,985.0,1.0,199.73,152.4,10.17,-0.327,95.3,1,30.26,209.9
6616,14.13,41.0,965.0,1.0,218.32,166.58,10.86,-0.911,94.3,0,29.94,229.18
6617,14.74,43.0,1002.0,1.0,230.01,175.5,10.66,-0.368,95.3,1,30.17,240.68
6618,13.42,44.2,1020.0,1.0,234.0,178.54,10.97,-0.483,95.2,1,30.92,244.97
6619,13.33,47.0,418.0,0.01,176.93,135.0,0.22,-0.603,95.1,1,32.15,177.16
6620,14.19,52.7,439.0,0.07,167.94,128.14,0.19,-0.244,95.2,1,33.78,168.13
6621,14.94,51.1,400.0,0.16,153.64,117.23,0.17,-0.252,95.2,1,35.69,153.8
6622,15.76,55.3,400.0,0.12,135.0,103.01,0.83,-0.504,95.2,1,37.76,135.83
6623,16.8,60.1,400.0,0.18,113.29,86.44,0.33,-0.011,94.9,1,39.83,113.63
6624,15.93,56.3,400.0,0.02,90.0,68.67,0.6,0.102,94.6,1,41.78,90.6
6625,18.62,63.1,400.0,0.09,113.29,86.44,0.35,0.041,94.8,1,43.47,113.64
6626,18.09,61.9,400.0,0.07,135.0,103.0,0.54,0.206,94.3,1,44.78,135.54
6627,18.99,59.2,400.0,0.18,153.64,117.23,0.69,0.682,92.0,1,45.63,154.33
6628,19.61,53.8,415.0,0.04,167.94,128.14,0.12,0.515,92.9,1,45.95,168.06
6629,18.82,60.2,400.0,0.1,176.93,135.0,0.9,0.237,94.2,1,45.72,177.84
6630,19.79,58.9,413.0,0.25,180.0,137.34,0.31,0.526,92.9,1,44.97,180.31
6631,20.4,51.7,408.0,0.21,176.93,135.0,0.16,0.178,94.4,1,43.74,177.1
6632,19.92,54.1,955.0,1.0,218.32,166.58,10.79,0.536,92.8,1,42.12,229.11
6633,18.88,44.5,1018.0,1.0,199.73,152.4,11.0,0.241,94.2,1,40.21,210.73
6634,18.61,46.0,984.0,1.0,175.5,133.91,10.33,0.157,94.5,1,38.14,185.83
6635,18.01,42.9,1006.0,1.0,147.28,112.38,10.41,-0.055,95.0,1,36.07,157.69
6636,16.88,38.9,1014.0,1.0,117.0,89.27,10.19,-0.065,95.0,1,34.12,127.19
6637,16.48,40.0,976.0,1.0,147.28,112.38,10.02,-0.082,95.1,1,32.43,157.31
6638,15.11,39.9,979.0,1.0,175.5,133.91,10.13,-0.378,95.3,1,31.13,185.63
6639,14.41,37.9,1001.0,1.0,199.73,152.4,10.96,-0.504,95.2,1,30.28,210.69
6640,14.26,42.5,986.0,1.0,218.32,166.58,10.88,-0.417,95.3,1,29.96,229.21
6641,12.9,41.2,1052.0,1.0,230.01,175.5,10.8,-0.544,95.2,1,30.18,240.81
6642,14.35,43.9,1000.0,1.0,234.0,178.54,10.94,-0.548,95.2,1,30.94,244.94
6643,14.15,49.9,400.0,0.2,176.93,135.0,0.63,-0.619,95.1,1,32.17,177.57
6644,14.3,48.2,463.0,0.02,167.94,128.14,0.39,-0.622,95.1,1,33.8,168.34
6645,15.28,47.6,411.0,0.16,153.64,117.23,0.26,-0.379,95.3,1,35.71,153.9
6646,15.7,54.1,400.0,0.12,135.0,103.01,0.76,-0.105,95.1,1,37.77,135.76
6647,16.76,56.9,446.0,0.22,113.29,86.44,0.69,-0.144,95.1,1,39.85,113.98
6648,17.8,57.9,409.0,0.27,90.0,68.67,0.49,-0.06,95.0,1,41.8,90.49
6649,17.95,61.2,400.0,0.01,113.29,86.44,0.62,-0.156,95.2,1,43.49,113.92
6650,18.15,60.8,400.0,0.08,135.0,103.0,0.64,0.155,94.5,1,44.8,135.64
6651,19.49,58.6,400.0,0.19,153.64,117.23,0.44,0.246,94.2,1,45.64,154.08
6652,19.25,60.3,437.0,0.29,167.94,128.14,0.21,0.45,93.3,1,45.96,168.15
6653,19.53,58.3,409.0,0.29,176.93,135.0,0.22,0.492,93.1,1,45.74,177.15
6654,19.86,56.3,400.0,0.3,180.0,137.34,0.13,0.965,90.0,0,44.99,180.13
6655,20.49,52.7,400.0,0.25,176.93,135.0,0.13,0.411,93.5,1,43.76,177.06
6656,19.98,51.0,1009.0,1.0,218.32,166.58,10.4,0.594,92.5,1,42.13,228.72
6657,19.57,48.1,1019.0,1.0,199.73,152.4,10.22,0.52,92.9,1,40.22,209.95
6658,18.57,44.8,977.0,1.0,175.5,133.91,10.05,0.376,93.6,1,38.16,185.55
6659,18.07,44.2,1006.0,1.0,147.28,112.38,10.34,0.131,94.6,1,36.08,157.62
6660,17.31,42.7,1016.0,1.0,117.0,89.27,10.13,0.506,93.0,1,34.13,127.13
6661,15.89,41.6,985.0,1.0,147.28,112.38,10.7,-0.299,95.3,1,32.45,157.99
6662,15.81,41.2,933.0,1.0,175.5,133.91,10.5,-0.153,95.2,1,31.14,186.0
6663,14.89,35.7,977.0,1.0,199.73,152.4,10.04,-0.208,95.2,1,30.3,209.77
6664,14.21,42.9,961.0,1.0,218.32,166.58,10.16,-0.762,94.8,0,29.97,228.49
