hour,zone,T_outdoor_C,T_zone_C,PMV_NA,PPD_NA_pct,kWh_m2_NA,supply_temp_C,blind_angle
309,4,27.56,20.99,-0.123,9.6,0.00208,19.8,0.77
310,1,26.82,21.28,-0.104,8.3,0.00127,17.3,1.0
310,2,26.82,19.75,-0.236,20.9,0.00256,19.7,0.02
310,3,26.82,19.26,-0.24,21.5,0.00209,19.6,0.76
310,4,26.82,21.36,-0.052,5.9,0.00221,18.0,0.98
311,1,27.76,18.81,-0.423,47.3,0.0015,21.8,0.6
311,2,27.76,22.29,0.104,8.3,0.00229,16.5,0.69
311,3,27.76,22.68,0.029,5.3,0.00189,21.4,0.04
311,4,27.76,21.05,-0.084,7.2,0.00152,21.7,0.56
312,1,30.16,21.68,-0.038,5.5,0.00228,18.6,0.48
312,2,30.16,20.63,-0.157,12.4,0.00165,20.9,0.87
312,3,30.16,20.75,-0.115,9.0,0.00143,21.1,0.23
312,4,30.16,19.95,-0.245,22.1,0.00152,18.6,0.47
313,1,28.81,21.35,-0.053,5.9,0.00173,18.1,0.87
313,2,28.81,23.48,0.14,11.0,0.00221,23.7,0.32
313,3,28.81,19.32,-0.275,26.0,0.00195,18.3,0.33
313,4,28.81,22.19,0.032,5.3,0.00237,21.4,0.44
314,1,31.04,18.6,-0.331,33.8,0.00192,18.6,0.95
314,2,31.04,21.88,-0.048,5.7,0.00275,22.7,0.69
314,3,31.04,20.6,-0.185,15.1,0.00252,20.2,0.74
314,4,31.04,20.49,-0.093,7.6,0.00166,21.2,0.21
315,1,32.83,20.97,-0.123,9.7,0.00208,17.3,0.95
315,2,32.83,20.38,-0.159,12.6,0.00263,20.6,0.07
315,3,32.83,22.1,-0.033,5.3,0.00262,16.8,0.07
315,4,32.83,22.05,0.047,5.7,0.00216,21.7,0.88
316,1,29.35,22.09,0.07,6.5,0.00195,16.5,0.35
316,2,29.35,20.54,-0.117,9.2,0.00219,21.3,0.5
316,3,29.35,21.36,-0.104,8.3,0.00213,19.5,0.04
316,4,29.35,20.53,-0.121,9.5,0.0026,17.0,0.37
317,1,30.54,20.15,-0.159,12.6,0.00136,20.7,0.24
317,2,30.54,21.35,-0.03,5.3,0.00193,18.8,0.28
317,3,30.54,20.08,-0.21,17.9,0.00152,23.2,0.41
317,4,30.54,22.96,0.097,7.9,0.00267,19.8,0.11
318,1,29.99,21.16,-0.098,8.0,0.00234,22.5,0.51
318,2,29.99,23.92,0.163,13.0,0.00198,18.7,0.18
318,3,29.99,21.55,-0.031,5.3,0.002,22.7,0.01
318,4,29.99,22.18,0.064,6.3,0.00214,24.0,0.61
319,1,29.72,19.28,-0.232,20.4,0.00274,16.1,0.83
319,2,29.72,22.34,0.05,5.8,0.00208,20.2,0.64
319,3,29.72,22.18,0.013,5.1,0.00213,16.1,0.46
319,4,29.72,22.94,0.065,6.3,0.00273,16.7,0.6
320,1,29.4,22.98,0.086,7.3,0.00231,22.4,0.34
320,2,29.4,23.19,0.107,8.5,0.0014,18.6,0.07
320,3,29.4,22.57,0.038,5.5,0.00199,23.8,0.84
320,4,29.4,23.16,0.1,8.1,0.00184,18.4,0.48
321,1,29.66,20.52,-0.134,10.5,0.00254,21.4,0.78
321,2,29.66,21.39,-0.057,6.0,0.00185,17.4,0.59
321,3,29.66,19.85,-0.269,25.1,0.00243,23.7,0.81
321,4,29.66,22.58,0.056,6.0,0.00205,22.0,0.04
322,1,29.14,21.5,-0.033,5.3,0.00255,21.9,0.68
322,2,29.14,21.97,-0.033,5.3,0.00178,18.3,0.29
322,3,29.14,22.39,0.052,5.8,0.0015,22.0,0.94
322,4,29.14,22.72,0.12,9.4,0.0019,17.2,0.67
323,1,29.38,22.99,0.049,5.7,0.00181,16.8,0.68
323,2,29.38,21.71,-0.029,5.3,0.00263,16.6,0.67
323,3,29.38,22.03,-0.001,5.0,0.00138,16.1,0.29
323,4,29.38,20.1,-0.147,11.5,0.00232,21.5,0.83
324,1,30.12,20.8,-0.085,7.2,0.00214,20.8,0.22
324,2,30.12,21.02,-0.035,5.4,0.0013,19.2,0.96
324,3,30.12,23.14,0.142,11.1,0.00208,20.4,0.26
324,4,30.12,23.06,0.164,13.0,0.0018,20.0,0.79
325,1,28.74,21.88,-0.051,5.8,0.00269,19.7,0.62
325,2,28.74,22.49,0.069,6.5,0.00206,19.1,0.17
325,3,28.74,23.32,0.102,8.2,0.00246,16.5,0.98
325,4,28.74,22.16,0.077,6.9,0.0017,17.8,0.85
326,1,26.48,20.92,-0.1,8.1,0.00145,22.6,0.2
326,2,26.48,21.83,-0.028,5.3,0.00224,23.6,0.32
326,3,26.48,21.23,-0.05,5.8,0.00275,22.4,0.57
326,4,26.48,20.53,-0.178,14.5,0.00269,17.1,0.56
327,1,28.82,19.01,-0.272,25.6,0.00205,22.0,0.45
327,2,28.82,20.81,-0.169,13.6,0.00261,19.8,0.21
327,3,28.82,21.18,-0.093,7.7,0.00256,19.9,0.23
327,4,28.82,21.96,-0.012,5.0,0.00214,17.6,0.46
328,1,26.18,21.84,-0.068,6.4,0.00192,19.7,0.01
328,2,26.18,19.69,-0.221,19.1,0.00234,17.3,0.77
328,3,26.18,19.3,-0.269,25.2,0.00232,17.5,0.77
328,4,26.18,23.05,0.148,11.6,0.00209,19.5,0.12
329,1,25.53,20.27,-0.161,12.7,0.00148,22.2,0.01
329,2,25.53,18.11,-0.394,43.1,0.00149,21.1,0.25
329,3,25.53,23.99,0.208,17.7,0.0015,22.8,0.62
329,4,25.53,22.74,0.074,6.7,0.00199,22.1,0.87
330,1,26.28,19.08,-0.294,28.6,0.00248,18.3,0.59
330,2,26.28,21.01,-0.107,8.5,0.00256,22.9,0.46
330,3,26.28,21.78,-0.025,5.2,0.00168,22.3,0.17
330,4,26.28,22.2,-0.007,5.0,0.00218,22.2,0.75
331,1,28.77,21.67,-0.049,5.7,0.00209,18.2,0.19
331,2,28.77,22.02,0.003,5.0,0.00243,17.6,0.42
331,3,28.77,21.0,-0.113,8.9,0.0027,17.4,0.85
331,4,28.77,22.41,0.028,5.2,0.00165,18.1,0.53
332,1,24.74,22.75,0.117,9.2,0.00167,17.4,0.29
332,2,24.74,20.18,-0.144,11.3,0.00259,22.9,0.91
332,3,24.74,21.17,-0.049,5.7,0.00141,21.1,0.88
332,4,24.74,21.22,-0.086,7.3,0.00239,23.4,0.73
333,1,25.94,21.04,-0.108,8.6,0.00252,22.0,0.99
333,2,25.94,23.5,0.127,9.9,0.00199,22.7,0.66
333,3,25.94,22.18,0.01,5.0,0.00222,17.1,0.1
333,4,25.94,21.29,-0.08,7.0,0.00147,23.2,0.15
334,1,27.89,21.09,-0.101,8.2,0.00262,18.8,0.03
334,2,27.89,22.61,0.121,9.5,0.00204,17.6,0.19
334,3,27.89,21.52,-0.04,5.5,0.00246,19.8,0.84
334,4,27.89,22.15,0.01,5.0,0.0022,18.8,0.7
335,1,30.29,22.3,0.039,5.5,0.00208,22.1,0.36
335,2,30.29,20.47,-0.171,13.7,0.00159,22.3,0.9
335,3,30.29,22.42,0.024,5.2,0.00254,17.2,0.97
335,4,30.29,21.02,-0.12,9.4,0.00246,17.0,0.42
336,1,29.01,23.58,0.18,14.7,0.00232,19.3,0.17
336,2,29.01,23.73,0.179,14.5,0.00252,19.5,0.78
336,3,29.01,19.95,-0.173,14.0,0.00146,22.9,0.46
336,4,29.01,21.48,-0.042,5.6,0.00261,21.6,0.29
337,1,28.52,19.6,-0.236,20.9,0.00174,23.9,0.28
337,2,28.52,22.52,0.053,5.9,0.00252,19.6,0.58
337,3,28.52,22.51,0.029,5.3,0.00231,22.3,0.44
337,4,28.52,20.39,-0.174,14.1,0.00204,22.1,0.08
338,1,30.29,21.68,-0.047,5.7,0.00229,22.7,0.78
338,2,30.29,21.56,-0.041,5.5,0.00228,19.7,0.62
338,3,30.29,22.09,-0.024,5.2,0.00157,16.3,0.34
338,4,30.29,20.91,-0.131,10.2,0.00208,23.1,0.94
339,1,30.37,22.12,0.016,5.1,0.00137,16.4,0.2
339,2,30.37,19.51,-0.244,21.9,0.00219,19.1,0.88
339,3,30.37,22.31,0.01,5.0,0.00162,18.9,0.77
339,4,30.37,21.89,-0.008,5.0,0.00133,17.5,0.32
340,1,30.32,19.64,-0.243,21.9,0.00228,22.4,0.38
340,2,30.32,22.81,0.123,9.6,0.0024,16.8,0.1
340,3,30.32,22.5,0.089,7.4,0.00159,18.3,0.08
340,4,30.32,22.07,0.066,6.4,0.00134,23.4,0.15
341,1,31.89,23.48,0.105,8.4,0.00152,21.3,0.85
341,2,31.89,18.71,-0.379,40.9,0.00198,23.0,0.35
341,3,31.89,19.99,-0.184,15.0,0.00195,21.3,0.5
341,4,31.89,23.1,0.097,7.9,0.0019,18.5,0.15
342,1,29.5,20.54,-0.132,10.3,0.0013,21.8,0.57
342,2,29.5,19.41,-0.254,23.2,0.00242,22.9,0.47
342,3,29.5,21.21,-0.107,8.5,0.00188,23.7,0.74
342,4,29.5,19.43,-0.271,25.4,0.00134,20.1,0.17
343,1,31.34,22.94,0.09,7.5,0.00133,17.8,0.05
343,2,31.34,20.74,-0.145,11.4,0.0026,19.1,0.83
343,3,31.34,21.83,-0.051,5.8,0.00219,18.6,0.81
343,4,31.34,21.65,-0.005,5.0,0.00136,21.6,0.25
344,1,29.82,20.8,-0.097,7.9,0.0014,16.0,0.01
344,2,29.82,21.28,-0.025,5.2,0.00199,21.0,0.66
344,3,29.82,22.57,0.103,8.3,0.00194,16.3,0.44
344,4,29.82,19.42,-0.245,22.1,0.00241,20.3,0.6
345,1,29.73,22.69,0.053,5.9,0.00271,20.4,0.67
345,2,29.73,19.57,-0.275,26.0,0.00267,17.6,0.44
345,3,29.73,22.34,0.039,5.5,0.00212,19.3,0.57
345,4,29.73,22.36,0.006,5.0,0.00162,16.1,0.67
346,1,31.03,22.58,-0.002,5.0,0.00222,18.3,0.2
346,2,31.03,21.68,-0.037,5.4,0.00205,19.5,0.07
346,3,31.03,23.85,0.192,15.9,0.00203,16.3,0.97
346,4,31.03,20.8,-0.135,10.5,0.00198,18.9,0.52
347,1,30.25,20.22,-0.177,14.3,0.00189,16.6,0.97
347,2,30.25,23.96,0.186,15.2,0.00194,19.0,0.47
347,3,30.25,21.94,-0.018,5.1,0.0018,22.2,0.83
347,4,30.25,19.86,-0.231,20.3,0.00162,16.7,0.27
348,1,28.16,20.44,-0.172,13.8,0.00164,20.4,0.42
348,2,28.16,23.22,0.142,11.1,0.00188,23.5,0.94
348,3,28.16,23.9,0.171,13.7,0.00254,22.9,0.69
348,4,28.16,20.71,-0.12,9.4,0.00128,20.4,0.58
349,1,29.49,20.67,-0.152,12.0,0.00163,20.3,0.61
349,2,29.49,21.39,-0.064,6.3,0.00219,20.5,0.82
349,3,29.49,21.09,-0.044,5.6,0.00156,16.6,0.16
349,4,29.49,23.62,0.144,11.3,0.00144,17.5,0.14
350,1,29.38,22.26,0.045,5.6,0.00181,18.9,0.84
350,2,29.38,22.05,-0.044,5.6,0.00223,23.0,0.47
350,3,29.38,21.28,-0.05,5.8,0.00239,23.6,0.35
350,4,29.38,23.5,0.087,7.3,0.00165,23.0,0.12
351,1,27.27,22.12,-0.036,5.4,0.00158,20.2,0.18
351,2,27.27,22.79,0.043,5.6,0.00197,23.6,0.31
351,3,27.27,22.98,0.111,8.8,0.00164,21.5,0.2
351,4,27.27,21.12,-0.079,7.0,0.002,23.1,0.94
352,1,28.77,20.48,-0.117,9.2,0.0013,16.3,0.6
352,2,28.77,23.13,0.07,6.5,0.00126,21.5,0.06
352,3,28.77,20.77,-0.146,11.5,0.0023,21.2,0.73
352,4,28.77,21.14,-0.096,7.8,0.00274,22.8,0.32
353,1,27.51,23.43,0.181,14.8,0.00249,20.3,0.71
353,2,27.51,21.05,-0.113,8.9,0.00142,18.9,0.59
353,3,27.51,21.29,-0.136,10.7,0.0023,16.7,0.8
353,4,27.51,19.53,-0.221,19.1,0.00197,18.2,0.37
354,1,27.06,20.88,-0.145,11.4,0.00201,20.9,0.68
354,2,27.06,21.58,0.003,5.0,0.00243,18.3,0.15
354,3,27.06,22.71,0.078,6.9,0.002,19.8,0.43
354,4,27.06,22.93,0.113,8.9,0.00244,21.8,0.61
355,1,27.29,21.51,-0.05,5.8,0.00265,16.3,0.34
355,2,27.29,22.23,0.034,5.4,0.00167,17.8,0.16
355,3,27.29,21.67,-0.104,8.3,0.0021,22.6,0.79
355,4,27.29,20.7,-0.138,10.8,0.00227,19.3,0.28
356,1,27.78,22.02,-0.013,5.1,0.00275,22.2,0.74
356,2,27.78,18.96,-0.26,24.0,0.00253,20.3,0.14
356,3,27.78,22.67,0.058,6.0,0.00169,17.5,0.49
356,4,27.78,20.55,-0.158,12.5,0.0018,23.1,0.26
357,1,26.58,22.07,-0.009,5.0,0.00186,21.0,0.0
357,2,26.58,19.73,-0.194,16.1,0.00194,22.2,0.0
357,3,26.58,21.13,-0.071,6.6,0.00196,16.6,0.1
357,4,26.58,21.41,-0.011,5.0,0.00191,20.0,0.56
358,1,26.56,20.23,-0.208,17.7,0.00143,18.3,0.95
358,2,26.56,22.24,0.019,5.1,0.00213,21.1,0.37
358,3,26.56,22.91,0.102,8.2,0.00249,22.6,0.91
358,4,26.56,21.95,-0.041,5.5,0.00206,20.0,0.32
359,1,29.74,19.37,-0.298,29.2,0.00219,16.3,0.49
359,2,29.74,20.92,-0.118,9.2,0.00158,18.6,0.37
359,3,29.74,23.12,0.172,13.9,0.00247,18.0,0.94
359,4,29.74,19.96,-0.216,18.5,0.00132,22.0,0.98
360,1,28.84,22.26,0.042,5.6,0.00196,18.7,0.78
360,2,28.84,20.44,-0.105,8.4,0.00246,20.8,0.71
360,3,28.84,20.76,-0.123,9.6,0.00241,22.0,0.51
360,4,28.84,20.81,-0.143,11.2,0.00191,23.1,0.03
361,1,29.66,21.4,-0.073,6.6,0.00173,17.6,0.05
361,2,29.66,23.5,0.143,11.2,0.00137,18.4,0.14
361,3,29.66,22.72,0.072,6.6,0.00227,19.2,0.83
361,4,29.66,18.34,-0.358,37.8,0.00254,22.5,0.46
362,1,28.31,22.19,0.059,6.1,0.00169,20.9,0.87
362,2,28.31,22.54,0.049,5.8,0.00256,20.7,0.29
362,3,28.31,22.96,0.109,8.6,0.00161,17.0,0.22
362,4,28.31,21.57,-0.021,5.1,0.0026,17.5,0.69
363,1,30.39,21.41,-0.036,5.4,0.00185,22.6,0.87
363,2,30.39,22.26,0.006,5.0,0.00186,20.8,0.88
363,3,30.39,21.99,-0.022,5.1,0.00142,23.2,0.47
363,4,30.39,23.57,0.167,13.3,0.00264,21.5,0.69
364,1,29.23,19.6,-0.212,18.1,0.00251,17.0,0.9
364,2,29.23,21.53,-0.045,5.6,0.00249,23.2,0.56
364,3,29.23,22.69,0.029,5.3,0.00181,18.5,0.64
364,4,29.23,20.07,-0.242,21.7,0.00257,18.7,0.51
365,1,31.29,22.87,0.068,6.4,0.00258,20.3,0.47
365,2,31.29,22.56,0.024,5.2,0.00132,23.2,0.17
365,3,31.29,21.38,-0.088,7.4,0.00161,19.5,0.44
365,4,31.29,21.68,-0.038,5.4,0.00221,16.4,0.06
366,1,30.08,21.75,0.043,5.6,0.00254,19.1,0.93
366,2,30.08,20.55,-0.125,9.8,0.00211,18.3,0.62
366,3,30.08,24.16,0.238,21.2,0.00147,23.0,0.21
366,4,30.08,20.5,-0.181,14.8,0.00229,20.0,0.18
367,1,29.79,19.44,-0.271,25.4,0.00232,17.8,0.02
367,2,29.79,20.11,-0.152,12.0,0.00258,19.4,0.69
367,3,29.79,20.85,-0.056,6.0,0.00237,22.8,0.96
367,4,29.79,22.06,0.04,5.5,0.00177,19.5,0.94
368,1,30.02,21.79,0.036,5.4,0.00238,16.1,0.33
368,2,30.02,21.66,-0.004,5.0,0.00188,23.0,0.37
368,3,30.02,20.32,-0.189,15.6,0.0014,21.8,0.27
368,4,30.02,22.79,0.11,8.7,0.00228,23.4,0.84
369,1,29.88,20.59,-0.149,11.7,0.00265,23.4,0.91
369,2,29.88,23.77,0.155,12.2,0.00209,16.6,0.31
369,3,29.88,21.85,-0.002,5.0,0.00231,16.6,0.06
369,4,29.88,17.57,-0.469,54.0,0.00199,20.3,0.2
370,1,29.04,22.97,0.101,8.1,0.00159,18.3,0.09
370,2,29.04,20.96,-0.057,6.0,0.00246,23.8,0.36
370,3,29.04,20.09,-0.157,12.4,0.00155,18.4,0.81
370,4,29.04,23.0,0.09,7.5,0.00127,19.5,0.42
371,1,28.58,22.71,0.023,5.2,0.00131,22.3,0.52
371,2,28.58,20.9,-0.125,9.8,0.00241,21.4,0.05
371,3,28.58,20.49,-0.204,17.2,0.00205,18.0,0.26
371,4,28.58,18.92,-0.267,24.9,0.00136,17.7,0.9
372,1,28.51,22.37,0.038,5.5,0.00213,18.3,1.0
372,2,28.51,21.19,-0.067,6.4,0.00179,17.8,0.55
372,3,28.51,23.34,0.169,13.5,0.00243,20.1,0.63
372,4,28.51,21.05,-0.095,7.8,0.00243,17.0,0.53
373,1,27.26,22.37,0.013,5.1,0.00244,20.1,0.55
373,2,27.26,22.25,0.034,5.4,0.00152,16.8,0.91
373,3,27.26,23.15,0.083,7.1,0.00205,21.2,0.43
373,4,27.26,21.39,-0.109,8.7,0.00278,20.4,0.11
374,1,29.47,21.31,-0.056,6.0,0.00176,17.5,0.58
374,2,29.47,20.46,-0.136,10.6,0.00192,21.9,0.14
374,3,29.47,20.39,-0.188,15.5,0.00195,16.3,0.1
374,4,29.47,21.51,-0.066,6.4,0.00248,19.0,0.23
375,1,27.83,22.7,0.039,5.5,0.00137,22.6,0.68
375,2,27.83,20.72,-0.088,7.4,0.00179,21.6,0.03
375,3,27.83,21.82,0.01,5.0,0.0017,23.8,0.6
375,4,27.83,20.25,-0.097,7.9,0.00266,20.5,0.25
376,1,26.26,21.75,-0.065,6.3,0.00214,21.8,0.19
376,2,26.26,21.42,-0.023,5.2,0.00264,19.1,0.58
376,3,26.26,20.26,-0.175,14.1,0.0013,17.9,0.22
376,4,26.26,23.27,0.093,7.6,0.00264,17.2,0.06
377,1,24.81,21.92,-0.028,5.3,0.00204,20.0,0.12
377,2,24.81,22.42,-0.035,5.4,0.00164,16.3,0.58
377,3,24.81,21.74,-0.077,6.8,0.00239,22.2,0.26
377,4,24.81,20.63,-0.138,10.8,0.00242,22.2,0.63
378,1,28.07,21.08,-0.096,7.8,0.00183,22.1,0.91
378,2,28.07,22.6,0.052,5.8,0.00257,17.0,0.42
378,3,28.07,21.45,-0.038,5.5,0.00187,18.7,0.07
378,4,28.07,22.6,0.076,6.8,0.00197,17.5,0.33
379,1,26.84,18.87,-0.303,29.8,0.00146,23.8,0.02
379,2,26.84,22.52,0.028,5.2,0.00197,22.0,0.92
379,3,26.84,23.08,0.09,7.5,0.00156,21.3,0.88
379,4,26.84,23.48,0.119,9.4,0.00267,23.8,0.84
380,1,28.21,20.72,-0.141,11.0,0.00255,17.2,0.22
380,2,28.21,22.74,0.053,5.9,0.00246,18.2,0.6
380,3,28.21,21.82,-0.026,5.2,0.00244,19.1,0.56
380,4,28.21,21.33,-0.086,7.3,0.00185,19.7,0.85
381,1,27.71,23.45,0.175,14.1,0.00244,21.3,0.02
381,2,27.71,23.54,0.145,11.3,0.00155,17.1,0.77
381,3,27.71,21.85,0.022,5.2,0.00189,19.8,0.58
381,4,27.71,19.8,-0.222,19.3,0.0027,18.7,0.26
382,1,30.54,22.48,0.008,5.0,0.00221,19.7,0.87
382,2,30.54,21.03,-0.121,9.5,0.00243,19.8,0.81
382,3,30.54,19.08,-0.307,30.5,0.00238,21.8,0.52
382,4,30.54,21.52,-0.015,5.1,0.00198,22.9,0.84
383,1,27.04,19.59,-0.196,16.3,0.00147,19.1,0.21
383,2,27.04,22.45,0.056,6.0,0.00247,17.6,0.26
383,3,27.04,20.79,-0.122,9.6,0.00227,19.5,0.81
383,4,27.04,22.74,0.073,6.7,0.00278,16.3,0.92
384,1,29.34,21.76,-0.008,5.0,0.0025,22.8,0.2
384,2,29.34,18.7,-0.312,31.1,0.00148,22.7,0.39
384,3,29.34,22.5,0.09,7.5,0.00161,18.3,0.2
384,4,29.34,21.18,-0.102,8.2,0.00143,22.5,0.66
385,1,28.54,20.38,-0.137,10.7,0.00234,17.4,0.19
385,2,28.54,21.66,-0.046,5.7,0.00155,21.7,0.69
385,3,28.54,21.64,-0.03,5.3,0.00211,17.1,1.0
385,4,28.54,22.9,0.119,9.3,0.00249,17.0,0.53
386,1,30.86,22.81,0.081,7.0,0.00152,22.3,0.92
386,2,30.86,22.32,0.017,5.1,0.00173,16.6,0.92
386,3,30.86,21.08,-0.08,7.0,0.00139,23.6,0.02
386,4,30.86,22.19,0.025,5.2,0.00232,21.7,0.8
387,1,31.54,20.97,-0.155,12.2,0.00182,17.2,0.31
387,2,31.54,22.25,0.043,5.6,0.00157,16.8,0.31
387,3,31.54,21.58,-0.028,5.2,0.00271,23.2,0.17
387,4,31.54,22.0,-0.025,5.2,0.0027,19.6,0.8
388,1,31.22,20.04,-0.156,12.3,0.00191,18.4,0.91
388,2,31.22,18.74,-0.283,27.0,0.00277,23.2,0.39
388,3,31.22,23.63,0.177,14.4,0.0017,22.6,0.59
388,4,31.22,20.59,-0.123,9.7,0.00164,18.3,0.56
389,1,30.68,21.26,-0.047,5.7,0.00271,18.8,0.47
389,2,30.68,23.41,0.112,8.8,0.00134,18.9,0.87
389,3,30.68,20.12,-0.144,11.3,0.00136,22.5,0.16
389,4,30.68,20.8,-0.096,7.9,0.00144,18.6,0.82
390,1,30.67,22.15,0.008,5.0,0.00177,18.2,0.15
390,2,30.67,20.88,-0.098,8.0,0.00186,22.9,0.41
390,3,30.67,19.64,-0.257,23.6,0.00177,22.0,0.15
390,4,30.67,21.34,-0.028,5.2,0.00172,23.5,0.1
391,1,30.42,20.53,-0.121,9.5,0.00257,20.2,0.87
391,2,30.42,21.47,0.002,5.0,0.00273,23.6,0.1
391,3,30.42,21.49,-0.032,5.3,0.00205,16.8,0.3
391,4,30.42,21.63,-0.084,7.2,0.00181,17.4,0.37
392,1,29.46,23.09,0.118,9.3,0.00247,16.6,0.24
392,2,29.46,19.16,-0.323,32.7,0.00207,21.3,0.57
392,3,29.46,20.62,-0.095,7.8,0.00239,18.5,0.09
392,4,29.46,21.4,-0.067,6.4,0.00172,18.6,0.77
393,1,30.3,20.13,-0.149,11.7,0.00154,19.4,0.56
393,2,30.3,22.13,0.045,5.6,0.00136,17.3,0.02
393,3,30.3,20.81,-0.119,9.4,0.00247,17.3,0.61
393,4,30.3,20.58,-0.142,11.1,0.00191,18.1,0.79
394,1,30.93,22.66,0.027,5.2,0.0013,23.0,0.8
394,2,30.93,21.31,-0.049,5.8,0.00139,18.1,0.8
394,3,30.93,23.61,0.16,12.7,0.00271,19.3,0.96
394,4,30.93,20.78,-0.142,11.1,0.00208,18.3,0.07
395,1,29.39,22.05,0.051,5.8,0.00218,23.3,0.59
395,2,29.39,20.32,-0.205,17.3,0.00191,17.9,0.76
395,3,29.39,20.19,-0.221,19.1,0.00153,20.7,0.74
395,4,29.39,22.6,0.065,6.3,0.00213,18.9,0.94
396,1,28.11,22.03,-0.039,5.5,0.00232,19.1,0.51
396,2,28.11,21.92,-0.043,5.6,0.00188,16.1,0.98
396,3,28.11,22.62,0.085,7.2,0.00276,20.4,0.82
396,4,28.11,21.09,-0.061,6.1,0.00269,21.7,0.66
397,1,27.9,21.77,0.011,5.0,0.00151,17.3,0.4
397,2,27.9,22.0,-0.049,5.7,0.00131,17.1,0.96
397,3,27.9,21.04,-0.161,12.8,0.00191,20.1,0.84
397,4,27.9,21.26,-0.055,5.9,0.00244,23.0,0.75
398,1,29.78,22.13,0.047,5.7,0.00188,20.6,0.28
398,2,29.78,21.92,-0.035,5.4,0.00255,20.8,0.49
398,3,29.78,21.42,-0.101,8.1,0.00232,16.1,0.96
398,4,29.78,21.74,-0.031,5.3,0.00219,23.3,0.52
399,1,27.19,21.41,-0.063,6.2,0.00178,20.6,0.27
399,2,27.19,23.99,0.183,14.9,0.00265,19.4,0.51
399,3,27.19,21.13,-0.037,5.4,0.00198,17.5,0.61
399,4,27.19,21.75,-0.008,5.0,0.00255,18.5,0.63
400,1,27.2,19.73,-0.271,25.5,0.00187,20.1,0.66
400,2,27.2,22.36,0.044,5.6,0.00215,17.8,0.1
400,3,27.2,21.67,-0.049,5.8,0.00154,18.5,0.84
400,4,27.2,22.95,0.023,5.2,0.00223,19.8,0.67
401,1,28.3,22.78,0.087,7.3,0.00185,23.2,0.2
401,2,28.3,20.52,-0.143,11.2,0.00149,17.0,0.47
401,3,28.3,20.92,-0.162,12.9,0.00151,20.0,0.48
401,4,28.3,23.34,0.154,12.1,0.00155,21.1,0.32
402,1,27.2,22.05,-0.009,5.0,0.00226,16.5,0.99
402,2,27.2,21.26,-0.106,8.5,0.00269,23.4,0.33
402,3,27.2,19.63,-0.261,24.1,0.00207,20.5,0.04
402,4,27.2,19.73,-0.266,24.7,0.00152,16.9,0.2
403,1,28.02,21.42,-0.029,5.3,0.00179,18.1,0.77
403,2,28.02,19.98,-0.151,11.9,0.00195,21.2,0.51
403,3,28.02,22.38,0.077,6.9,0.00216,21.0,0.14
403,4,28.02,19.18,-0.278,26.4,0.00272,18.8,0.15
404,1,28.03,21.47,-0.038,5.4,0.0025,23.4,0.08
404,2,28.03,22.8,0.165,13.2,0.0026,24.0,0.91
404,3,28.03,21.08,-0.039,5.5,0.00157,19.1,0.26
404,4,28.03,23.16,0.095,7.8,0.00263,22.6,0.48
405,1,27.55,21.19,-0.119,9.3,0.00254,19.3,0.14
405,2,27.55,21.59,-0.04,5.5,0.00219,22.0,0.98
405,3,27.55,22.91,0.111,8.8,0.0019,16.2,0.65
405,4,27.55,20.33,-0.198,16.5,0.002,19.2,0.98
406,1,27.46,20.89,-0.15,11.8,0.00197,21.9,0.01
406,2,27.46,22.53,0.006,5.0,0.00259,16.2,0.74
406,3,27.46,20.51,-0.127,9.9,0.00261,16.2,0.48
406,4,27.46,20.65,-0.082,7.1,0.00188,21.8,0.03
407,1,26.96,22.31,0.035,5.4,0.00201,22.9,0.86
407,2,26.96,20.49,-0.078,6.9,0.00149,17.7,0.56
407,3,26.96,20.96,-0.081,7.0,0.00135,22.4,0.73
407,4,26.96,22.95,0.081,7.0,0.00255,21.7,0.62
408,1,29.4,21.02,-0.144,11.3,0.00199,18.1,0.79
408,2,29.4,22.27,0.084,7.2,0.00217,22.9,0.87
408,3,29.4,20.67,-0.125,9.8,0.00159,16.5,0.69
408,4,29.4,21.77,-0.068,6.4,0.0023,22.9,0.26
409,1,29.94,22.12,-0.006,5.0,0.00191,18.0,0.39
409,2,29.94,21.96,-0.003,5.0,0.00131,23.9,0.76
409,3,29.94,20.53,-0.134,10.5,0.00241,19.9,0.56
409,4,29.94,23.19,0.109,8.6,0.00215,18.7,0.84
410,1,29.98,21.22,-0.079,7.0,0.00154,22.2,0.0
410,2,29.98,19.67,-0.245,22.0,0.0023,18.3,0.15
410,3,29.98,21.32,-0.074,6.7,0.00214,21.9,0.77
410,4,29.98,20.06,-0.188,15.5,0.00252,21.0,0.63
411,1,30.41,21.23,-0.111,8.8,0.00193,23.4,0.48
411,2,30.41,22.56,0.154,12.1,0.00269,22.6,0.46
411,3,30.41,22.86,0.008,5.0,0.00213,19.3,0.58
411,4,30.41,20.17,-0.174,14.0,0.00214,22.1,0.4
412,1,30.83,20.12,-0.183,14.9,0.00128,21.1,0.19
412,2,30.83,22.4,-0.017,5.1,0.00173,19.2,1.0
412,3,30.83,21.95,0.032,5.3,0.00127,21.9,0.02
412,4,30.83,22.21,0.023,5.2,0.00214,22.6,0.47
413,1,30.38,21.23,-0.015,5.1,0.00133,23.5,0.47
