hour,zone,T_outdoor_C,T_zone_C,PMV_NA,PPD_NA_pct,kWh_m2_NA,supply_temp_C,blind_angle
527,3,29.28,22.4,0.05,5.8,0.0023,20.8,0.9
527,4,29.28,23.42,0.141,11.1,0.00192,17.5,0.28
527,5,29.28,21.25,-0.046,5.6,0.00269,23.7,0.61
527,6,29.28,22.86,0.133,10.4,0.00157,20.8,0.21
527,7,29.28,19.67,-0.291,28.1,0.00132,22.7,0.74
527,8,29.28,21.84,-0.056,6.0,0.00268,17.5,0.61
528,1,30.07,21.24,-0.1,8.1,0.00275,19.0,0.86
528,2,30.07,21.8,0.032,5.3,0.00178,23.0,0.2
528,3,30.07,23.3,0.067,6.4,0.00214,19.0,0.01
528,4,30.07,22.98,0.061,6.2,0.0025,19.3,0.9
528,5,30.07,20.85,-0.103,8.3,0.00217,22.1,0.44
528,6,30.07,22.06,0.003,5.0,0.00242,17.6,0.0
528,7,30.07,20.96,-0.086,7.3,0.00264,22.0,0.59
528,8,30.07,19.29,-0.31,30.8,0.00163,23.9,0.47
529,1,30.7,20.25,-0.187,15.4,0.00262,17.6,0.89
529,2,30.7,19.08,-0.358,37.8,0.00167,21.5,0.66
529,3,30.7,20.36,-0.169,13.6,0.00277,22.3,0.11
529,4,30.7,21.39,-0.085,7.2,0.0015,17.7,0.57
529,5,30.7,23.54,0.184,15.0,0.00185,17.6,0.06
529,6,30.7,20.1,-0.167,13.4,0.0027,21.8,0.13
529,7,30.7,21.81,0.022,5.2,0.00239,17.2,0.74
529,8,30.7,22.49,0.033,5.3,0.00189,22.2,0.22
530,1,31.1,22.59,0.043,5.6,0.00179,23.0,0.71
530,2,31.1,20.1,-0.154,12.2,0.00226,19.2,0.12
530,3,31.1,20.68,-0.153,12.0,0.00263,19.4,0.68
530,4,31.1,22.69,0.058,6.1,0.00231,19.7,0.93
530,5,31.1,21.44,-0.054,5.9,0.00243,17.1,0.62
530,6,31.1,20.05,-0.22,19.0,0.00268,20.9,0.2
530,7,31.1,21.23,-0.064,6.3,0.00183,22.6,0.18
530,8,31.1,20.95,-0.084,7.2,0.00251,21.9,0.31
531,1,28.51,22.54,0.138,10.8,0.00153,19.8,0.07
531,2,28.51,20.7,-0.167,13.3,0.00204,23.6,0.61
531,3,28.51,21.98,0.008,5.0,0.00255,17.0,0.82
531,4,28.51,22.71,0.019,5.1,0.00251,21.5,0.67
531,5,28.51,22.97,0.123,9.6,0.00199,22.4,0.9
531,6,28.51,23.16,0.167,13.3,0.00235,18.9,0.88
531,7,28.51,19.66,-0.252,22.9,0.00155,18.4,0.07
531,8,28.51,22.19,0.002,5.0,0.0019,20.0,0.32
532,1,32.41,21.38,-0.093,7.7,0.00181,20.1,0.85
532,2,32.41,22.09,-0.041,5.5,0.00171,22.7,0.19
532,3,32.41,22.1,-0.018,5.1,0.00183,16.4,0.34
532,4,32.41,20.69,-0.151,11.9,0.00199,19.1,0.05
532,5,32.41,22.64,0.086,7.3,0.00138,19.4,0.54
532,6,32.41,20.99,-0.055,5.9,0.00182,22.5,0.91
532,7,32.41,20.17,-0.239,21.3,0.00162,23.3,0.9
532,8,32.41,21.8,-0.026,5.2,0.00202,19.8,0.55
533,1,29.27,21.89,0.016,5.1,0.00205,18.3,0.68
533,2,29.27,19.56,-0.25,22.7,0.00217,16.8,0.31
533,3,29.27,21.85,0.026,5.2,0.00266,23.4,0.86
533,4,29.27,19.56,-0.23,20.2,0.00143,17.4,0.36
533,5,29.27,22.67,0.118,9.3,0.00177,17.9,0.12
533,6,29.27,21.98,-0.024,5.2,0.00185,23.9,0.92
533,7,29.27,21.4,-0.044,5.6,0.00217,22.7,0.35
533,8,29.27,20.99,-0.087,7.3,0.00198,18.2,0.66
534,1,31.66,22.0,-0.012,5.0,0.00137,16.0,0.49
534,2,31.66,21.82,-0.033,5.3,0.00171,19.4,0.63
534,3,31.66,21.76,-0.032,5.3,0.00257,20.4,0.78
534,4,31.66,21.75,-0.042,5.6,0.00177,21.2,0.55
534,5,31.66,20.52,-0.158,12.5,0.00247,22.1,0.65
534,6,31.66,19.03,-0.285,27.3,0.00184,23.4,0.19
534,7,31.66,21.32,-0.049,5.7,0.00247,20.7,0.98
534,8,31.66,20.94,-0.057,6.0,0.00223,22.8,0.3
535,1,29.42,23.08,0.149,11.7,0.00169,23.4,0.53
535,2,29.42,21.38,-0.065,6.3,0.00266,16.6,0.37
535,3,29.42,20.01,-0.153,12.1,0.00249,21.1,0.51
535,4,29.42,22.7,0.02,5.1,0.00237,16.6,0.38
535,5,29.42,22.58,0.059,6.1,0.00136,22.1,0.98
535,6,29.42,21.51,-0.054,5.9,0.00132,17.5,0.58
535,7,29.42,23.17,0.123,9.6,0.0025,18.3,0.96
535,8,29.42,21.59,-0.045,5.6,0.00241,20.5,0.39
536,1,30.43,21.17,-0.108,8.6,0.00227,18.2,0.86
536,2,30.43,22.34,-0.002,5.0,0.00271,17.5,0.31
536,3,30.43,22.09,0.018,5.1,0.00137,16.7,0.61
536,4,30.43,21.76,-0.101,8.1,0.00157,18.9,0.16
536,5,30.43,23.23,0.176,14.3,0.00137,19.6,0.83
536,6,30.43,22.52,0.064,6.3,0.00236,23.1,0.93
536,7,30.43,21.31,-0.073,6.7,0.00153,19.1,0.32
536,8,30.43,21.7,-0.072,6.6,0.00207,18.7,0.97
537,1,31.05,25.14,0.312,31.2,0.00207,20.1,0.02
537,2,31.05,22.07,-0.026,5.2,0.00275,22.2,0.24
537,3,31.05,21.49,-0.063,6.2,0.0022,21.0,0.02
537,4,31.05,23.36,0.128,10.0,0.00168,19.1,0.21
537,5,31.05,20.24,-0.207,17.5,0.00157,16.8,0.94
537,6,31.05,20.86,-0.138,10.8,0.00269,20.4,0.97
537,7,31.05,18.67,-0.388,42.2,0.00253,16.3,0.91
537,8,31.05,21.75,-0.023,5.2,0.00127,19.0,0.7
538,1,30.0,22.25,0.053,5.9,0.00141,23.9,0.66
538,2,30.0,21.9,-0.031,5.3,0.00272,16.2,0.56
538,3,30.0,24.02,0.186,15.3,0.00276,19.1,0.2
538,4,30.0,22.38,0.016,5.1,0.00173,21.2,0.5
538,5,30.0,22.38,0.043,5.6,0.00131,20.6,0.32
538,6,30.0,21.36,-0.09,7.5,0.00237,21.5,0.16
538,7,30.0,19.67,-0.216,18.6,0.00253,16.2,0.74
538,8,30.0,22.32,0.057,6.0,0.00136,16.9,0.12
539,1,29.19,21.39,-0.028,5.2,0.00253,16.3,0.47
539,2,29.19,23.13,0.14,10.9,0.00137,17.0,0.14
539,3,29.19,21.38,-0.023,5.2,0.00228,22.6,0.59
539,4,29.19,19.5,-0.233,20.6,0.00202,18.9,0.47
539,5,29.19,22.33,0.002,5.0,0.0027,19.7,0.0
539,6,29.19,20.37,-0.214,18.3,0.00128,16.6,0.05
539,7,29.19,20.94,-0.125,9.8,0.00141,18.8,0.84
539,8,29.19,22.73,0.069,6.5,0.00224,20.0,0.71
540,1,27.97,20.99,-0.061,6.2,0.00269,23.3,0.55
540,2,27.97,22.25,0.01,5.0,0.00187,21.3,0.26
540,3,27.97,20.8,-0.142,11.1,0.00277,21.1,0.11
540,4,27.97,21.85,0.012,5.0,0.00154,23.4,0.32
540,5,27.97,23.42,0.155,12.2,0.00211,21.9,0.72
540,6,27.97,20.79,-0.121,9.5,0.00221,17.3,0.35
540,7,27.97,20.25,-0.229,20.1,0.00254,19.9,0.15
540,8,27.97,21.79,-0.051,5.8,0.00193,21.5,0.71
541,1,28.35,19.69,-0.162,12.8,0.00225,16.3,0.69
541,2,28.35,22.91,0.107,8.5,0.00196,20.3,0.63
541,3,28.35,22.81,0.089,7.5,0.0021,21.6,0.46
541,4,28.35,23.39,0.19,15.7,0.00203,22.9,0.79
541,5,28.35,22.52,0.03,5.3,0.00211,23.2,0.49
541,6,28.35,19.93,-0.205,17.3,0.00251,18.7,1.0
541,7,28.35,22.53,0.072,6.6,0.00177,21.1,0.02
541,8,28.35,22.52,0.081,7.0,0.00205,20.7,0.23
542,1,28.17,20.17,-0.195,16.2,0.00132,17.0,0.37
542,2,28.17,20.63,-0.091,7.6,0.00218,23.8,0.76
542,3,28.17,21.58,-0.062,6.2,0.00218,16.0,0.07
542,4,28.17,20.29,-0.159,12.6,0.00205,22.1,0.53
542,5,28.17,20.47,-0.126,9.8,0.00164,23.7,0.47
542,6,28.17,20.12,-0.138,10.8,0.00172,21.4,0.27
542,7,28.17,22.01,-0.033,5.3,0.00151,17.7,0.22
542,8,28.17,20.94,-0.105,8.4,0.00206,22.6,0.97
543,1,29.08,23.19,0.129,10.1,0.00218,20.9,0.36
543,2,29.08,22.57,0.047,5.7,0.00211,22.0,0.69
543,3,29.08,21.43,-0.039,5.5,0.0024,18.4,0.06
543,4,29.08,21.92,-0.003,5.0,0.00243,16.8,0.63
543,5,29.08,21.38,0.024,5.2,0.00155,16.4,0.62
543,6,29.08,22.03,0.016,5.1,0.00159,19.6,0.16
543,7,29.08,21.79,-0.048,5.7,0.00165,24.0,0.54
543,8,29.08,21.82,0.004,5.0,0.00214,20.0,0.94
544,1,26.91,20.64,-0.091,7.6,0.00188,21.5,0.29
544,2,26.91,22.73,0.089,7.5,0.00274,18.7,0.2
544,3,26.91,22.67,0.057,6.0,0.00223,22.4,0.58
544,4,26.91,19.5,-0.21,17.8,0.00215,19.4,0.05
544,5,26.91,20.96,-0.148,11.6,0.00254,20.0,0.18
544,6,26.91,21.35,0.0,5.0,0.00265,22.8,0.83
544,7,26.91,22.99,0.026,5.2,0.00158,17.1,0.6
544,8,26.91,19.97,-0.225,19.7,0.00223,20.1,0.47
545,1,27.0,23.61,0.177,14.3,0.00274,21.4,0.45
545,2,27.0,20.79,-0.111,8.8,0.00208,19.9,0.71
545,3,27.0,20.61,-0.108,8.6,0.00182,18.0,0.76
545,4,27.0,23.21,0.144,11.3,0.0026,19.7,0.84
545,5,27.0,20.24,-0.183,14.9,0.00179,19.8,0.66
545,6,27.0,17.55,-0.493,57.3,0.00215,18.9,0.35
545,7,27.0,20.74,-0.076,6.8,0.00259,22.1,0.36
545,8,27.0,20.35,-0.173,14.0,0.0025,22.8,0.5
546,1,27.16,21.78,-0.022,5.2,0.0019,23.3,0.23
546,2,27.16,23.16,0.113,8.9,0.00201,21.8,0.29
546,3,27.16,22.15,0.016,5.1,0.00143,17.1,0.37
546,4,27.16,20.48,-0.167,13.3,0.00198,21.0,0.4
546,5,27.16,23.96,0.196,16.3,0.00137,17.2,0.63
546,6,27.16,21.61,-0.043,5.6,0.0017,19.7,0.77
546,7,27.16,22.52,0.031,5.3,0.00263,21.1,0.08
546,8,27.16,22.35,0.029,5.3,0.002,23.7,0.76
547,1,28.6,21.36,0.002,5.0,0.00239,20.6,0.61
547,2,28.6,20.86,-0.078,6.9,0.0025,18.4,0.99
547,3,28.6,23.23,0.136,10.6,0.00133,16.2,0.56
547,4,28.6,20.91,-0.088,7.4,0.00259,23.9,0.51
547,5,28.6,21.65,-0.103,8.3,0.00225,20.0,0.23
547,6,28.6,20.94,-0.133,10.4,0.00176,19.5,0.86
547,7,28.6,23.36,0.149,11.7,0.00266,20.7,0.35
547,8,28.6,22.12,0.048,5.7,0.00153,21.2,0.19
548,1,28.48,22.7,0.095,7.8,0.00243,22.8,0.17
548,2,28.48,21.44,0.002,5.0,0.00209,21.1,0.44
548,3,28.48,20.85,-0.148,11.6,0.0014,22.7,0.39
548,4,28.48,20.75,-0.202,17.0,0.00145,19.0,0.82
548,5,28.48,21.43,-0.065,6.3,0.0023,22.9,0.09
548,6,28.48,24.17,0.26,24.0,0.00227,18.8,0.89
548,7,28.48,19.86,-0.218,18.7,0.00277,17.0,0.08
548,8,28.48,20.44,-0.125,9.7,0.00141,16.3,0.2
549,1,27.96,20.13,-0.192,15.9,0.00168,19.7,0.32
549,2,27.96,20.73,-0.149,11.7,0.00143,21.8,0.48
549,3,27.96,19.11,-0.256,23.5,0.00202,16.3,0.09
549,4,27.96,20.4,-0.155,12.2,0.00208,18.2,0.71
549,5,27.96,21.46,-0.055,6.0,0.00177,16.1,0.06
549,6,27.96,21.29,-0.069,6.5,0.00127,19.8,0.41
549,7,27.96,21.43,-0.028,5.2,0.00167,17.7,0.16
549,8,27.96,21.9,0.026,5.2,0.00225,23.7,0.49
550,1,28.17,21.49,-0.114,9.0,0.0014,21.0,0.61
550,2,28.17,21.7,-0.029,5.3,0.00188,19.0,0.23
550,3,28.17,24.02,0.209,17.7,0.00148,16.9,0.16
550,4,28.17,20.33,-0.143,11.2,0.00197,18.7,0.61
550,5,28.17,22.15,0.031,5.3,0.00236,20.8,0.56
550,6,28.17,20.4,-0.188,15.4,0.00152,23.6,0.2
550,7,28.17,19.21,-0.263,24.4,0.0014,23.7,0.8
550,8,28.17,22.38,0.009,5.0,0.00145,18.7,0.71
551,1,27.5,22.5,0.042,5.5,0.0015,18.7,0.39
551,2,27.5,21.3,-0.055,5.9,0.00199,18.2,0.76
551,3,27.5,20.38,-0.161,12.8,0.00128,21.5,0.88
551,4,27.5,21.59,-0.024,5.2,0.00176,18.4,0.63
551,5,27.5,21.14,-0.077,6.9,0.00213,23.8,0.96
551,6,27.5,21.83,-0.015,5.1,0.00236,22.0,0.88
551,7,27.5,21.0,-0.12,9.4,0.00147,20.4,0.68
551,8,27.5,22.78,0.112,8.8,0.00235,18.6,0.58
552,1,29.89,23.98,0.157,12.4,0.00181,21.4,0.54
552,2,29.89,21.71,-0.051,5.8,0.00201,21.7,0.49
552,3,29.89,22.92,0.107,8.5,0.00132,17.2,0.19
552,4,29.89,22.07,0.008,5.0,0.00203,16.7,0.03
552,5,29.89,22.05,-0.025,5.2,0.00207,16.1,0.76
552,6,29.89,20.17,-0.184,15.0,0.00253,23.0,0.7
552,7,29.89,21.11,-0.06,6.1,0.00157,21.3,0.98
552,8,29.89,19.95,-0.232,20.5,0.00268,21.9,0.98
553,1,29.63,21.02,-0.079,7.0,0.00212,19.4,0.19
553,2,29.63,19.43,-0.268,25.0,0.00203,16.2,1.0
553,3,29.63,21.88,0.02,5.1,0.00162,16.3,0.92
553,4,29.63,22.26,-0.021,5.1,0.00217,16.8,0.36
553,5,29.63,20.81,-0.105,8.4,0.00184,16.6,0.04
553,6,29.63,20.96,-0.139,10.8,0.00224,20.4,0.73
553,7,29.63,21.28,-0.098,8.0,0.0014,20.7,0.1
553,8,29.63,22.4,0.015,5.1,0.0022,22.2,0.76
554,1,29.05,21.0,-0.128,10.0,0.00171,21.6,0.34
554,2,29.05,21.61,-0.04,5.5,0.00186,17.3,0.25
554,3,29.05,22.03,-0.012,5.0,0.00163,20.7,0.15
554,4,29.05,21.12,-0.022,5.1,0.00256,20.6,0.56
554,5,29.05,20.92,-0.119,9.4,0.00201,19.4,0.13
554,6,29.05,22.97,0.058,6.0,0.00246,22.0,0.51
554,7,29.05,23.72,0.174,14.1,0.00136,22.4,0.12
554,8,29.05,20.67,-0.119,9.4,0.00276,19.1,0.26
555,1,29.23,21.2,-0.099,8.0,0.0026,18.9,0.05
555,2,29.23,21.21,-0.107,8.5,0.00201,16.7,0.43
555,3,29.23,21.7,0.025,5.2,0.00252,17.1,0.01
555,4,29.23,23.74,0.224,19.5,0.00142,17.9,0.39
555,5,29.23,22.91,0.052,5.9,0.0021,16.7,0.31
555,6,29.23,21.04,-0.051,5.8,0.00172,17.6,0.77
555,7,29.23,21.5,-0.062,6.2,0.00145,19.9,0.42
555,8,29.23,20.28,-0.136,10.6,0.00231,18.0,0.64
556,1,31.81,22.78,0.048,5.7,0.00246,23.9,0.97
556,2,31.81,20.97,-0.117,9.2,0.00178,18.4,0.49
556,3,31.81,20.53,-0.142,11.1,0.00161,16.8,0.13
556,4,31.81,20.08,-0.161,12.8,0.00186,20.7,0.7
556,5,31.81,20.94,-0.091,7.6,0.00273,23.5,0.71
556,6,31.81,21.48,-0.077,6.8,0.00191,18.9,0.76
556,7,31.81,22.41,0.0,5.0,0.00258,17.8,0.26
556,8,31.81,21.4,-0.023,5.2,0.00165,21.1,0.23
557,1,29.58,22.82,0.067,6.4,0.00264,21.2,0.01
557,2,29.58,21.81,0.023,5.2,0.00243,24.0,0.82
557,3,29.58,23.41,0.177,14.3,0.00188,21.4,0.82
557,4,29.58,20.76,-0.129,10.1,0.00226,22.1,0.69
557,5,29.58,22.39,0.019,5.1,0.00253,19.0,0.81
557,6,29.58,19.52,-0.231,20.3,0.00151,18.1,0.03
557,7,29.58,21.28,-0.091,7.6,0.00136,22.4,0.4
557,8,29.58,21.52,-0.022,5.1,0.00274,22.7,0.71
558,1,29.57,20.78,-0.115,9.1,0.00271,21.8,0.75
558,2,29.57,20.8,-0.107,8.5,0.00194,23.2,0.6
558,3,29.57,21.88,-0.041,5.5,0.00207,21.0,0.24
558,4,29.57,23.76,0.181,14.8,0.00267,17.2,0.72
558,5,29.57,21.63,-0.003,5.0,0.00216,23.4,0.61
558,6,29.57,20.21,-0.219,18.9,0.00239,17.6,0.02
558,7,29.57,22.28,0.052,5.8,0.00268,19.1,0.25
558,8,29.57,22.36,0.08,7.0,0.00182,19.0,0.98
559,1,31.27,21.78,0.006,5.0,0.00149,21.6,0.0
559,2,31.27,21.65,-0.06,6.1,0.00157,19.0,0.78
559,3,31.27,20.85,-0.114,9.0,0.00136,20.4,0.55
559,4,31.27,21.72,-0.098,8.0,0.00272,20.9,0.84
559,5,31.27,22.09,0.046,5.7,0.00226,22.4,0.42
559,6,31.27,20.7,-0.146,11.4,0.00235,22.6,0.18
559,7,31.27,24.22,0.187,15.4,0.00145,20.0,0.99
559,8,31.27,20.38,-0.129,10.1,0.00214,16.9,0.71
560,1,31.41,23.31,0.096,7.9,0.00268,18.6,0.54
560,2,31.41,22.47,0.052,5.8,0.00223,22.3,0.43
560,3,31.41,23.11,0.118,9.3,0.00269,16.2,0.67
560,4,31.41,22.05,-0.024,5.2,0.00135,19.6,0.49
560,5,31.41,21.68,-0.01,5.0,0.00226,23.6,0.76
560,6,31.41,20.35,-0.151,11.8,0.00146,21.1,0.95
560,7,31.41,21.49,-0.079,7.0,0.00198,22.5,0.64
560,8,31.41,23.52,0.148,11.6,0.00246,21.4,0.3
561,1,29.93,22.44,0.023,5.2,0.00266,18.9,0.75
561,2,29.93,21.15,-0.047,5.7,0.0026,18.7,0.03
561,3,29.93,21.17,-0.062,6.2,0.00159,19.0,0.16
561,4,29.93,21.31,-0.063,6.2,0.00186,16.9,0.95
561,5,29.93,20.71,-0.141,11.0,0.00136,23.0,0.72
561,6,29.93,19.91,-0.202,16.9,0.00169,23.0,0.34
561,7,29.93,21.98,-0.055,5.9,0.00132,18.5,0.44
561,8,29.93,21.86,-0.036,5.4,0.00277,16.0,0.75
562,1,29.65,19.59,-0.2,16.8,0.00249,16.5,0.12
562,2,29.65,20.53,-0.166,13.2,0.00268,22.7,0.13
562,3,29.65,20.92,-0.124,9.7,0.00234,21.3,0.5
562,4,29.65,19.67,-0.23,20.2,0.00244,20.1,0.27
562,5,29.65,21.72,-0.044,5.6,0.00264,18.4,0.3
562,6,29.65,22.16,-0.012,5.0,0.00174,20.9,0.44
562,7,29.65,21.26,-0.082,7.1,0.00167,22.8,0.96
562,8,29.65,21.3,-0.088,7.4,0.00172,22.4,0.73
563,1,28.99,21.73,0.003,5.0,0.00266,17.6,0.6
563,2,28.99,18.68,-0.336,34.6,0.00173,22.1,0.99
563,3,28.99,21.79,-0.033,5.3,0.00189,23.4,0.32
563,4,28.99,21.57,-0.068,6.5,0.00137,19.7,0.4
563,5,28.99,23.18,0.121,9.5,0.00138,20.5,0.48
563,6,28.99,21.76,-0.036,5.4,0.00241,19.5,0.3
563,7,28.99,24.65,0.232,20.4,0.00145,23.0,0.4
563,8,28.99,21.14,-0.131,10.2,0.00237,17.9,0.93
564,1,26.71,21.18,-0.068,6.5,0.00223,17.2,0.16
564,2,26.71,19.58,-0.227,19.9,0.00158,23.5,0.17
564,3,26.71,23.48,0.131,10.2,0.00177,16.8,0.82
564,4,26.71,19.92,-0.218,18.8,0.00276,21.3,0.34
564,5,26.71,24.26,0.185,15.2,0.00162,22.3,0.76
564,6,26.71,22.36,0.077,6.8,0.00202,20.7,0.86
564,7,26.71,19.4,-0.248,22.4,0.00253,22.3,0.85
564,8,26.71,22.57,0.009,5.0,0.00255,20.3,0.42
565,1,29.45,20.47,-0.172,13.8,0.00272,22.4,0.22
565,2,29.45,22.5,0.027,5.2,0.00273,16.6,0.95
565,3,29.45,22.02,-0.01,5.0,0.0027,16.2,0.59
565,4,29.45,21.07,-0.117,9.2,0.0025,19.7,0.78
565,5,29.45,20.51,-0.173,14.0,0.00244,20.3,0.21
565,6,29.45,22.21,0.012,5.0,0.00134,16.9,0.55
565,7,29.45,21.46,-0.056,6.0,0.00233,16.2,0.1
565,8,29.45,21.94,0.01,5.0,0.00136,16.2,0.64
566,1,28.51,21.35,-0.084,7.2,0.00244,23.9,0.99
566,2,28.51,22.48,0.025,5.2,0.00256,22.8,0.2
566,3,28.51,24.15,0.22,19.1,0.00231,24.0,0.75
566,4,28.51,20.1,-0.229,20.1,0.00139,22.1,0.95
566,5,28.51,21.43,-0.027,5.2,0.00266,16.2,0.45
566,6,28.51,21.94,0.004,5.0,0.00127,16.9,0.16
566,7,28.51,23.59,0.15,11.8,0.00231,22.3,0.1
566,8,28.51,21.26,-0.052,5.8,0.00143,18.4,0.24
567,1,27.86,21.54,-0.022,5.1,0.00208,21.0,0.09
567,2,27.86,21.16,-0.07,6.5,0.00135,23.1,0.04
567,3,27.86,22.42,0.01,5.0,0.00205,19.0,0.12
567,4,27.86,21.13,-0.08,7.0,0.00255,22.9,0.69
567,5,27.86,21.45,-0.017,5.1,0.00251,18.9,0.31
567,6,27.86,22.03,-0.027,5.2,0.00211,19.7,0.94
567,7,27.86,19.44,-0.265,24.6,0.00243,21.9,0.82
567,8,27.86,21.97,0.017,5.1,0.00172,22.7,0.11
568,1,28.47,21.35,-0.057,6.0,0.00148,18.2,0.38
568,2,28.47,23.82,0.163,13.0,0.00178,22.4,0.05
568,3,28.47,21.87,0.005,5.0,0.0024,18.0,0.65
568,4,28.47,21.63,-0.038,5.4,0.00141,17.3,0.14
568,5,28.47,21.34,-0.116,9.1,0.00226,23.3,0.64
568,6,28.47,22.89,0.058,6.1,0.00255,21.1,0.04
568,7,28.47,21.61,-0.041,5.5,0.00224,22.7,0.33
568,8,28.47,22.25,0.098,7.9,0.00146,18.5,0.28
569,1,25.87,20.78,-0.1,8.1,0.00187,22.0,0.25
569,2,25.87,22.88,0.119,9.4,0.00196,22.8,0.54
569,3,25.87,23.52,0.179,14.6,0.00202,21.3,0.73
569,4,25.87,20.55,-0.158,12.5,0.00255,20.3,0.49
569,5,25.87,21.49,-0.033,5.3,0.00191,19.3,0.2
569,6,25.87,22.88,0.126,9.9,0.0016,18.6,0.02
569,7,25.87,22.48,0.072,6.6,0.00134,18.2,0.44
569,8,25.87,22.16,0.022,5.1,0.00238,22.6,0.63
570,1,26.52,22.65,0.081,7.0,0.00198,18.1,0.3
570,2,26.52,22.75,0.076,6.8,0.00185,16.8,0.54
570,3,26.52,21.89,0.002,5.0,0.00163,21.7,0.38
570,4,26.52,19.78,-0.218,18.8,0.00185,18.5,0.27
570,5,26.52,20.18,-0.253,23.1,0.00211,22.9,0.82
570,6,26.52,22.06,-0.054,5.9,0.00208,23.4,0.91
570,7,26.52,21.36,-0.066,6.4,0.00185,17.0,0.74
570,8,26.52,21.58,-0.01,5.0,0.00177,17.6,0.92
571,1,25.22,21.1,-0.073,6.7,0.00217,18.6,0.56
571,2,25.22,21.95,-0.036,5.4,0.00239,23.8,0.76
571,3,25.22,19.12,-0.238,21.2,0.00277,23.9,0.69
571,4,25.22,22.21,0.034,5.4,0.00233,18.9,0.45
571,5,25.22,22.3,-0.014,5.1,0.0024,19.5,0.92
571,6,25.22,20.72,-0.164,13.1,0.00188,22.9,0.88
571,7,25.22,23.11,0.128,10.0,0.00255,20.3,0.86
571,8,25.22,21.64,-0.043,5.6,0.00211,21.2,0.96
572,1,26.56,23.0,0.096,7.9,0.00162,18.0,0.44
572,2,26.56,21.24,-0.134,10.5,0.00146,22.0,0.59
572,3,26.56,22.17,-0.012,5.0,0.00184,17.0,0.61
572,4,26.56,21.51,-0.058,6.1,0.00242,20.8,0.82
572,5,26.56,19.83,-0.14,11.0,0.00217,16.4,0.85
572,6,26.56,20.32,-0.147,11.6,0.00206,20.8,0.25
572,7,26.56,20.75,-0.167,13.4,0.00202,17.7,0.06
572,8,26.56,19.8,-0.222,19.2,0.00253,16.1,0.21
573,1,26.92,20.36,-0.155,12.2,0.00223,19.5,0.23
573,2,26.92,20.24,-0.135,10.6,0.0018,21.4,0.27
573,3,26.92,21.64,-0.044,5.6,0.00269,17.9,0.16
573,4,26.92,19.3,-0.249,22.6,0.00227,23.4,0.24
573,5,26.92,23.41,0.182,14.8,0.00272,18.1,0.54
573,6,26.92,20.69,-0.15,11.8,0.00165,21.5,0.26
573,7,26.92,21.3,-0.092,7.6,0.00177,16.9,0.97
573,8,26.92,21.39,-0.047,5.7,0.00198,19.3,0.61
574,1,27.42,20.59,-0.139,10.9,0.00203,17.6,0.84
574,2,27.42,20.04,-0.206,17.4,0.00163,17.7,0.8
574,3,27.42,22.37,0.019,5.1,0.00216,20.5,0.79
574,4,27.42,22.12,0.024,5.2,0.00188,19.6,0.08
574,5,27.42,19.61,-0.253,23.0,0.00147,18.7,0.06
574,6,27.42,22.81,0.085,7.3,0.00169,19.9,0.89
574,7,27.42,21.05,-0.135,10.6,0.00258,17.9,0.04
574,8,27.42,22.56,0.084,7.2,0.00258,21.9,0.88
575,1,27.29,20.78,-0.113,8.9,0.00269,18.0,0.6
575,2,27.29,21.09,-0.052,5.9,0.00232,16.7,0.54
575,3,27.29,23.28,0.146,11.5,0.00195,21.7,0.67
575,4,27.29,20.32,-0.137,10.7,0.00181,22.8,0.32
575,5,27.29,22.29,0.0,5.0,0.00161,21.0,0.31
575,6,27.29,18.76,-0.295,28.7,0.00156,16.0,0.43
575,7,27.29,22.92,0.082,7.1,0.00214,22.0,0.34
575,8,27.29,22.79,0.128,10.0,0.00224,19.7,0.61
576,1,30.64,20.4,-0.169,13.5,0.00145,16.3,0.91
576,2,30.64,20.37,-0.163,13.0,0.0026,21.5,0.99
576,3,30.64,22.23,0.032,5.3,0.00263,19.3,0.37
576,4,30.64,22.44,0.07,6.5,0.00241,17.0,0.63
576,5,30.64,20.5,-0.097,7.9,0.00241,19.3,0.46
576,6,30.64,22.5,-0.022,5.1,0.00183,21.9,0.7
576,7,30.64,23.52,0.149,11.7,0.00128,23.9,0.33
576,8,30.64,21.56,-0.004,5.0,0.00204,23.0,0.37
577,1,29.8,20.93,-0.086,7.3,0.00232,16.8,0.71
577,2,29.8,20.04,-0.203,17.0,0.0013,21.2,0.42
577,3,29.8,21.57,-0.027,5.2,0.00242,16.0,0.21
577,4,29.8,21.34,-0.041,5.5,0.00217,23.6,0.26
577,5,29.8,21.34,-0.087,7.4,0.00141,20.6,0.61
577,6,29.8,23.08,0.167,13.3,0.00251,17.1,0.56
577,7,29.8,21.31,-0.085,7.2,0.00196,22.9,0.32
577,8,29.8,20.97,-0.155,12.2,0.0017,17.2,0.07
578,1,29.89,21.95,-0.028,5.2,0.00178,18.3,0.23
578,2,29.89,20.91,-0.122,9.6,0.00127,23.4,0.58
578,3,29.89,22.78,0.114,9.0,0.00179,17.7,0.01
578,4,29.89,23.06,0.117,9.2,0.00201,22.0,0.57
578,5,29.89,21.06,-0.077,6.9,0.00275,23.4,0.32
578,6,29.89,21.95,0.035,5.4,0.00198,17.2,0.2
578,7,29.89,22.97,0.097,7.9,0.00232,22.2,0.3
578,8,29.89,19.24,-0.304,30.0,0.00222,16.3,0.62
